date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2026-02-01,0022500702,1627759,Jaylen Brown,BOS,30.0,13.0,2.0,4.0,45.0
2026-02-01,0022500702,1630573,Sam Hauser,BOS,3.0,1.0,1.0,1.0,5.0
2026-02-01,0022500702,1629674,Neemias Queta,BOS,14.0,8.0,4.0,0.0,26.0
2026-02-01,0022500702,1630202,Payton Pritchard,BOS,7.0,3.0,5.0,1.0,15.0
2026-02-01,0022500702,1628401,Derrick White,BOS,17.0,7.0,8.0,3.0,32.0
2026-02-01,0022500702,1629014,Anfernee Simons,BOS,27.0,3.0,1.0,6.0,31.0
2026-02-01,0022500702,1642864,Hugo González,BOS,0.0,5.0,0.0,0.0,5.0
2026-02-01,0022500702,1630568,Luka Garza,BOS,3.0,2.0,0.0,0.0,5.0
2026-02-01,0022500702,1631248,Baylor Scheierman,BOS,0.0,4.0,0.0,0.0,4.0
2026-02-01,0022500702,1641775,Jordan Walsh,BOS,6.0,5.0,3.0,0.0,14.0
2026-02-01,0022500702,1642873,Amari Williams,BOS,0.0,1.0,0.0,0.0,1.0
2026-02-01,0022500702,1628398,Kyle Kuzma,MIL,16.0,5.0,2.0,2.0,23.0
2026-02-01,0022500702,1626171,Bobby Portis,MIL,8.0,12.0,3.0,0.0,23.0
2026-02-01,0022500702,1626167,Myles Turner,MIL,7.0,4.0,1.0,1.0,12.0
2026-02-01,0022500702,1631260,AJ Green,MIL,3.0,2.0,1.0,1.0,6.0
2026-02-01,0022500702,1631157,Ryan Rollins,MIL,25.0,6.0,7.0,3.0,38.0
2026-02-01,0022500702,1629018,Gary Trent Jr.,MIL,9.0,1.0,0.0,2.0,10.0
2026-02-01,0022500702,1631250,Pete Nance,MIL,7.0,4.0,0.0,1.0,11.0
2026-02-01,0022500702,1630175,Cole Anthony,MIL,2.0,2.0,3.0,0.0,7.0
2026-02-01,0022500702,1641748,Andre Jackson Jr.,MIL,0.0,2.0,0.0,0.0,2.0
2026-02-01,0022500702,1630579,Jericho Sims,MIL,2.0,0.0,0.0,0.0,2.0
2026-02-01,0022500702,203648,Thanasis Antetokounmpo,MIL,0.0,2.0,0.0,0.0,2.0
2026-02-01,0022500703,1630577,Julian Champagnie,SAS,11.0,8.0,1.0,2.0,20.0
2026-02-01,0022500703,203084,Harrison Barnes,SAS,7.0,5.0,1.0,1.0,13.0
2026-02-01,0022500703,1641705,Victor Wembanyama,SAS,25.0,8.0,2.0,0.0,35.0
2026-02-01,0022500703,1630170,Devin Vassell,SAS,16.0,2.0,3.0,2.0,21.0
2026-02-01,0022500703,1628368,De'Aaron Fox,SAS,14.0,3.0,10.0,0.0,27.0
2026-02-01,0022500703,1642844,Dylan Harper,SAS,15.0,6.0,5.0,1.0,26.0
2026-02-01,0022500703,1629640,Keldon Johnson,SAS,14.0,10.0,1.0,1.0,25.0
2026-02-01,0022500703,1628436,Luke Kornet,SAS,2.0,4.0,3.0,0.0,9.0
2026-02-01,0022500703,1642868,Carter Bryant,SAS,6.0,2.0,0.0,1.0,8.0
2026-02-01,0022500703,1629162,Jordan McLaughlin,SAS,0.0,0.0,1.0,0.0,1.0
2026-02-01,0022500703,1631127,Harrison Ingram,SAS,2.0,0.0,0.0,0.0,2.0
2026-02-01,0022500703,1630217,Desmond Bane,ORL,25.0,4.0,4.0,1.0,33.0
2026-02-01,0022500703,1631094,Paolo Banchero,ORL,19.0,10.0,4.0,1.0,33.0
2026-02-01,0022500703,1628976,Wendell Carter Jr.,ORL,2.0,2.0,0.0,0.0,4.0
2026-02-01,0022500703,1641710,Anthony Black,ORL,11.0,1.0,2.0,2.0,14.0
2026-02-01,0022500703,1630591,Jalen Suggs,ORL,5.0,6.0,6.0,1.0,17.0
2026-02-01,0022500703,1629021,Moritz Wagner,ORL,8.0,0.0,0.0,2.0,8.0
2026-02-01,0022500703,1626145,Tyus Jones,ORL,0.0,1.0,2.0,0.0,3.0
2026-02-01,0022500703,1641783,Tristan da Silva,ORL,7.0,5.0,3.0,1.0,15.0
2026-02-01,0022500703,1628371,Jonathan Isaac,ORL,9.0,1.0,1.0,1.0,11.0
2026-02-01,0022500703,1642869,Noah Penda,ORL,7.0,2.0,2.0,0.0,11.0
2026-02-01,0022500703,1629048,Goga Bitadze,ORL,4.0,2.0,0.0,0.0,6.0
2026-02-01,0022500703,1642859,Jase Richardson,ORL,3.0,0.0,0.0,0.0,3.0
2026-02-01,0022500703,1641724,Jett Howard,ORL,3.0,0.0,0.0,1.0,3.0
2026-02-01,0022500704,1641709,Ausar Thompson,DET,9.0,8.0,3.0,1.0,20.0
2026-02-01,0022500704,202699,Tobias Harris,DET,11.0,2.0,3.0,1.0,16.0
2026-02-01,0022500704,1631105,Jalen Duren,DET,21.0,10.0,3.0,0.0,34.0
2026-02-01,0022500704,1629130,Duncan Robinson,DET,8.0,3.0,1.0,2.0,12.0
2026-02-01,0022500704,1630595,Cade Cunningham,DET,18.0,4.0,12.0,1.0,34.0
2026-02-01,0022500704,1630191,Isaiah Stewart,DET,9.0,1.0,1.0,0.0,11.0
2026-02-01,0022500704,1631093,Jaden Ivey,DET,8.0,2.0,1.0,2.0,11.0
2026-02-01,0022500704,1641842,Ronald Holland II,DET,6.0,2.0,2.0,0.0,10.0
2026-02-01,0022500704,1642450,Daniss Jenkins,DET,18.0,4.0,1.0,1.0,23.0
2026-02-01,0022500704,1629750,Javonte Green,DET,8.0,3.0,1.0,2.0,12.0
2026-02-01,0022500704,1631204,Marcus Sasser,DET,10.0,0.0,4.0,2.0,14.0
2026-02-01,0022500704,1630194,Paul Reed,DET,4.0,4.0,1.0,0.0,9.0
2026-02-01,0022500704,1629611,Terance Mann,BKN,4.0,2.0,1.0,0.0,7.0
2026-02-01,0022500704,1642874,Danny Wolf,BKN,6.0,10.0,4.0,0.0,20.0
2026-02-01,0022500704,1629651,Nic Claxton,BKN,10.0,2.0,1.0,0.0,13.0
2026-02-01,0022500704,1642856,Egor Dëmin,BKN,3.0,0.0,1.0,0.0,4.0
2026-02-01,0022500704,1642849,Nolan Traore,BKN,5.0,1.0,2.0,1.0,8.0
2026-02-01,0022500704,1642962,Drake Powell,BKN,12.0,3.0,1.0,1.0,16.0
2026-02-01,0022500704,1630549,Day'Ron Sharpe,BKN,8.0,11.0,0.0,0.0,19.0
2026-02-01,0022500704,1630560,Cam Thomas,BKN,12.0,3.0,3.0,3.0,18.0
2026-02-01,0022500704,1642879,Ben Saraf,BKN,4.0,1.0,4.0,0.0,9.0
2026-02-01,0022500704,1630592,Jalen Wilson,BKN,8.0,7.0,0.0,1.0,15.0
2026-02-01,0022500704,1630604,E.J. Liddell,BKN,5.0,2.0,0.0,1.0,7.0
2026-02-01,0022500704,1631213,Tyrese Martin,BKN,0.0,1.0,0.0,0.0,1.0
2026-02-01,0022500705,1631323,Simone Fontecchio,MIA,2.0,7.0,4.0,0.0,13.0
2026-02-01,0022500705,203952,Andrew Wiggins,MIA,14.0,3.0,4.0,1.0,21.0
