date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,bookmaker,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1
2026-05-18,0401856919,Portland Fire,Connecticut Sun,2026-05-19T02:00:00Z,-162.79367448999415,162.7936744899942,-4.0,4.0,,,173.5,-100.64418528558178,100.64418528558174,11,oddsapi_consensus,POR,CON,0.5,0.0,0.0
2026-05-18,0401856918,Dallas Wings,Washington Mystics,2026-05-19T00:00:00Z,-169.30597850941527,169.30597850941527,-4.0,4.0,,,171.5,101.07836329589716,-101.07836329589718,11,oddsapi_consensus,DAL,WSH,0.5,0.0,0.0
