game_id,expected_threes_0_3,prob_ge_1
0022500883,1.1903135138250946,0.6958740985559373
0022500884,1.1537646159447192,0.6845530055236939
0022500885,1.1377111691679447,0.679448128180979
0022500886,1.2533672734221075,0.714458320677512
0022500887,1.1828256001220387,0.6935882827355034
0022500888,1.1908065080800516,0.6960239939263186
0022500889,1.256745320036599,0.715421266427132
0022500890,1.2356371945062683,0.709350496915594
0022500891,1.0663615989624158,0.6557412069127302
0022500892,1.1470966376894682,0.682442583519272
