event_id,commence_time,home_team,away_team,has_odds
d749c50ad2a2660df91f9dc1b8e20d78,2026-04-28T23:10:00Z,Boston Celtics,Philadelphia 76ers,True
595b24bea54d0917338e4a51372398b3,2026-04-29T00:10:00Z,New York Knicks,Atlanta Hawks,True
f61ea629819d5176316c94a379c02ad2,2026-04-29T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,True
