date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,books_h2h,books_spreads,books_totals,bookmaker
2026-01-29,2026-01-30T02:10:00Z,Phoenix Suns,Detroit Pistons,162.33270010566736,-162.3327001056673,4.5,-4.5,240,-340,214.5,-100.0,-100.0,11,11,9,7,oddsapi_consensus
2026-01-29,2026-01-30T01:10:00Z,Chicago Bulls,Miami Heat,118.10962792366136,-118.10962792366136,2.0,-2.0,-115,-105,238.5,100.37237672600884,-100.37237672600882,10,10,6,7,oddsapi_consensus
2026-01-29,2026-01-30T00:10:00Z,Washington Wizards,Milwaukee Bucks,119.33353280265595,-119.33353280265595,2.5,-2.5,135,-180,222.5,-100.21694785855566,100.21694785855566,11,11,6,8,oddsapi_consensus
2026-01-29,2026-01-30T00:10:00Z,Philadelphia 76ers,Sacramento Kings,-421.9872669354122,421.98726693541255,-11.5,11.5,-110,-110,229.5,-100.0,-100.0,11,11,10,5,oddsapi_consensus
2026-01-29,2026-01-30T02:40:00Z,Minnesota Timberwolves,Oklahoma City Thunder,230.02736615803656,-230.02736615803659,7.0,-7.0,-110,-110,224.5,100.62102158049991,-100.62102158049993,11,11,6,7,oddsapi_consensus
2026-01-29,2026-01-30T01:10:00Z,Atlanta Hawks,Houston Rockets,149.53007618229896,-149.53007618229896,3.5,-3.5,180,-245,224.5,100.54318305268875,-100.54318305268875,11,11,10,8,oddsapi_consensus
2026-01-29,2026-01-30T01:40:00Z,Dallas Mavericks,Charlotte Hornets,157.30349515625755,-157.30349515625755,4.5,-4.5,235,-330,226.5,100.48268372149148,-100.48268372149148,11,11,11,9,oddsapi_consensus
2026-01-29,2026-01-30T02:10:00Z,Denver Nuggets,Brooklyn Nets,-247.035779987694,247.035779987694,-7.5,7.5,-110,-110,209.5,100.62102158049991,-100.62102158049993,11,11,8,7,oddsapi_consensus
