date,home_tri,away_tri,home_pts,visitor_pts
2026-01-23,DET,HOU,104,111
2026-01-23,ATL,PHX,110,103
2026-01-23,BKN,BOS,126,130
2026-01-23,CLE,SAC,123,118
2026-01-23,MEM,NOP,127,133
2026-01-23,OKC,IND,114,117
2026-01-23,MIL,DEN,100,102
2026-01-23,POR,TOR,98,110
