date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2025-10-24,New York Knicks,Boston Celtics,NYK,BOS,,,8.17508602142334,234.62625122070312,,0.0,,234.62625122070312
2025-10-24,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,,,-2.873995065689087,218.8740234375,,0.0,,218.8740234375
2025-10-24,Orlando Magic,Atlanta Hawks,ORL,ATL,,,-0.9327020645141602,227.34487915039065,,0.0,,227.34487915039065
2025-10-24,Brooklyn Nets,Cleveland Cavaliers,BKN,CLE,,,-9.610133171081545,228.37847900390625,,0.0,,228.37847900390625
2025-10-24,Toronto Raptors,Milwaukee Bucks,TOR,MIL,,,3.939592123031616,229.325439453125,,0.0,,229.325439453125
2025-10-24,Houston Rockets,Detroit Pistons,HOU,DET,,,-2.4277126789093018,230.41249084472656,,0.0,,230.41249084472656
2025-10-24,Memphis Grizzlies,Miami Heat,MEM,MIA,,,1.248511552810669,232.249755859375,,0.0,,232.249755859375
2025-10-24,New Orleans Pelicans,San Antonio Spurs,NOP,SAS,,,5.618322372436523,222.4375,,0.0,,222.4375
2025-10-24,Dallas Mavericks,Washington Wizards,DAL,WAS,,,-0.5584292411804199,222.76153564453125,,0.0,,222.76153564453125
2025-10-24,Portland Trail Blazers,Golden State Warriors,POR,GSW,,,-7.871155738830566,231.4879150390625,,0.0,,231.4879150390625
2025-10-24,Sacramento Kings,Utah Jazz,SAC,UTA,,,2.2400310039520264,233.56039428710935,,0.0,,233.56039428710935
2025-10-24,Los Angeles Clippers,Phoenix Suns,LAC,PHX,,,11.848259925842283,227.33566284179688,,0.0,,227.33566284179688
