date,home_tri,away_tri,home_pts,visitor_pts
2025-11-30,UTA,HOU,101,129
2025-11-30,CLE,BOS,115,117
2025-11-30,NYK,TOR,116,94
2025-11-30,PHI,ATL,134,142
2025-11-30,POR,OKC,115,123
2025-11-30,MIN,SAS,125,112
2025-11-30,SAC,MEM,107,115
2025-11-30,LAL,NOP,133,121
