date,home_tri,away_tri,home_pts,visitor_pts
2025-11-19,CLE,HOU,104,114
2025-11-19,IND,CHA,127,118
2025-11-19,MIA,GSW,110,96
2025-11-19,PHI,TOR,112,121
2025-11-19,MIN,WAS,120,109
2025-11-19,NOP,DEN,118,125
2025-11-19,OKC,SAC,113,99
2025-11-19,DAL,NYK,111,113
2025-11-19,POR,CHI,121,122
