market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Atlanta Hawks,Boston Celtics,Atlanta Hawks,2026-03-27,0.31822251186130046,-115.0,0.5348837209302325,-6.469363136413737,5.0,-1.4693631364137365,5.0,,High
TOTAL,Over,Boston Celtics,Atlanta Hawks,2026-03-27,0.11858661210359278,-100.0,0.5,2.3868437679687986,226.5,,,228.8868437679688,Medium
ATS,Cleveland Cavaliers,Cleveland Cavaliers,Miami Heat,2026-03-27,-0.0408429412962632,-110.0,0.5238095238095238,0.0726606446386775,-5.5,5.5726606446386775,5.5,,Low
TOTAL,Under,Cleveland Cavaliers,Miami Heat,2026-03-27,0.5672359552121733,-100.26033766005057,0.5006499980552627,-12.607181094166492,242.5,,,229.8928189058335,High
ATS,Utah Jazz,Denver Nuggets,Utah Jazz,2026-03-27,0.24523025024523282,-115.0,0.5348837209302325,-5.148494753064179,18.5,13.35150524693582,18.5,,High
TOTAL,Under,Denver Nuggets,Utah Jazz,2026-03-27,0.939296842723361,-100.1414627245721,0.5003534068419565,-30.171550923034317,248.5,,,218.32844907696568,High
ATS,Washington Wizards,Golden State Warriors,Washington Wizards,2026-03-27,0.6815574885640664,-110.0,0.5238095238095238,-14.148899010479072,14.0,-0.1488990104790715,14.0,,High
TOTAL,Under,Golden State Warriors,Washington Wizards,2026-03-27,0.2421350542184848,-100.7225299930638,0.5017998228526931,-5.026682643554153,232.5,,,227.47331735644585,High
ATS,Indiana Pacers,Indiana Pacers,Los Angeles Clippers,2026-03-27,0.7136342517924409,-110.0,0.5238095238095238,15.217136965766034,9.0,6.217136965766034,-9.0,,High
TOTAL,Under,Indiana Pacers,Los Angeles Clippers,2026-03-27,0.7763357383930855,102.4894861014508,0.49385280157162453,-18.581456555291766,238.5,,,219.91854344470823,High
ATS,Brooklyn Nets,Los Angeles Lakers,Brooklyn Nets,2026-03-27,0.3170851865957208,-115.0,0.5348837209302325,-6.448212592147868,16.5,10.051787407852132,16.5,,High
TOTAL,Over,Los Angeles Lakers,Brooklyn Nets,2026-03-27,0.05282157870931936,-100.08684675473177,0.5002170226482658,1.0691913927348367,222.5,,,223.56919139273484,Low
ATS,Memphis Grizzlies,Memphis Grizzlies,Houston Rockets,2026-03-27,0.8422376533729391,-105.0,0.5121951219512195,19.027218784145873,12.5,6.527218784145873,-12.5,,High
TOTAL,Under,Memphis Grizzlies,Houston Rockets,2026-03-27,0.15832162962724172,101.63515718024208,0.4959452577538837,-3.0040177802171115,226.5,,,223.4959822197829,Medium
ATS,Chicago Bulls,Oklahoma City Thunder,Chicago Bulls,2026-03-27,0.46761703697826795,-110.0,0.5238095238095238,-8.816907915921036,19.5,10.683092084078964,19.5,,High
TOTAL,Under,Oklahoma City Thunder,Chicago Bulls,2026-03-27,0.2539053832399677,100.84128428019082,0.4979055992317368,-5.069820242173591,239.5,,,234.4301797578264,High
ATS,Dallas Mavericks,Portland Trail Blazers,Dallas Mavericks,2026-03-27,0.16081754010832883,-110.0,0.5238095238095238,-3.2907981132189796,10.0,6.70920188678102,10.0,,High
TOTAL,Under,Portland Trail Blazers,Dallas Mavericks,2026-03-27,0.4496389240924471,100.12730744748568,0.49968193384223913,-9.533413201590207,239.5,,,229.9665867984098,High
ATS,New Orleans Pelicans,Toronto Raptors,New Orleans Pelicans,2026-03-27,0.30405502117404826,-105.0,0.5121951219512195,-5.210473613929937,8.5,3.2895263860700634,8.5,,High
TOTAL,Under,Toronto Raptors,New Orleans Pelicans,2026-03-27,0.1568795196540682,-100.0,0.5,-3.1664577461743875,229.0,,,225.8335422538256,Medium
