date,home_team,visitor_team,h1_total,q1_total,q2_total,q3_total,q4_total,h1_spread,h1_home_spread_price,h1_away_spread_price,q1_spread,q1_home_spread_price,q1_away_spread_price,q2_spread,q2_home_spread_price,q2_away_spread_price,q3_spread,q3_home_spread_price,q3_away_spread_price,q4_spread,q4_home_spread_price,q4_away_spread_price
2026-02-05,Orlando Magic,Brooklyn Nets,110.5,56.0,55.0,53.5,50.5,-5.5,-105,-115,-3.0,-105.0,-115,-2.5,-105,-115,-2.5,-110.0,-110.0,-2.5,-105.0,-115.0
2026-02-05,Detroit Pistons,Washington Wizards,117.0,59.0,57.5,,,-9.0,-115,-105,-5.0,-110.0,-110,-4.5,-110,-110,,,,,,
2026-02-05,Toronto Raptors,Chicago Bulls,110.5,56.0,54.0,58.5,56.5,-4.0,-105,-115,-2.0,-110.0,-110,-2.0,-110,-110,-2.5,-105.0,-115.0,-1.5,-110.0,-110.0
2026-02-05,Atlanta Hawks,Utah Jazz,118.5,60.5,58.5,63.5,61.5,-5.0,-110,-110,-3.0,-110.0,-110,-2.5,-110,-110,-2.5,-120.0,,-1.5,-120.0,
2026-02-05,Houston Rockets,Charlotte Hornets,106.0,54.0,52.5,57.5,54.5,-2.0,-110,-110,-1.0,-110.0,-110,-1.0,-110,-110,-1.5,,-120.0,-1.5,105.0,-125.0
2026-02-05,Dallas Mavericks,San Antonio Spurs,118.0,60.0,58.0,57.0,54.5,4.0,-110,-110,2.5,-110.0,-110,2.0,-110,-110,2.5,-115.0,-105.0,1.5,-110.0,-110.0
2026-02-05,Phoenix Suns,Golden State Warriors,104.0,52.5,51.5,56.5,54.0,-3.0,-110,-110,-1.5,-110.0,-110,-1.5,-110,-110,-1.5,-115.0,-105.0,-1.5,,-120.0
2026-02-05,Los Angeles Lakers,Philadelphia 76ers,120.0,60.5,59.0,58.5,55.5,-2.0,-110,-110,-1.5,-105.0,-115,-1.0,-110,-110,-1.5,110.0,-130.0,-1.5,110.0,-130.0
