date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2026-01-06,0022500510,IND,1627783,Pascal Siakam,0.1178913453427217,8.482386871512086,748,1,0.1178913453427217
2026-01-06,0022500510,CLE,1628378,Donovan Mitchell,0.1170371611053099,8.544294739857891,754,2,0.2349285064480316
2026-01-06,0022500510,CLE,1630596,Evan Mobley,0.1123264774848789,8.902620489764912,790,3,0.3472549839329105
2026-01-06,0022500511,ORL,1630217,Desmond Bane,0.1186166986601179,8.43051620299585,743,1,0.1186166986601179
2026-01-06,0022500511,ORL,1631094,Paolo Banchero,0.1153099568960278,8.672277979443491,767,2,0.2339266555561457
2026-01-06,0022500511,ORL,1630532,Franz Wagner,0.1152360781451518,8.67783784467566,768,3,0.34916273370129747
2026-01-06,0022500512,SAS,1628368,De'Aaron Fox,0.1166372880142337,8.573587546702612,757,1,0.1166372880142337
2026-01-06,0022500512,SAS,1630170,Devin Vassell,0.11336979406944,8.820691686071964,782,2,0.2300070820836737
2026-01-06,0022500512,SAS,1642264,Stephon Castle,0.1077833149911035,9.277873853504511,828,3,0.3377903970747772
2026-01-06,0022500513,MIN,1630162,Anthony Edwards,0.1158795426998024,8.629650900423385,763,1,0.1158795426998024
2026-01-06,0022500513,MIN,203944,Julius Randle,0.1090621729608776,9.16908193603218,817,2,0.22494171566068
2026-01-06,0022500513,MIA,203952,Andrew Wiggins,0.1011195795075182,9.889281629436072,889,3,0.3260612951681982
2026-01-06,0022500514,LAL,1629029,Luka Dončić,0.1258116544114925,7.9483892384826085,695,1,0.1258116544114925
2026-01-06,0022500514,NOP,1630530,Trey Murphy III,0.1199985801724433,8.333431933635843,733,2,0.2458102345839358
2026-01-06,0022500514,LAL,1630559,Austin Reaves,0.1189828191279492,8.404574772468967,740,3,0.364793053711885
2026-01-06,0022500515,SAC,1631099,Keegan Murray,0.1225238107075548,8.16167889510753,716,1,0.1225238107075548
2026-01-06,0022500515,DAL,1642843,Cooper Flagg,0.115159754855405,8.683589169285776,768,2,0.2376835655629598
2026-01-06,0022500515,SAC,1627734,Domantas Sabonis,0.1074476681503909,9.306856232564614,831,3,0.3451312337133507
