date,home_tri,away_tri,home_pts,visitor_pts
2026-03-04,NYK,OKC,100,103
2026-03-04,BOS,CHA,89,118
2026-03-04,PHI,UTA,106,102
2026-03-04,MEM,POR,114,122
2026-03-04,MIL,ATL,113,131
2026-03-04,LAC,IND,130,107
