date,home_tri,away_tri,home_pts,visitor_pts
2026-02-18,CHA,HOU,,
2026-02-18,CLE,BKN,,
2026-02-18,PHI,ATL,,
2026-02-18,WAS,IND,,
2026-02-18,NYK,DET,,
2026-02-18,CHI,TOR,,
2026-02-18,SAS,PHX,,
2026-02-18,GSW,BOS,,
2026-02-18,SAC,ORL,,
2026-02-18,LAC,DEN,,
