date,game_id,home_team,visitor_team,tip_prob_home,tip_outcome_home,tip_brier,tip_logloss,first_basket_top1_name,first_basket_top1_prob,first_basket_actual_name,first_basket_hit_top1,first_basket_hit_top5,first_basket_prob_actual,early_threes_expected,early_threes_prob_ge_1,early_threes_actual,early_threes_error,early_threes_brier_ge1
2025-12-20,0022500386,DEN,HOU,0.5448788923735801,,,,Amen Thompson,0.1118716885196332,,,,,1.037481527312723,0.6456540302075816,,,
2025-12-20,0022500387,PHI,DAL,0.4850044983805899,,,,Tyrese Maxey,0.1235327950438077,,,,,1.1576629896848885,0.6857803419409945,,,
2025-12-20,0022500388,TOR,BOS,0.5,,,,Brandon Ingram,0.1119782320616378,,,,,1.229198097652604,0.7074729382108589,,,
2025-12-20,0022500389,NOP,IND,0.5,,,,Trey Murphy III,0.1149593831597666,,,,,1.1085510368320477,0.6699631740078185,,,
2025-12-20,0022500390,DET,CHA,0.4850044983805899,,,,Cade Cunningham,0.1193091957465682,,,,,1.1770130296412886,0.6918020567797574,,,
2025-12-20,0022500391,MEM,WAS,0.5448788923735801,,,,Kyshawn George,0.1111926218919568,,,,,1.2009988092325463,0.6991064734587855,,,
2025-12-20,0022500392,GSW,PHX,0.4850044983805899,,,,Devin Booker,0.1159079659157556,,,,,1.348662554954157,0.7404127877892166,,,
2025-12-20,0022500393,UTA,ORL,0.5448788923735801,,,,Lauri Markkanen,0.1148319245720966,,,,,1.179629643301518,0.6926074375833216,,,
2025-12-20,0022500394,SAC,POR,0.4850044983805899,,,,Keegan Murray,0.1148800540850825,,,,,1.17400276613837,0.6908729019608293,,,
2025-12-20,0022500395,LAC,LAL,0.65,,,,Luka Dončić,0.1152149927784827,,,,,1.1250512504062888,0.6753641707861455,,,
