date,home_tri,away_tri,home_pts,visitor_pts
2026-01-02,IND,SAS,113,123
2026-01-02,WAS,BKN,119,99
2026-01-02,CLE,DEN,113,108
2026-01-02,NYK,ATL,99,111
2026-01-02,CHI,ORL,121,114
2026-01-02,MIL,CHA,122,121
2026-01-02,NOP,POR,109,122
2026-01-02,PHX,SAC,129,102
2026-01-02,GSW,OKC,94,131
2026-01-02,LAL,MEM,128,121
