date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2025-11-26,0022500060,DET,1630595,Cade Cunningham,0.1205862706704461,8.292818033430443,729,1,0.1205862706704461
2025-11-26,0022500060,BOS,1628401,Derrick White,0.1092175408812098,9.156038415913866,816,2,0.2298038115516559
2025-11-26,0022500060,BOS,1630202,Payton Pritchard,0.1070798310063107,9.33882684163991,834,3,0.3368836425579666
2025-11-26,0022500061,NYK,1628969,Mikal Bridges,0.1122325000671267,8.910075062053291,791,1,0.1122325000671267
2025-11-26,0022500061,CHA,1628970,Miles Bridges,0.1114571865853985,8.972054926523738,797,2,0.2236896866525252
2025-11-26,0022500061,NYK,1628973,Jalen Brunson,0.1090943264506081,9.16637952252031,817,3,0.3327840131031333
2025-11-26,0022500062,MIA,203952,Andrew Wiggins,0.1086317134907388,9.205414955414959,821,1,0.1086317134907388
2025-11-26,0022500062,MIL,203507,Giannis Antetokounmpo,0.1048334018302235,9.538944482785064,854,2,0.2134651153209623
2025-11-26,0022500062,MIL,1631157,Ryan Rollins,0.1036939083320688,9.643768048529962,864,3,0.3171590236530311
2025-11-26,0022500063,IND,1627783,Pascal Siakam,0.1130951052885658,8.84211564637097,784,1,0.1130951052885658
2025-11-26,0022500063,TOR,1627742,Brandon Ingram,0.1071239689179323,9.33497899770779,833,2,0.2202190742064981
2025-11-26,0022500063,TOR,1630567,Scottie Barnes,0.1062327545342557,9.41329257990332,841,3,0.3264518287407538
2025-11-26,0022500064,MIN,203944,Julius Randle,0.1085518502331866,9.212187520082258,821,1,0.1085518502331866
2025-11-26,0022500064,OKC,1628983,Shai Gilgeous-Alexander,0.1066580119104049,9.375760733661735,838,2,0.2152098621435915
2025-11-26,0022500064,MIN,203497,Rudy Gobert,0.1047430133828993,9.547176157176162,855,3,0.3199528755264908
2025-11-26,0022500065,NOP,1630530,Trey Murphy III,0.1217117952525983,8.216130555995985,722,1,0.1217117952525983
2025-11-26,0022500065,NOP,1629627,Zion Williamson,0.1059237086042659,9.44075706163225,844,2,0.2276355038568642
2025-11-26,0022500065,NOP,1629673,Jordan Poole,0.1043243959307985,9.585485648661987,859,3,0.3319598997876627
2025-11-26,0022500066,HOU,1630578,Alperen Sengun,0.1172605964827148,8.528013927913188,753,1,0.1172605964827148
2025-11-26,0022500066,HOU,1641708,Amen Thompson,0.1159860247818158,8.62172836668146,762,2,0.2332466212645306
2025-11-26,0022500066,HOU,201142,Kevin Durant,0.1151666572598092,8.683068726602517,768,3,0.3484132785243398
2025-11-26,0022500067,SAS,1641705,Victor Wembanyama,0.1074823227904236,9.303855499567762,830,1,0.1074823227904236
2025-11-26,0022500067,POR,1641739,Toumani Camara,0.1053240432163187,9.49450827619825,849,2,0.2128063660067423
2025-11-26,0022500067,SAS,1628368,De'Aaron Fox,0.1045038969781588,9.569021145776016,857,3,0.3173102629849011
2025-11-26,0022500068,SAC,1631099,Keegan Murray,0.1184365603921779,8.443338751891385,744,1,0.1184365603921779
2025-11-26,0022500068,PHX,1626164,Devin Booker,0.1109909871511492,9.00974057144104,801,2,0.22942754754332711
2025-11-26,0022500068,SAC,203897,Zach LaVine,0.1048007721891311,9.541914425929297,854,3,0.3342283197324582
