gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,date
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,29:28,6,13,0.462,1,5,0.2,1,1,1.0,1,3,4,3,1,0,1,3,14,8.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1641739,Toumani,Camara,T. Camara,toumani-camara,F,,,36:29,5,8,0.625,2,5,0.4,0,1,0.0,1,2,3,1,3,1,4,3,12,-12.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1629028,Deandre,Ayton,D. Ayton,deandre-ayton,C,,,34:37,9,16,0.563,0,1,0.0,0,0,0.0,1,10,11,4,0,1,1,1,18,-10.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1631101,Shaedon,Sharpe,S. Sharpe,shaedon-sharpe,G,,,43:09,8,17,0.471,3,7,0.429,1,1,1.0,1,7,8,8,2,1,1,3,20,1.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1629014,Anfernee,Simons,A. Simons,anfernee-simons,G,,,36:21,14,21,0.667,8,12,0.667,0,0,0.0,0,2,2,9,0,0,4,3,36,-2.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1630703,Scoot,Henderson,S. Henderson,scoot-henderson,,,,19:13,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,3,0,0,4,0,0,-10.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1631200,Kris,Murray,K. Murray,kris-murray,,,,27:20,4,7,0.571,2,3,0.667,1,1,1.0,1,3,4,3,0,1,0,3,11,3.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1642270,Donovan,Clingan,D. Clingan,donovan-clingan,,,,13:23,2,6,0.333,0,1,0.0,0,1,0.0,1,4,5,1,0,0,1,2,4,7.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1630625,Dalano,Banton,D. Banton,dalano-banton,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,203924,Jerami,Grant,J. Grant,jerami-grant,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1641871,Duop,Reath,D. Reath,duop-reath,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1641712,Rayan,Rupert,R. Rupert,rayan-rupert,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1629680,Matisse,Thybulle,M. Thybulle,matisse-thybulle,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1631133,Jabari,Walker,J. Walker,jabari-walker,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400493,2025-01-06
0022400493,1610612757,Portland,Trail Blazers,POR,blazers,1629057,Robert,Williams III,R. Williams III,robert-williams-iii,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400493,2025-01-06
0022400493,1610612765,Detroit,Pistons,DET,pistons,203501,Tim,Hardaway Jr.,T. Hardaway Jr.,tim-hardaway-jr,F,,,32:50,10,15,0.667,6,9,0.667,0,0,0.0,0,0,0,0,0,0,0,1,26,9.0,0022400493,2025-01-06
0022400493,1610612765,Detroit,Pistons,DET,pistons,202699,Tobias,Harris,T. Harris,tobias-harris,F,,,37:07,5,8,0.625,2,3,0.667,5,5,1.0,1,4,5,3,1,0,1,0,17,9.0,0022400493,2025-01-06
0022400493,1610612765,Detroit,Pistons,DET,pistons,1631105,Jalen,Duren,J. Duren,jalen-duren,C,,,27:25,7,11,0.636,0,0,0.0,0,0,0.0,6,6,12,4,0,0,3,0,14,2.0,0022400493,2025-01-06
0022400493,1610612765,Detroit,Pistons,DET,pistons,1627736,Malik,Beasley,M. Beasley,malik-beasley,G,,,28:54,1,10,0.1,1,9,0.111,2,4,0.5,1,2,3,1,2,0,1,2,5,-15.0,0022400493,2025-01-06
0022400493,1610612765,Detroit,Pistons,DET,pistons,1630595,Cade,Cunningham,C. Cunningham,cade-cunningham,G,,,38:44,11,23,0.478,4,10,0.4,6,6,1.0,0,6,6,9,2,0,4,2,32,8.0,0022400493,2025-01-06
0022400493,1610612765,Detroit,Pistons,DET,pistons,1631323,Simone,Fontecchio,S. Fontecchio,simone-fontecchio,,,,21:28,3,8,0.375,2,5,0.4,2,3,0.667,3,3,6,0,1,0,2,0,10,-3.0,0022400493,2025-01-06
0022400493,1610612765,Detroit,Pistons,DET,pistons,1630191,Isaiah,Stewart,I. Stewart,isaiah-stewart,,,,14:28,1,7,0.143,0,3,0.0,0,0,0.0,5,1,6,0,0,2,0,3,2,-11.0,0022400493,2025-01-06
