game_id,expected_threes_0_3,prob_ge_1
0022500447,2.272609214385569,0.8969570321743965
0022500448,2.221645481605975,0.8915694585109306
0022500449,2.3857645145520343,0.9079813968803476
0022500450,2.1278762291053335,0.8809100547698476
0022500451,2.080094195450377,0.8750815551047995
0022500452,2.24402927859058,0.8939695835712506
0022500453,2.0887062400776237,0.8761527391639802
0022500454,2.1485703684605166,0.8833491937060931
0022500455,2.2202994697039085,0.891423411443043
0022500456,2.308075953411799,0.9005475813197017
0022500457,2.1918678452144613,0.8882920994373544
