date,home_tri,away_tri,home_pts,visitor_pts
2025-11-20,ORL,LAC,129,101
2025-11-20,MEM,SAC,137,96
2025-11-20,MIL,PHI,114,123
2025-11-20,SAS,ATL,135,126
