date,team_tri,player_id,player_name,_baseline_source,exp_min_mean,exp_min_source,exp_asof_ts
,SEA,5017726,Jade Melbourne,blend_lag1_roll3_roll5_roll10,18.916666666666668,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,SEA,2529183,Stefanie Dolson,blend_lag1_roll3_roll5_roll10,16.03,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,SEA,3906753,Natisha Hiedeman,blend_lag1_roll3_roll5_roll10,14.586666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,SEA,5106222,Taina Mair,blend_lag1_roll3_roll5_roll10,14.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,SEA,5105731,Grace VanSlooten,blend_lag1_roll3_roll5_roll10,13.6,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,SEA,3058892,Lexie Brown,blend_lag1_roll3_roll5_roll10,12.176666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,SEA,4420318,Ezi Magbegor,blend_lag1_roll3_roll5_roll10,11.816666666666665,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,SEA,4432832,Zia Cooke,blend_lag1_roll3_roll5_roll10,10.816666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,SEA,4433643,Mackenzie Holmes,blend_lag1_roll3_roll5_roll10,10.783333333333335,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,SEA,3917453,Katie Lou Samuelson,blend_lag1_roll3_roll5_roll10,0.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,SEA,4432830,Jordan Horston,blend_lag1_roll3_roll5_roll10,0.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,SEA,5345325,Awa Fam,blend_lag1_roll3_roll5_roll10,0.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,4583144,Cotie McMahon,blend_lag1_roll3_roll5_roll10,25.4,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,4433524,Sonia Citron,blend_lag1_roll3_roll5_roll10,25.276666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,5105737,Lauren Betts,blend_lag1_roll3_roll5_roll10,24.8,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,4433411,Angela Dugalic,blend_lag1_roll3_roll5_roll10,20.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,5122345,Cassandre Prosper,blend_lag1_roll3_roll5_roll10,19.4,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,4898384,Kiki Iriafen,blend_lag1_roll3_roll5_roll10,18.523333333333333,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,4433523,Rori Harmon,blend_lag1_roll3_roll5_roll10,17.2,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,4282173,Michaela Onyenwere,blend_lag1_roll3_roll5_roll10,16.496666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,4433815,Lucy Olsen,blend_lag1_roll3_roll5_roll10,16.203333333333333,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,4398911,Shakira Austin,blend_lag1_roll3_roll5_roll10,15.736666666666665,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,5106145,Darianna Littlepage-Buggs,blend_lag1_roll3_roll5_roll10,12.4,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,4704180,Georgia Amoore,blend_lag1_roll3_roll5_roll10,8.6,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
,WSH,5278157,Alex Wilson,blend_lag1_roll3_roll5_roll10,2.4,baseline:blend_lag1_roll3_roll5_roll10,2026-05-10T16:00:00Z
