player,team,plays,ladders,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
A.J. Green,MIL,[],[],[],,,,[],0.0,0.0
Aaron Gordon,DEN,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 145.0, 'edge': 0.1598602712880887, 'ev': 0.3916576646558175, 'ev_pct': 39.16576646558175, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 121.0, 'edge': 0.1155348488114058, 'ev': 0.2553320158732067, 'ev_pct': 25.53320158732067, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 117.0, 'edge': 0.1071940435066536, 'ev': 0.2326110744094383, 'ev_pct': 23.261107440943828, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 110.0, 'edge': 0.091833060403735, 'ev': 0.1928494268478436, 'ev_pct': 19.284942684784358, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 110.0, 'edge': 0.1228606223365094, 'ev': 0.2580073069066697, 'ev_pct': 25.800730690666967, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -113.0, 'edge': 0.0689619828694908, 'ev': 0.129990286293819, 'ev_pct': 12.9990286293819, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -115.0, 'edge': 0.0645946938641409, 'ev': 0.1207639928764373, 'ev_pct': 12.07639928764373, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -120.0, 'edge': 0.054023869339828, 'ev': 0.0990437604563513, 'ev_pct': 9.90437604563513, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -120.0, 'edge': 0.054023869339828, 'ev': 0.0990437604563513, 'ev_pct': 9.90437604563513, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': 110.0, 'edge': 0.1230102082105606, 'ev': 0.2583214372421774, 'ev_pct': 25.832143724217737, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -106.0, 'edge': 0.0849942350220144, 'ev': 0.1651774756088204, 'ev_pct': 16.51774756088204, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -110.0, 'edge': 0.075747818008607, 'ev': 0.1446094707437044, 'ev_pct': 14.46094707437044, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -113.0, 'edge': 0.0690409098932482, 'ev': 0.1301390602412556, 'ev_pct': 13.01390602412556, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -115.0, 'edge': 0.0646736208878984, 'ev': 0.1209115520947664, 'ev_pct': 12.09115520947664, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 130.0, 'edge': 0.1563192515677187, 'ev': 0.359534278605753, 'ev_pct': 35.953427860575296, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': -113.0, 'edge': 0.0659715118363967, 'ev': 0.1243533807181637, 'ev_pct': 12.43533807181637, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 130.0, 'edge': 0.1391116224332986, 'ev': 0.3199567315965868, 'ev_pct': 31.99567315965868, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 145.0, 'edge': 0.1598602712880887, 'ev': 0.3916576646558175, 'ev_pct': 39.16576646558175, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 121.0, 'edge': 0.1155348488114058, 'ev': 0.2553320158732067, 'ev_pct': 25.53320158732067, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 117.0, 'edge': 0.1071940435066536, 'ev': 0.2326110744094383, 'ev_pct': 23.261107440943828, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 110.0, 'edge': 0.091833060403735, 'ev': 0.1928494268478436, 'ev_pct': 19.284942684784358, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 110.0, 'edge': 0.1228606223365094, 'ev': 0.2580073069066697, 'ev_pct': 25.800730690666967, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -113.0, 'edge': 0.0689619828694908, 'ev': 0.129990286293819, 'ev_pct': 12.9990286293819, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -115.0, 'edge': 0.0645946938641409, 'ev': 0.1207639928764373, 'ev_pct': 12.07639928764373, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -120.0, 'edge': 0.054023869339828, 'ev': 0.0990437604563513, 'ev_pct': 9.90437604563513, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -120.0, 'edge': 0.054023869339828, 'ev': 0.0990437604563513, 'ev_pct': 9.90437604563513, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': 110.0, 'edge': 0.1230102082105606, 'ev': 0.2583214372421774, 'ev_pct': 25.832143724217737, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -106.0, 'edge': 0.0849942350220144, 'ev': 0.1651774756088204, 'ev_pct': 16.51774756088204, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -110.0, 'edge': 0.075747818008607, 'ev': 0.1446094707437044, 'ev_pct': 14.46094707437044, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -113.0, 'edge': 0.0690409098932482, 'ev': 0.1301390602412556, 'ev_pct': 13.01390602412556, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -115.0, 'edge': 0.0646736208878984, 'ev': 0.1209115520947664, 'ev_pct': 12.09115520947664, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 130.0, 'edge': 0.1563192515677187, 'ev': 0.359534278605753, 'ev_pct': 35.953427860575296, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': -113.0, 'edge': 0.0659715118363967, 'ev': 0.1243533807181637, 'ev_pct': 12.43533807181637, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': 130.0, 'edge': 0.1391116224332986, 'ev': 0.3199567315965868, 'ev_pct': 31.99567315965868, 'book': 'bovada'}]","{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 145.0, 'ev': 0.3916576646558175, 'ev_pct': 39.16576646558175, 'book': 'bovada'}",model 2.0 vs line 3.5 (-1.5),2.00154165,"['EV 39.2%', 'Regular price range (-150 to +150)', 'Consensus: 4 books aligned', 'Best line available']",0.75,1.0
Aaron Nesmith,IND,"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 125.0, 'edge': 0.0818864367953188, 'ev': 0.1842444827894672, 'ev_pct': 18.42444827894672, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': 130.0, 'edge': 0.1042686770332418, 'ev': 0.2398179571764563, 'ev_pct': 23.98179571764563, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 125.0, 'edge': 0.0818864367953188, 'ev': 0.1842444827894672, 'ev_pct': 18.42444827894672, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': 130.0, 'edge': 0.1042686770332418, 'ev': 0.2398179571764563, 'ev_pct': 23.98179571764563, 'book': 'bovada'}]","{'market': 'pr', 'side': 'UNDER', 'line': 16.5, 'price': 130.0, 'ev': 0.2398179571764563, 'ev_pct': 23.98179571764563, 'book': 'bovada'}",,,"['EV 24.0%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Andrew Nembhard,IND,"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 150.0, 'edge': 0.1499764182199551, 'ev': 0.3749410455498878, 'ev_pct': 37.49410455498878, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 19.5, 'price': 130.0, 'edge': 0.0915947254876161, 'ev': 0.2106678686215169, 'ev_pct': 21.06678686215169, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': 105.0, 'edge': 0.0507039984159261, 'ev': 0.1039431967526485, 'ev_pct': 10.39431967526485, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 8.5, 'price': 120.0, 'edge': 0.0852974420239257, 'ev': 0.1876543724526365, 'ev_pct': 18.765437245263648, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 150.0, 'edge': 0.1499764182199551, 'ev': 0.3749410455498878, 'ev_pct': 37.49410455498878, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 19.5, 'price': 130.0, 'edge': 0.0915947254876161, 'ev': 0.2106678686215169, 'ev_pct': 21.06678686215169, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': 105.0, 'edge': 0.0507039984159261, 'ev': 0.1039431967526485, 'ev_pct': 10.39431967526485, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 8.5, 'price': 120.0, 'edge': 0.0852974420239257, 'ev': 0.1876543724526365, 'ev_pct': 18.765437245263648, 'book': 'bovada'}]","{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 150.0, 'ev': 0.3749410455498878, 'ev_pct': 37.49410455498878, 'book': 'bovada'}",model 4.1 vs line 5.5 (-1.4),4.054874983333333,"['EV 37.5%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Baylor Scheierman,BOS,"[{'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.0650620311011773, 'ev': 0.1270258702451557, 'ev_pct': 12.70258702451557, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 146.0, 'edge': 0.1485828040196279, 'ev': 0.3655136978882848, 'ev_pct': 36.55136978882848, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 130.0, 'edge': 0.1203042603646262, 'ev': 0.2766997988386402, 'ev_pct': 27.66997988386402, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 124.0, 'edge': 0.1086582976317069, 'ev': 0.2433945866950235, 'ev_pct': 24.33945866950235, 'book': 'williamhill_us'}]",[],"[{'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.0650620311011773, 'ev': 0.1270258702451557, 'ev_pct': 12.70258702451557, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 146.0, 'edge': 0.1485828040196279, 'ev': 0.3655136978882848, 'ev_pct': 36.55136978882848, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 130.0, 'edge': 0.1203042603646262, 'ev': 0.2766997988386402, 'ev_pct': 27.66997988386402, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 124.0, 'edge': 0.1086582976317069, 'ev': 0.2433945866950235, 'ev_pct': 24.33945866950235, 'book': 'williamhill_us'}]","{'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 146.0, 'ev': 0.3655136978882848, 'ev_pct': 36.55136978882848, 'book': 'draftkings'}",model 2.7 vs line 1.5 (+1.2),2.693244991666667,"['EV 36.6%', 'Regular price range (-150 to +150)', 'Consensus: 3 books aligned', 'Best line available']",0.5,1.0
Bobby Portis,MIL,"[{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 135.0, 'edge': 0.0717195861864233, 'ev': 0.168541027538095, 'ev_pct': 16.8541027538095, 'book': 'bovada'}]",[],"[{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 135.0, 'edge': 0.0717195861864233, 'ev': 0.168541027538095, 'ev_pct': 16.8541027538095, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 135.0, 'ev': 0.168541027538095, 'ev_pct': 16.8541027538095, 'book': 'bovada'}",,,"['EV 16.9%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Cade Cunningham,DET,"[{'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 110.0, 'edge': 0.1206518878976817, 'ev': 0.2533689645851317, 'ev_pct': 25.33689645851317, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 108.0, 'edge': 0.1160731333189271, 'ev': 0.2414321173033685, 'ev_pct': 24.14321173033685, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 100.0, 'edge': 0.0968423640881579, 'ev': 0.1936847281763158, 'ev_pct': 19.36847281763158, 'book': 'betonlineag'}, {'market': 'pa', 'side': 'UNDER', 'line': 31.5, 'price': 105.0, 'edge': 0.1121591264580471, 'ev': 0.2299262092389966, 'ev_pct': 22.992620923899658, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': -113.0, 'edge': 0.0694672789420924, 'ev': 0.1309427470324398, 'ev_pct': 13.094274703243979, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': -115.0, 'edge': 0.0650999899367426, 'ev': 0.1217086768382578, 'ev_pct': 12.17086768382578, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 33.5, 'price': -120.0, 'edge': 0.0545383651042689, 'ev': 0.0999870026911596, 'ev_pct': 9.99870026911596, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 105.0, 'edge': 0.1119864275767406, 'ev': 0.2295721765323182, 'ev_pct': 22.957217653231822, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 28.5, 'price': -110.0, 'edge': 0.0760885603156454, 'ev': 0.1452599787844141, 'ev_pct': 14.52599787844141, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 28.5, 'price': -110.0, 'edge': 0.0760885603156454, 'ev': 0.1452599787844141, 'ev_pct': 14.52599787844141, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 28.5, 'price': -115.0, 'edge': 0.0650143631949368, 'ev': 0.1215485920600991, 'ev_pct': 12.15485920600991, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': 115.0, 'edge': 0.1333255309941513, 'ev': 0.2866498916374251, 'ev_pct': 28.66498916374251, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': 100.0, 'edge': 0.0984418100639187, 'ev': 0.1968836201278374, 'ev_pct': 19.688362012783738, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 130.0, 'edge': 0.1292039172917065, 'ev': 0.297169009770925, 'ev_pct': 29.716900977092497, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 115.0, 'edge': 0.0988702469175912, 'ev': 0.212571030872821, 'ev_pct': 21.2571030872821, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 138.0, 'edge': 0.1383316624854538, 'ev': 0.3292293567153801, 'ev_pct': 32.92293567153801, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 136.0, 'edge': 0.1347709161530226, 'ev': 0.3180593621211334, 'ev_pct': 31.805936212113338, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 130.0, 'edge': 0.1237171210166924, 'ev': 0.2845493783383926, 'ev_pct': 28.45493783383926, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 130.0, 'edge': 0.1237171210166924, 'ev': 0.2845493783383926, 'ev_pct': 28.45493783383926, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 130.0, 'edge': 0.1237171210166924, 'ev': 0.2845493783383926, 'ev_pct': 28.45493783383926, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 115.0, 'edge': 0.0933834506425771, 'ev': 0.2007744188815409, 'ev_pct': 20.07744188815409, 'book': 'betmgm'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 110.0, 'edge': 0.1206518878976817, 'ev': 0.2533689645851317, 'ev_pct': 25.33689645851317, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 108.0, 'edge': 0.1160731333189271, 'ev': 0.2414321173033685, 'ev_pct': 24.14321173033685, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': 100.0, 'edge': 0.0968423640881579, 'ev': 0.1936847281763158, 'ev_pct': 19.36847281763158, 'book': 'betonlineag'}, {'market': 'pa', 'side': 'UNDER', 'line': 31.5, 'price': 105.0, 'edge': 0.1121591264580471, 'ev': 0.2299262092389966, 'ev_pct': 22.992620923899658, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': -113.0, 'edge': 0.0694672789420924, 'ev': 0.1309427470324398, 'ev_pct': 13.094274703243979, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': -115.0, 'edge': 0.0650999899367426, 'ev': 0.1217086768382578, 'ev_pct': 12.17086768382578, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 33.5, 'price': -120.0, 'edge': 0.0545383651042689, 'ev': 0.0999870026911596, 'ev_pct': 9.99870026911596, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 105.0, 'edge': 0.1119864275767406, 'ev': 0.2295721765323182, 'ev_pct': 22.957217653231822, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 28.5, 'price': -110.0, 'edge': 0.0760885603156454, 'ev': 0.1452599787844141, 'ev_pct': 14.52599787844141, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 28.5, 'price': -110.0, 'edge': 0.0760885603156454, 'ev': 0.1452599787844141, 'ev_pct': 14.52599787844141, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 28.5, 'price': -115.0, 'edge': 0.0650143631949368, 'ev': 0.1215485920600991, 'ev_pct': 12.15485920600991, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': 115.0, 'edge': 0.1333255309941513, 'ev': 0.2866498916374251, 'ev_pct': 28.66498916374251, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': 100.0, 'edge': 0.0984418100639187, 'ev': 0.1968836201278374, 'ev_pct': 19.688362012783738, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 130.0, 'edge': 0.1292039172917065, 'ev': 0.297169009770925, 'ev_pct': 29.716900977092497, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 115.0, 'edge': 0.0988702469175912, 'ev': 0.212571030872821, 'ev_pct': 21.2571030872821, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 138.0, 'edge': 0.1383316624854538, 'ev': 0.3292293567153801, 'ev_pct': 32.92293567153801, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 136.0, 'edge': 0.1347709161530226, 'ev': 0.3180593621211334, 'ev_pct': 31.805936212113338, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 130.0, 'edge': 0.1237171210166924, 'ev': 0.2845493783383926, 'ev_pct': 28.45493783383926, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 130.0, 'edge': 0.1237171210166924, 'ev': 0.2845493783383926, 'ev_pct': 28.45493783383926, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 130.0, 'edge': 0.1237171210166924, 'ev': 0.2845493783383926, 'ev_pct': 28.45493783383926, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 115.0, 'edge': 0.0933834506425771, 'ev': 0.2007744188815409, 'ev_pct': 20.07744188815409, 'book': 'betmgm'}]","{'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 130.0, 'ev': 0.297169009770925, 'ev_pct': 29.716900977092497, 'book': 'bovada'}",model 2.9 vs line 4.5 (-1.6),2.9243946666666667,"['EV 29.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Cam Spencer,MEM,"[{'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.1086387979808256, 'ev': 0.2498692353558989, 'ev_pct': 24.986923535589888, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.0888759521310232, 'ev': 0.195527094688251, 'ev_pct': 19.5527094688251, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.0888759521310232, 'ev': 0.195527094688251, 'ev_pct': 19.5527094688251, 'book': 'betmgm'}]",[],"[{'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.1086387979808256, 'ev': 0.2498692353558989, 'ev_pct': 24.986923535589888, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.0888759521310232, 'ev': 0.195527094688251, 'ev_pct': 19.5527094688251, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.0888759521310232, 'ev': 0.195527094688251, 'ev_pct': 19.5527094688251, 'book': 'betmgm'}]","{'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'ev': 0.2498692353558989, 'ev_pct': 24.986923535589888, 'book': 'bovada'}",model 4.7 vs line 3.5 (+1.2),4.724394666666667,"['EV 25.0%', 'Regular price range (-150 to +150)', 'Consensus: 3 books aligned', 'Best line available']",0.5,1.0
Cam Thomas,BKN,"[{'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -106.0, 'edge': 0.0697356437982039, 'ev': 0.1355239870040567, 'ev_pct': 13.552398700405671, 'book': 'fanduel'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -106.0, 'edge': 0.0697356437982039, 'ev': 0.1355239870040567, 'ev_pct': 13.552398700405671, 'book': 'fanduel'}]","{'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -106.0, 'ev': 0.1355239870040567, 'ev_pct': 13.552398700405671, 'book': 'fanduel'}",,,"['EV 13.6%', 'Friendly price (~-110)', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Cason Wallace,OKC,"[{'market': 'pa', 'side': 'UNDER', 'line': 10.5, 'price': 130.0, 'edge': 0.1001994509452929, 'ev': 0.2304587371741738, 'ev_pct': 23.045873717417383, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 10.5, 'price': 135.0, 'edge': 0.1015872350814375, 'ev': 0.2387300024413783, 'ev_pct': 23.873000244137828, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 11.5, 'price': 105.0, 'edge': 0.0535861788161504, 'ev': 0.1098516665731084, 'ev_pct': 10.98516665731084, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': 135.0, 'edge': 0.0771781491492412, 'ev': 0.1813686505007169, 'ev_pct': 18.13686505007169, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 10.5, 'price': 130.0, 'edge': 0.1001994509452929, 'ev': 0.2304587371741738, 'ev_pct': 23.045873717417383, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 10.5, 'price': 135.0, 'edge': 0.1015872350814375, 'ev': 0.2387300024413783, 'ev_pct': 23.873000244137828, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 11.5, 'price': 105.0, 'edge': 0.0535861788161504, 'ev': 0.1098516665731084, 'ev_pct': 10.98516665731084, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': 135.0, 'edge': 0.0771781491492412, 'ev': 0.1813686505007169, 'ev_pct': 18.13686505007169, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': 135.0, 'ev': 0.1813686505007169, 'ev_pct': 18.13686505007169, 'book': 'bovada'}",,,"['EV 18.1%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
