player_id,player_name,stat,n,bias,adj,date,window_days
1630172,Patrick Williams,ast,17,-0.40626700000000016,-0.27626156000000013,2025-11-10,30
1630581,Josh Giddey,ast,17,1.8,1.2240000000000002,2025-11-10,30
1629675,Naz Reid,ast,16,-0.46336960000000005,-0.3089130666666667,2025-11-10,30
1628392,Isaiah Hartenstein,ast,13,-0.9274225,-0.5741186904761906,2025-11-10,30
1628991,Jaren Jackson Jr.,ast,13,-0.8639671,-0.5348367761904762,2025-11-10,30
1630583,Santi Aldama,ast,13,-0.7809460000000001,-0.483442761904762,2025-11-10,30
1642377,Jaylen Wells,ast,13,-0.26016459999999997,-0.1610542761904762,2025-11-10,30
203484,Kentavious Caldwell-Pope,ast,12,0.6631039000000001,0.39786234000000004,2025-11-10,30
1627759,Jaylen Brown,ast,12,0.19121870000000007,0.11473122000000004,2025-11-10,30
1628401,Derrick White,ast,12,-0.12826059096513642,-0.07695635457908186,2025-11-10,30
1629060,Rui Hachimura,ast,12,-0.67974735,-0.40784841,2025-11-10,30
1629628,RJ Barrett,ast,12,0.20967640705165325,0.12580584423099195,2025-11-10,30
1629674,Neemias Queta,ast,12,-0.47589575000000006,-0.28553745,2025-11-10,30
1630193,Immanuel Quickley,ast,12,1.7359011999999998,1.0415407199999998,2025-11-10,30
1630202,Payton Pritchard,ast,12,0.6423208500000002,0.3853925100000001,2025-11-10,30
1630228,Jonathan Kuminga,ast,12,0.86553725,0.51932235,2025-11-10,30
1630567,Scottie Barnes,ast,12,-0.31926124999999983,-0.1915567499999999,2025-11-10,30
1641764,Brandin Podziemski,ast,12,-0.5975735000000002,-0.3585441000000001,2025-11-10,30
1642347,Jamal Shead,ast,12,-0.5027650000000001,-0.30165900000000007,2025-11-10,30
203497,Rudy Gobert,ast,11,-0.4026613000000001,-0.23311970000000007,2025-11-10,30
203897,Zach LaVine,ast,11,-0.3090457999999998,-0.17892125263157885,2025-11-10,30
203924,Jerami Grant,ast,11,-0.8776809999999999,-0.5081311052631579,2025-11-10,30
1626162,Kelly Oubre Jr.,ast,11,-0.3988335999999999,-0.23090366315789468,2025-11-10,30
1626171,Bobby Portis,ast,11,-1.0697353,-0.6193204368421054,2025-11-10,30
1627741,Buddy Hield,ast,11,-0.16228489999999995,-0.09395441578947367,2025-11-10,30
1627826,Ivica Zubac,ast,11,-0.44505170000000005,-0.2576615105263158,2025-11-10,30
1627884,Derrick Jones Jr.,ast,11,-0.78995323,-0.45734134368421053,2025-11-10,30
1628970,Miles Bridges,ast,11,0.4071862999999998,0.23573943684210513,2025-11-10,30
1628976,Wendell Carter Jr.,ast,11,-0.24769700000000006,-0.1434035263157895,2025-11-10,30
1628978,Donte DiVincenzo,ast,11,0.28562069999999995,0.16535935263157892,2025-11-10,30
1628983,Shai Gilgeous-Alexander,ast,11,-1.6673093000000003,-0.9652843315789476,2025-11-10,30
1629018,Gary Trent Jr.,ast,11,-0.09522820000000021,-0.05513211578947381,2025-11-10,30
1629023,P.J. Washington,ast,11,0.2345761999999998,0.13580727368421042,2025-11-10,30
1630168,Onyeka Okongwu,ast,11,-0.5698837999999999,-0.32993272631578946,2025-11-10,30
1630183,Jaden McDaniels,ast,11,0.20670459077647962,0.11967107887059347,2025-11-10,30
1630188,Jalen Smith,ast,11,-0.5974799276656304,-0.34590943180641764,2025-11-10,30
1630191,Isaiah Stewart,ast,11,-0.7843975999999999,-0.45412492631578943,2025-11-10,30
1630230,Naji Marshall,ast,11,-0.2749524000000001,-0.1591829684210527,2025-11-10,30
1630532,Franz Wagner,ast,11,-0.7654152000000001,-0.44313511578947373,2025-11-10,30
1630549,Day'Ron Sharpe,ast,11,-0.7011793000000002,-0.4059459105263159,2025-11-10,30
1630572,Sandro Mamukelashvili,ast,11,-0.2299272000000001,-0.13311574736842113,2025-11-10,30
1630596,Evan Mobley,ast,11,0.8143225000000003,0.4714498684210528,2025-11-10,30
1631094,Paolo Banchero,ast,11,-0.2293839999999996,-0.1328012631578945,2025-11-10,30
1631101,Shaedon Sharpe,ast,11,-1.3593836000000001,-0.787011557894737,2025-11-10,30
1631105,Jalen Duren,ast,11,-1.0086515761582864,-0.5839561756705869,2025-11-10,30
1631108,Max Christie,ast,11,-0.15371179999999995,-0.08899104210526314,2025-11-10,30
1631157,Ryan Rollins,ast,11,0.19227740000000004,0.11131849473684213,2025-11-10,30
1631260,AJ Green,ast,11,0.30392369524494756,0.17595582356286438,2025-11-10,30
1641709,Ausar Thompson,ast,11,1.2198867999999998,0.7062502526315789,2025-11-10,30
1641710,Anthony Black,ast,11,0.014680400000000038,0.008499178947368444,2025-11-10,30
1641717,Cason Wallace,ast,11,-0.4328574999999999,-0.25060171052631575,2025-11-10,30
1641730,Noah Clowney,ast,11,0.42589164,0.24656884421052633,2025-11-10,30
1641783,Tristan da Silva,ast,11,-1.0183122,-0.5895491684210526,2025-11-10,30
1641824,Matas Buzelis,ast,11,-0.7267001,-0.4207211105263158,2025-11-10,30
1642259,Alex Sarr,ast,11,1.0982487,0.6358281947368422,2025-11-10,30
1642263,Reed Sheppard,ast,11,-0.9349004999999999,-0.5412581842105263,2025-11-10,30
1642276,Kel'el Ware,ast,11,-0.8600638,-0.4979316736842106,2025-11-10,30
201939,Stephen Curry,ast,10,-0.8157484360715688,-0.453193575595316,2025-11-10,30
201942,DeMar DeRozan,ast,10,-0.58779385,-0.3265521388888889,2025-11-10,30
202691,Klay Thompson,ast,10,-0.34397610493751996,-0.1910978360764,2025-11-10,30
202710,Jimmy Butler III,ast,10,-0.09498654999999978,-0.05277030555555544,2025-11-10,30
203084,Harrison Barnes,ast,10,-0.1488098,-0.08267211111111111,2025-11-10,30
203110,Draymond Green,ast,10,0.8720805,0.4844891666666667,2025-11-10,30
203468,CJ McCollum,ast,10,-0.7978103000000001,-0.4432279444444445,2025-11-10,30
203952,Andrew Wiggins,ast,10,-0.28981520000000005,-0.16100844444444448,2025-11-10,30
1626164,Devin Booker,ast,10,0.5444974999999999,0.30249861111111104,2025-11-10,30
1626220,Royce O'Neale,ast,10,0.3985887,0.22143816666666669,2025-11-10,30
1627742,Brandon Ingram,ast,10,0.4500282000000002,0.2500156666666668,2025-11-10,30
1628378,Donovan Mitchell,ast,10,-0.37926985,-0.21070547222222225,2025-11-10,30
1628398,Kyle Kuzma,ast,10,-1.31340955,-0.7296719722222222,2025-11-10,30
1628960,Grayson Allen,ast,10,1.5432393,0.8573551666666667,2025-11-10,30
1628969,Mikal Bridges,ast,10,1.34953645,0.7497424722222222,2025-11-10,30
1628973,Jalen Brunson,ast,10,0.4010178500000001,0.22278769444444452,2025-11-10,30
1628989,Kevin Huerter,ast,10,-0.5795358500000001,-0.32196436111111115,2025-11-10,30
1629004,Svi Mykhailiuk,ast,10,-0.037122649999999924,-0.020623694444444403,2025-11-10,30
1629028,Deandre Ayton,ast,10,-0.44353734777453513,-0.24640963765251953,2025-11-10,30
1629111,Jock Landale,ast,10,-0.25138505,-0.13965836111111113,2025-11-10,30
1629611,Terance Mann,ast,10,0.3700587000000001,0.2055881666666667,2025-11-10,30
1629630,Ja Morant,ast,10,1.0199808,0.5666559999999999,2025-11-10,30
1629640,Keldon Johnson,ast,10,-0.4197386000000001,-0.23318811111111115,2025-11-10,30
1629652,Luguentz Dort,ast,10,-0.32118369999999996,-0.17843538888888888,2025-11-10,30
1629656,Quentin Grimes,ast,10,-0.8509963,-0.47277572222222225,2025-11-10,30
1630170,Devin Vassell,ast,10,0.2238988999999999,0.12438827777777772,2025-11-10,30
1630178,Tyrese Maxey,ast,10,1.166877,0.648265,2025-11-10,30
1630200,Tre Jones,ast,10,-0.07191510000000001,-0.03995283333333334,2025-11-10,30
1630217,Desmond Bane,ast,10,0.13658274999999986,0.07587930555555548,2025-11-10,30
1630530,Trey Murphy III,ast,10,1.144086055140972,0.6356033639672066,2025-11-10,30
1630543,Isaiah Jackson,ast,10,-0.8706703499999999,-0.48370575,2025-11-10,30
1630573,Sam Hauser,ast,10,-0.47423795,-0.2634655277777778,2025-11-10,30
1630577,Julian Champagnie,ast,10,0.09312165,0.05173425,2025-11-10,30
1630578,Alperen Sengun,ast,10,1.8,1.0,2025-11-10,30
1630595,Cade Cunningham,ast,10,1.8,1.0,2025-11-10,30
1630598,Aaron Wiggins,ast,10,-0.30286025000000016,-0.16825569444444455,2025-11-10,30
1631106,Tari Eason,ast,10,-0.8102717500000001,-0.4501509722222223,2025-11-10,30
1631128,Christian Braun,ast,10,-0.009317149999999996,-0.0051761944444444425,2025-11-10,30
1631170,Jaime Jaquez Jr.,ast,10,1.6049309999999999,0.8916283333333334,2025-11-10,30
1631213,Tyrese Martin,ast,10,-0.8254106000000001,-0.4585614444444445,2025-11-10,30
1641705,Victor Wembanyama,ast,10,0.34327185000000005,0.19070658333333337,2025-11-10,30
1642270,Donovan Clingan,ast,10,-0.7140275000000001,-0.39668194444444455,2025-11-10,30
1642273,Kyshawn George,ast,10,1.0195138006871014,0.5663965559372786,2025-11-10,30
1642346,Ryan Dunn,ast,10,-0.5189508,-0.28830600000000006,2025-11-10,30
1630172,Patrick Williams,pra,17,-4.5,-3.326086956521739,2025-11-10,30
1629675,Naz Reid,pra,16,-1.0401849999999992,-0.7564981818181813,2025-11-10,30
1630581,Josh Giddey,pra,16,3.436080371459175,2.4989675428794,2025-11-10,30
1628983,Shai Gilgeous-Alexander,pra,13,3.0920179999999995,2.1155912631578944,2025-11-10,30
1628991,Jaren Jackson Jr.,pra,13,-1.261654,-0.8632369473684212,2025-11-10,30
1630583,Santi Aldama,pra,13,-0.5876429999999999,-0.4020715263157894,2025-11-10,30
1642377,Jaylen Wells,pra,13,-3.1363950000000003,-2.1459544736842107,2025-11-10,30
203484,Kentavious Caldwell-Pope,pra,12,-2.9095020000000007,-1.9396680000000004,2025-11-10,30
1627759,Jaylen Brown,pra,12,4.5,3.0,2025-11-10,30
1628392,Isaiah Hartenstein,pra,12,-0.14298153040243022,-0.09532102026828682,2025-11-10,30
1629060,Rui Hachimura,pra,12,2.9988305000000004,1.9992203333333336,2025-11-10,30
1629628,RJ Barrett,pra,12,2.9933301025945607,1.995553401729707,2025-11-10,30
1629674,Neemias Queta,pra,12,1.148807500000001,0.7658716666666674,2025-11-10,30
1630193,Immanuel Quickley,pra,12,0.5718019999999999,0.3812013333333333,2025-11-10,30
1630202,Payton Pritchard,pra,12,-2.7761348560020007,-1.8507565706680005,2025-11-10,30
1630228,Jonathan Kuminga,pra,12,2.233957965424585,1.4893053102830565,2025-11-10,30
1630567,Scottie Barnes,pra,12,1.9629589999999997,1.308639333333333,2025-11-10,30
1631105,Jalen Duren,pra,12,4.5,3.0,2025-11-10,30
1641709,Ausar Thompson,pra,12,-1.542305055774337,-1.0282033705162246,2025-11-10,30
1641717,Cason Wallace,pra,12,0.0639265,0.042617666666666665,2025-11-10,30
1641764,Brandin Podziemski,pra,12,-4.5,-3.0,2025-11-10,30
201942,DeMar DeRozan,pra,11,-1.2421909999999983,-0.8037706470588224,2025-11-10,30
203110,Draymond Green,pra,11,0.11666299999999907,0.07548782352941116,2025-11-10,30
203897,Zach LaVine,pra,11,4.5,2.9117647058823533,2025-11-10,30
203924,Jerami Grant,pra,11,3.33915,2.1606264705882356,2025-11-10,30
203944,Julius Randle,pra,11,4.5,2.9117647058823533,2025-11-10,30
1626162,Kelly Oubre Jr.,pra,11,3.943871999999999,2.5519171764705875,2025-11-10,30
1626171,Bobby Portis,pra,11,-4.5,-2.9117647058823533,2025-11-10,30
1627741,Buddy Hield,pra,11,-4.130322,-2.672561294117647,2025-11-10,30
1627884,Derrick Jones Jr.,pra,11,-0.9822810000000004,-0.6355935882352944,2025-11-10,30
1628401,Derrick White,pra,11,0.6958270000000013,0.4502410000000009,2025-11-10,30
1628970,Miles Bridges,pra,11,4.5,2.9117647058823533,2025-11-10,30
1628976,Wendell Carter Jr.,pra,11,4.5,2.9117647058823533,2025-11-10,30
1628978,Donte DiVincenzo,pra,11,0.3664039999999993,0.23708494117647014,2025-11-10,30
1629018,Gary Trent Jr.,pra,11,-2.4294376858830873,-1.5719890908655272,2025-11-10,30
1629023,P.J. Washington,pra,11,1.995947000000001,1.2914951176470595,2025-11-10,30
1630168,Onyeka Okongwu,pra,11,1.752872,1.1342112941176472,2025-11-10,30
1630183,Jaden McDaniels,pra,11,3.5726429999999993,2.311710176470588,2025-11-10,30
1630188,Jalen Smith,pra,11,-4.5,-2.9117647058823533,2025-11-10,30
1630230,Naji Marshall,pra,11,-4.072973000000001,-2.6354531176470597,2025-11-10,30
