date,home_team,visitor_team,home_tri,away_tri,actual_q1_total,actual_q2_total,actual_q3_total,actual_q4_total,actual_h1_total,actual_h2_total,actual_game_total,pred_q1_total,pred_q2_total,pred_q3_total,pred_q4_total,pred_h1_total,pred_h2_total,pred_game_total,err_q1_total,err_q2_total,err_q3_total,err_q4_total,err_h1_total,err_h2_total,err_game_total
2026-03-02,Washington Wizards,Houston Rockets,WAS,HOU,56.0,55.0,63.0,67.0,111.0,130.0,241.0,56.51603824448238,56.51878832561152,55.52205790353446,54.812256151371614,113.03482657009393,110.33431405490607,223.369140625,-0.516038244482381,-1.518788325611517,7.47794209646554,12.187743848628386,-2.0348265700939265,19.665685945093927,17.630859375
2026-03-02,Milwaukee Bucks,Boston Celtics,MIL,BOS,50.0,50.0,48.0,41.0,100.0,89.0,189.0,56.38813955316476,55.65053659027176,56.30329498615099,54.19797638017812,112.03867614343652,110.5012713663291,222.5399475097656,-6.388139553164763,-5.650536590271763,-8.303294986150988,-13.197976380178119,-12.038676143436518,-21.501271366329107,-33.5399475097656
2026-03-02,Utah Jazz,Denver Nuggets,UTA,DEN,67.0,66.0,60.0,60.0,133.0,120.0,253.0,59.3399576312313,59.24595940175393,58.895255161488926,57.34992826939301,118.58591703298524,116.24518343088192,234.8311004638672,7.6600423687687,6.754040598246071,1.104744838511074,2.6500717306069888,14.414082967014764,3.754816569118077,18.168899536132812
2026-03-02,Golden State Warriors,Los Angeles Clippers,GSW,LAC,50.0,48.0,58.0,59.0,98.0,117.0,215.0,56.31066710010158,56.83728879513715,57.06795805651197,54.61022740567113,113.14795589523874,111.67818546218312,224.82614135742188,-6.310667100101583,-8.837288795137148,0.9320419434880307,4.389772594328868,-15.147955895238738,5.321814537816877,-9.826141357421875
