date,home_tri,away_tri,home_pts,visitor_pts
2026-01-14,IND,TOR,101,115
2026-01-14,PHI,CLE,107,133
2026-01-14,CHI,UTA,128,126
2026-01-14,NOP,BKN,116,113
2026-01-14,DAL,DEN,109,118
2026-01-14,SAC,NYK,112,101
2026-01-14,LAC,WAS,119,105
