date,home_tri,away_tri,home_pts,visitor_pts
2026-01-06,IND,CLE,116,120
2026-01-06,WAS,ORL,120,112
2026-01-06,MEM,SAS,106,105
2026-01-06,MIN,MIA,122,94
2026-01-06,MIN,MIA,122,94
2026-01-06,NOP,LAL,103,111
2026-01-06,SAC,DAL,98,100
2026-01-06,SAC,DAL,98,100
