game_id,team,player_id,player_name,prob_first_basket
0042500201,DET,4432166,Cade Cunningham,0.11835562183258806
0042500201,DET,4433621,Jalen Duren,0.10248671164274387
0042500201,DET,4684742,Ausar Thompson,0.09752767720841754
0042500201,DET,3157465,Duncan Robinson,0.09282295223226181
0042500201,DET,6440,Tobias Harris,0.09044334230223709
0042500201,CLE,3992,James Harden,0.11488429772855965
0042500201,CLE,3908809,Donovan Mitchell,0.11150313788697352
0042500201,CLE,4432158,Evan Mobley,0.1019357078167076
0042500201,CLE,4066328,Jarrett Allen,0.08866152473492504
0042500201,CLE,4065778,Max Strus,0.0813790266145857
0042500221,OKC,4278073,Shai Gilgeous-Alexander,0.09811130430166042
0042500221,OKC,4697270,Payton Sandfort,0.09811130430166042
0042500221,OKC,4593803,Jalen Williams,0.09460732914802968
0042500221,OKC,4433255,Chet Holmgren,0.08146742232191445
0042500221,OKC,4397020,Luguentz Dort,0.07358347822624531
0042500221,LAL,1966,LeBron James,0.119772241615014
0042500221,LAL,4066648,Rui Hachimura,0.11446318835193714
0042500221,LAL,3913174,Luke Kennard,0.11095921319830643
0042500221,LAL,3945274,Luka Doncic,0.10511925460892187
0042500221,LAL,2990992,Marcus Smart,0.10380526392631034
