date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2025-10-23,0022500005,1630174,Aaron Nesmith,IND,5.0,7.0,0.0,1.0,12.0
2025-10-23,0022500005,1627783,Pascal Siakam,IND,32.0,15.0,4.0,3.0,51.0
2025-10-23,0022500005,1630543,Isaiah Jackson,IND,0.0,1.0,0.0,0.0,1.0
2025-10-23,0022500005,1631097,Bennedict Mathurin,IND,36.0,11.0,1.0,3.0,48.0
2025-10-23,0022500005,1629614,Andrew Nembhard,IND,4.0,1.0,4.0,0.0,9.0
2025-10-23,0022500005,1630167,Obi Toppin,IND,20.0,5.0,3.0,0.0,28.0
2025-10-23,0022500005,1643007,Taelon Peter,IND,3.0,0.0,1.0,1.0,4.0
2025-10-23,0022500005,1641767,Ben Sheppard,IND,15.0,8.0,4.0,3.0,27.0
2025-10-23,0022500005,1630643,Jay Huff,IND,5.0,3.0,0.0,1.0,8.0
2025-10-23,0022500005,1641716,Jarace Walker,IND,13.0,4.0,4.0,1.0,21.0
2025-10-23,0022500005,1628396,Tony Bradley,IND,2.0,0.0,0.0,0.0,2.0
2025-10-23,0022500005,1630598,Aaron Wiggins,OKC,23.0,9.0,0.0,5.0,32.0
2025-10-23,0022500005,1631096,Chet Holmgren,OKC,15.0,12.0,2.0,0.0,29.0
2025-10-23,0022500005,1628392,Isaiah Hartenstein,OKC,5.0,14.0,2.0,0.0,21.0
2025-10-23,0022500005,1629652,Luguentz Dort,OKC,7.0,8.0,2.0,1.0,17.0
2025-10-23,0022500005,1628983,Shai Gilgeous-Alexander,OKC,55.0,8.0,5.0,2.0,68.0
2025-10-23,0022500005,1642964,Brooks Barnhizer,OKC,2.0,3.0,0.0,0.0,5.0
2025-10-23,0022500005,1631119,Jaylin Williams,OKC,5.0,2.0,2.0,1.0,9.0
2025-10-23,0022500005,1642349,Ajay Mitchell,OKC,26.0,3.0,4.0,0.0,33.0
2025-10-23,0022500005,1631172,Ousmane Dieng,OKC,0.0,1.0,0.0,0.0,1.0
2025-10-23,0022500005,1642959,Chris Youngblood,OKC,3.0,0.0,0.0,1.0,3.0
2025-10-23,0022500006,202710,Jimmy Butler III,GSW,21.0,5.0,6.0,2.0,32.0
2025-10-23,0022500006,1630228,Jonathan Kuminga,GSW,14.0,5.0,3.0,1.0,22.0
2025-10-23,0022500006,203110,Draymond Green,GSW,13.0,8.0,8.0,2.0,29.0
2025-10-23,0022500006,1641764,Brandin Podziemski,GSW,11.0,3.0,1.0,2.0,15.0
2025-10-23,0022500006,201939,Stephen Curry,GSW,42.0,6.0,7.0,6.0,55.0
2025-10-23,0022500006,1627780,Gary Payton II,GSW,6.0,6.0,1.0,0.0,13.0
2025-10-23,0022500006,1627741,Buddy Hield,GSW,11.0,2.0,2.0,1.0,15.0
2025-10-23,0022500006,201143,Al Horford,GSW,13.0,3.0,2.0,3.0,18.0
2025-10-23,0022500006,1642954,Will Richard,GSW,6.0,5.0,3.0,1.0,14.0
2025-10-23,0022500006,1629661,Cameron Johnson,DEN,5.0,3.0,2.0,1.0,10.0
2025-10-23,0022500006,203932,Aaron Gordon,DEN,50.0,8.0,2.0,10.0,60.0
2025-10-23,0022500006,203999,Nikola Jokić,DEN,21.0,13.0,10.0,2.0,44.0
2025-10-23,0022500006,1631128,Christian Braun,DEN,6.0,4.0,2.0,0.0,12.0
2025-10-23,0022500006,1627750,Jamal Murray,DEN,25.0,3.0,10.0,1.0,38.0
2025-10-23,0022500006,203501,Tim Hardaway Jr.,DEN,10.0,2.0,0.0,2.0,12.0
2025-10-23,0022500006,1628971,Bruce Brown,DEN,4.0,5.0,3.0,0.0,12.0
2025-10-23,0022500006,1631212,Peyton Watson,DEN,2.0,2.0,1.0,0.0,5.0
2025-10-23,0022500006,202685,Jonas Valančiūnas,DEN,8.0,3.0,2.0,0.0,13.0
