date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2026-02-28,0022500863,POR,1630166,Deni Avdija,0.1112429468795016,8.989333958252654,799,1,0.1112429468795016
2026-02-28,0022500863,POR,1641739,Toumani Camara,0.1109525675277963,9.012860380625945,801,2,0.2221955144072979
2026-02-28,0022500863,CHA,1642851,Kon Knueppel,0.1058021424809224,9.45160444345741,845,3,0.3279976568882203
2026-02-28,0022500864,HOU,1641708,Amen Thompson,0.1157448349566056,8.639694379234411,764,1,0.1157448349566056
2026-02-28,0022500864,HOU,201142,Kevin Durant,0.1144366623747865,8.738458281183908,774,2,0.2301814973313921
2026-02-28,0022500864,HOU,1631095,Jabari Smith Jr.,0.108939543569873,9.179403247257113,818,3,0.3391210409012651
2026-02-28,0022500865,TOR,1630567,Scottie Barnes,0.1136919046128663,8.795701007957534,780,1,0.1136919046128663
2026-02-28,0022500865,TOR,1627742,Brandon Ingram,0.112586405028606,8.882067064366428,788,2,0.22627830964147227
2026-02-28,0022500865,TOR,1630193,Immanuel Quickley,0.1079638790414127,9.262357085339817,826,3,0.33424218868288497
2026-02-28,0022500866,LAL,1629029,Luka Dončić,0.1180742669674884,8.469245888059154,747,1,0.1180742669674884
2026-02-28,0022500866,LAL,1630559,Austin Reaves,0.111018214929617,9.007530887016847,801,2,0.2290924818971054
2026-02-28,0022500866,LAL,2544,LeBron James,0.1103153063062265,9.064925199265454,806,3,0.3394077882033319
2026-02-28,0022500867,NOP,1630530,Trey Murphy III,0.1174310973596526,8.515631910833047,752,1,0.1174310973596526
2026-02-28,0022500867,UTA,1628374,Lauri Markkanen,0.1134221686931336,8.816618581024702,782,2,0.2308532660527862
2026-02-28,0022500867,UTA,1641718,Keyonte George,0.1120279557469403,8.926343369675493,793,3,0.34288122179972647
