player,team,plays,ladders,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
Ben Saraf,BKN,"[{'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 115.0, 'edge': 0.0730609339489233, 'ev': 0.1570810079901852, 'ev_pct': 15.70810079901852, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 108.0, 'edge': 0.0696172845750415, 'ev': 0.1448039519160864, 'ev_pct': 14.480395191608638, 'book': 'fanduel'}]",[],"[{'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 115.0, 'edge': 0.0730609339489233, 'ev': 0.1570810079901852, 'ev_pct': 15.70810079901852, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 108.0, 'edge': 0.0696172845750415, 'ev': 0.1448039519160864, 'ev_pct': 14.480395191608638, 'book': 'fanduel'}]","{'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 115.0, 'ev': 0.1570810079901852, 'ev_pct': 15.70810079901852, 'book': 'bovada'}",,,"['EV 15.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Bennedict Mathurin,LAC,[],[],[],,,,[],0.0,0.0
Bilal Coulibaly,WAS,"[{'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': 125.0, 'edge': 0.0847794786263086, 'ev': 0.1907538269091944, 'ev_pct': 19.07538269091944, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': 115.0, 'edge': 0.0838515578760891, 'ev': 0.1802808494335916, 'ev_pct': 18.02808494335916, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': 125.0, 'edge': 0.0847794786263086, 'ev': 0.1907538269091944, 'ev_pct': 19.07538269091944, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': 115.0, 'edge': 0.0838515578760891, 'ev': 0.1802808494335916, 'ev_pct': 18.02808494335916, 'book': 'bovada'}]","{'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': 125.0, 'ev': 0.1907538269091944, 'ev_pct': 19.07538269091944, 'book': 'bovada'}",,,"['EV 19.1%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Brandin Podziemski,GSW,"[{'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 110.0, 'edge': 0.0590301003440162, 'ev': 0.1239632107224341, 'ev_pct': 12.39632107224341, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 108.0, 'edge': 0.0583432871572029, 'ev': 0.1213540372869822, 'ev_pct': 12.13540372869822, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 104.0, 'edge': 0.0569292600078817, 'ev': 0.1161356904160787, 'ev_pct': 11.61356904160787, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 102.0, 'edge': 0.0562012460300134, 'ev': 0.1135265169806271, 'ev_pct': 11.35265169806271, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 100.0, 'edge': 0.0554586717725876, 'ev': 0.1109173435451753, 'ev_pct': 11.091734354517529, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 110.0, 'edge': 0.0773408825792381, 'ev': 0.1624158534163999, 'ev_pct': 16.24158534163999, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 108.0, 'edge': 0.0763335565719121, 'ev': 0.1587737976695773, 'ev_pct': 15.87737976695773, 'book': 'fanduel'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 110.0, 'edge': 0.0590301003440162, 'ev': 0.1239632107224341, 'ev_pct': 12.39632107224341, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 108.0, 'edge': 0.0583432871572029, 'ev': 0.1213540372869822, 'ev_pct': 12.13540372869822, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 104.0, 'edge': 0.0569292600078817, 'ev': 0.1161356904160787, 'ev_pct': 11.61356904160787, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 102.0, 'edge': 0.0562012460300134, 'ev': 0.1135265169806271, 'ev_pct': 11.35265169806271, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 100.0, 'edge': 0.0554586717725876, 'ev': 0.1109173435451753, 'ev_pct': 11.091734354517529, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 110.0, 'edge': 0.0773408825792381, 'ev': 0.1624158534163999, 'ev_pct': 16.24158534163999, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 108.0, 'edge': 0.0763335565719121, 'ev': 0.1587737976695773, 'ev_pct': 15.87737976695773, 'book': 'fanduel'}]","{'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 110.0, 'ev': 0.1624158534163999, 'ev_pct': 16.24158534163999, 'book': 'bovada'}",,,"['EV 16.2%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Brandon Ingram,TOR,"[{'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': 110.0, 'edge': 0.1020637812406701, 'ev': 0.2143339406054073, 'ev_pct': 21.43339406054073, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -114.0, 'edge': 0.0935065535531354, 'ev': 0.175529846143605, 'ev_pct': 17.5529846143605, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -115.0, 'edge': 0.0930283966307271, 'ev': 0.1739226545704898, 'ev_pct': 17.392265457048982, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -120.0, 'edge': 0.0907028152353783, 'ev': 0.1662884945981936, 'ev_pct': 16.62884945981936, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': 115.0, 'edge': 0.1005244649046867, 'ev': 0.2161275995450764, 'ev_pct': 21.61275995450764, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -106.0, 'edge': 0.0943410027890175, 'ev': 0.1833419488163926, 'ev_pct': 18.33419488163926, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -108.0, 'edge': 0.0933141170533939, 'ev': 0.179716077288018, 'ev_pct': 17.9716077288018, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -110.0, 'edge': 0.0923067910460679, 'ev': 0.1762220556334025, 'ev_pct': 17.622205563340252, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 19.5, 'price': 125.0, 'edge': 0.2236302672718724, 'ev': 0.5031681013617129, 'ev_pct': 50.316810136171284, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 125.0, 'edge': 0.0664007012408633, 'ev': 0.1494015777919426, 'ev_pct': 14.94015777919426, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': 110.0, 'edge': 0.1020637812406701, 'ev': 0.2143339406054073, 'ev_pct': 21.43339406054073, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -114.0, 'edge': 0.0935065535531354, 'ev': 0.175529846143605, 'ev_pct': 17.5529846143605, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -115.0, 'edge': 0.0930283966307271, 'ev': 0.1739226545704898, 'ev_pct': 17.392265457048982, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -120.0, 'edge': 0.0907028152353783, 'ev': 0.1662884945981936, 'ev_pct': 16.62884945981936, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': 115.0, 'edge': 0.1005244649046867, 'ev': 0.2161275995450764, 'ev_pct': 21.61275995450764, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -106.0, 'edge': 0.0943410027890175, 'ev': 0.1833419488163926, 'ev_pct': 18.33419488163926, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -108.0, 'edge': 0.0933141170533939, 'ev': 0.179716077288018, 'ev_pct': 17.9716077288018, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -110.0, 'edge': 0.0923067910460679, 'ev': 0.1762220556334025, 'ev_pct': 17.622205563340252, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 19.5, 'price': 125.0, 'edge': 0.2236302672718724, 'ev': 0.5031681013617129, 'ev_pct': 50.316810136171284, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 125.0, 'edge': 0.0664007012408633, 'ev': 0.1494015777919426, 'ev_pct': 14.94015777919426, 'book': 'bovada'}]","{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 125.0, 'ev': 0.1494015777919426, 'ev_pct': 14.94015777919426, 'book': 'bovada'}",,,"['EV 14.9%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Brook Lopez,LAC,[],[],[],,,,[],0.0,0.0
Bruce Brown,DEN,[],[],[],,,,[],0.0,0.0
C.J. McCollum,ATL,[],[],[],,,,[],0.0,0.0
Cam Spencer,MEM,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 124.0, 'edge': 0.0538792917487535, 'ev': 0.1206896135172079, 'ev_pct': 12.068961351720791, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.0526617592812211, 'ev': 0.1158558704186863, 'ev_pct': 11.58558704186863, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.0526617592812211, 'ev': 0.1158558704186863, 'ev_pct': 11.58558704186863, 'book': 'bovada'}]",[],"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 124.0, 'edge': 0.0538792917487535, 'ev': 0.1206896135172079, 'ev_pct': 12.068961351720791, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.0526617592812211, 'ev': 0.1158558704186863, 'ev_pct': 11.58558704186863, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.0526617592812211, 'ev': 0.1158558704186863, 'ev_pct': 11.58558704186863, 'book': 'bovada'}]","{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 124.0, 'ev': 0.1206896135172079, 'ev_pct': 12.068961351720791, 'book': 'williamhill_us'}",model 3.1 vs line 3.5 (-0.4),3.060865407994223,"['EV 12.1%', 'Regular price range (-150 to +150)', 'Consensus: 3 books aligned', 'Best line available']",0.5,1.0
Cameron Johnson,DEN,[],[],[],,,,[],0.0,0.0
Cason Wallace,OKC,[],[],[],,,,[],0.0,0.0
Cedric Coward,MEM,"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 125.0, 'edge': 0.0760639722537664, 'ev': 0.1711439375709745, 'ev_pct': 17.114393757097453, 'book': 'bovada'}]",[],"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 125.0, 'edge': 0.0760639722537664, 'ev': 0.1711439375709745, 'ev_pct': 17.114393757097453, 'book': 'bovada'}]","{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 125.0, 'ev': 0.1711439375709745, 'ev_pct': 17.114393757097453, 'book': 'bovada'}",,,"['EV 17.1%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Chet Holmgren,OKC,"[{'market': 'blk', 'side': 'UNDER', 'line': 1.5, 'price': -110.0, 'edge': 0.4086389303504625, 'ev': 0.7801288670327011, 'ev_pct': 78.01288670327011, 'book': 'betmgm'}, {'market': 'blk', 'side': 'UNDER', 'line': 1.5, 'price': -125.0, 'edge': 0.3768928986044307, 'ev': 0.6784072174879755, 'ev_pct': 67.84072174879755, 'book': 'fanduel'}]",[],"[{'market': 'blk', 'side': 'UNDER', 'line': 1.5, 'price': -110.0, 'edge': 0.4086389303504625, 'ev': 0.7801288670327011, 'ev_pct': 78.01288670327011, 'book': 'betmgm'}, {'market': 'blk', 'side': 'UNDER', 'line': 1.5, 'price': -125.0, 'edge': 0.3768928986044307, 'ev': 0.6784072174879755, 'ev_pct': 67.84072174879755, 'book': 'fanduel'}]","{'market': 'blk', 'side': 'UNDER', 'line': 1.5, 'price': -110.0, 'ev': 0.7801288670327011, 'ev_pct': 78.01288670327011, 'book': 'betmgm'}",,,"['EV 78.0%', 'Friendly price (~-110)', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
