date,game_id,home,away,side,team,n_sims,player_id,player_name,split_type,split,pts_p10,pts_p50,pts_p90,reb_p10,reb_p50,reb_p90,ast_p10,ast_p50,ast_p90,threes_p10,threes_p50,threes_p90
2026-03-26,,DET,NOP,home,DET,2000,202699,Tobias Harris,quarter,q3,0.0,3.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,202699,Tobias Harris,quarter,q4,0.0,3.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1629750,Javonte Green,quarter,q1,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1629750,Javonte Green,quarter,q2,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1629750,Javonte Green,quarter,q3,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1629750,Javonte Green,quarter,q4,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1627747,Caris LeVert,quarter,q1,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1627747,Caris LeVert,quarter,q2,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1627747,Caris LeVert,quarter,q3,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1627747,Caris LeVert,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1630194,Paul Reed,quarter,q1,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1630194,Paul Reed,quarter,q2,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1630194,Paul Reed,quarter,q3,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1630194,Paul Reed,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1631204,Marcus Sasser,quarter,q1,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1631204,Marcus Sasser,quarter,q2,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1631204,Marcus Sasser,quarter,q3,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1631204,Marcus Sasser,quarter,q4,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1641842,Ronald Holland II,quarter,q1,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1641842,Ronald Holland II,quarter,q2,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1641842,Ronald Holland II,quarter,q3,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1641842,Ronald Holland II,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1641709,Ausar Thompson,quarter,q1,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1641709,Ausar Thompson,quarter,q2,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1641709,Ausar Thompson,quarter,q3,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1641709,Ausar Thompson,quarter,q4,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1628989,Kevin Huerter,quarter,q1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1628989,Kevin Huerter,quarter,q2,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1628989,Kevin Huerter,quarter,q3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1628989,Kevin Huerter,quarter,q4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,home,DET,2000,1642404,Chaz Lanier,quarter,q1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1642404,Chaz Lanier,quarter,q2,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1642404,Chaz Lanier,quarter,q3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1642404,Chaz Lanier,quarter,q4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1642449,Tolu Smith,quarter,q1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1642449,Tolu Smith,quarter,q2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1642449,Tolu Smith,quarter,q3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1642449,Tolu Smith,quarter,q4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1641732,Colby Jones,quarter,q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1641732,Colby Jones,quarter,q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1641732,Colby Jones,quarter,q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1641732,Colby Jones,quarter,q4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1641752,Bobi Klintman,quarter,q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1641752,Bobi Klintman,quarter,q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1641752,Bobi Klintman,quarter,q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1641752,Bobi Klintman,quarter,q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1642403,Isaac Jones,quarter,q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1642403,Isaac Jones,quarter,q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1642403,Isaac Jones,quarter,q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,home,DET,2000,1642403,Isaac Jones,quarter,q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,away,NOP,2000,1630530,Trey Murphy III,quarter,q1,0.0,3.0,8.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0
2026-03-26,,DET,NOP,away,NOP,2000,1630530,Trey Murphy III,quarter,q2,0.0,3.0,8.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630530,Trey Murphy III,quarter,q3,0.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630530,Trey Murphy III,quarter,q4,0.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630180,Saddiq Bey,quarter,q1,0.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630180,Saddiq Bey,quarter,q2,0.0,2.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630180,Saddiq Bey,quarter,q3,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630180,Saddiq Bey,quarter,q4,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1629627,Zion Williamson,quarter,q1,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1629627,Zion Williamson,quarter,q2,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1629627,Zion Williamson,quarter,q3,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1629627,Zion Williamson,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642847,Jeremiah Fears,quarter,q1,0.0,2.0,5.0,0.0,0.0,1.1000000000001364,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642847,Jeremiah Fears,quarter,q2,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642847,Jeremiah Fears,quarter,q3,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642847,Jeremiah Fears,quarter,q4,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1627749,Dejounte Murray,quarter,q1,0.0,2.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1627749,Dejounte Murray,quarter,q2,0.0,2.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1627749,Dejounte Murray,quarter,q3,0.0,2.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1627749,Dejounte Murray,quarter,q4,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1631255,Karlo Matković,quarter,q1,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1631255,Karlo Matković,quarter,q2,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1631255,Karlo Matković,quarter,q3,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1631255,Karlo Matković,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1629673,Jordan Poole,quarter,q1,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1629673,Jordan Poole,quarter,q2,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1629673,Jordan Poole,quarter,q3,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1629673,Jordan Poole,quarter,q4,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630529,Herbert Jones,quarter,q1,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630529,Herbert Jones,quarter,q2,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630529,Herbert Jones,quarter,q3,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630529,Herbert Jones,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642852,Derik Queen,quarter,q1,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642852,Derik Queen,quarter,q2,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642852,Derik Queen,quarter,q3,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642852,Derik Queen,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642274,Yves Missi,quarter,q1,0.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642274,Yves Missi,quarter,q2,0.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642274,Yves Missi,quarter,q3,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1642274,Yves Missi,quarter,q4,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,201599,DeAndre Jordan,quarter,q1,0.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,201599,DeAndre Jordan,quarter,q2,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,201599,DeAndre Jordan,quarter,q3,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,201599,DeAndre Jordan,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1626172,Kevon Looney,quarter,q1,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,away,NOP,2000,1626172,Kevon Looney,quarter,q2,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1626172,Kevon Looney,quarter,q3,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1626172,Kevon Looney,quarter,q4,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630621,Hunter Dickinson,quarter,q1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630621,Hunter Dickinson,quarter,q2,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630621,Hunter Dickinson,quarter,q3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1630621,Hunter Dickinson,quarter,q4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,DET,NOP,away,NOP,2000,1641722,Jordan Hawkins,quarter,q1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,away,NOP,2000,1641722,Jordan Hawkins,quarter,q2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,away,NOP,2000,1641722,Jordan Hawkins,quarter,q3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,DET,NOP,away,NOP,2000,1641722,Jordan Hawkins,quarter,q4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1641783,Tristan da Silva,quarter,q1,0.0,4.0,9.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0
2026-03-26,,ORL,SAC,home,ORL,2000,1641783,Tristan da Silva,quarter,q2,0.0,4.0,8.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0
2026-03-26,,ORL,SAC,home,ORL,2000,1641783,Tristan da Silva,quarter,q3,0.0,4.0,9.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0
2026-03-26,,ORL,SAC,home,ORL,2000,1641783,Tristan da Silva,quarter,q4,0.0,4.0,9.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0
2026-03-26,,ORL,SAC,home,ORL,2000,1630217,Desmond Bane,quarter,q1,0.0,4.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1630217,Desmond Bane,quarter,q2,0.0,3.0,8.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1630217,Desmond Bane,quarter,q3,0.0,3.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1630217,Desmond Bane,quarter,q4,0.0,4.0,8.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631094,Paolo Banchero,quarter,q1,0.0,4.0,8.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631094,Paolo Banchero,quarter,q2,0.0,4.0,8.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631094,Paolo Banchero,quarter,q3,0.0,4.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631094,Paolo Banchero,quarter,q4,0.0,3.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1641724,Jett Howard,quarter,q1,0.0,3.0,8.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0
2026-03-26,,ORL,SAC,home,ORL,2000,1641724,Jett Howard,quarter,q2,0.0,3.0,8.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0
2026-03-26,,ORL,SAC,home,ORL,2000,1641724,Jett Howard,quarter,q3,0.0,3.0,8.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1641724,Jett Howard,quarter,q4,0.0,3.0,8.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1628975,Jevon Carter,quarter,q1,0.0,3.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1628975,Jevon Carter,quarter,q2,0.0,3.0,8.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0
2026-03-26,,ORL,SAC,home,ORL,2000,1628975,Jevon Carter,quarter,q3,0.0,3.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1628975,Jevon Carter,quarter,q4,0.0,3.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1628976,Wendell Carter Jr.,quarter,q1,0.0,2.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1628976,Wendell Carter Jr.,quarter,q2,0.0,2.0,6.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1628976,Wendell Carter Jr.,quarter,q3,0.0,2.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1628976,Wendell Carter Jr.,quarter,q4,0.0,2.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1629021,Moritz Wagner,quarter,q1,0.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1629021,Moritz Wagner,quarter,q2,0.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1629021,Moritz Wagner,quarter,q3,0.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1629021,Moritz Wagner,quarter,q4,0.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631288,Jamal Cain,quarter,q1,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631288,Jamal Cain,quarter,q2,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631288,Jamal Cain,quarter,q3,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631288,Jamal Cain,quarter,q4,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1642869,Noah Penda,quarter,q1,0.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1642869,Noah Penda,quarter,q2,0.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1642869,Noah Penda,quarter,q3,0.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1642869,Noah Penda,quarter,q4,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1642859,Jase Richardson,quarter,q1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1642859,Jase Richardson,quarter,q2,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1642859,Jase Richardson,quarter,q3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1642859,Jase Richardson,quarter,q4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2026-03-26,,ORL,SAC,home,ORL,2000,1629048,Goga Bitadze,quarter,q1,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1629048,Goga Bitadze,quarter,q2,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1629048,Goga Bitadze,quarter,q3,0.0,0.0,3.0,0.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1629048,Goga Bitadze,quarter,q4,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2026-03-26,,ORL,SAC,home,ORL,2000,1631457,Alex Morales,quarter,q1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
