date,home_tri,away_tri,home_pts,visitor_pts
2026-02-05,DET,WAS,117,126
2026-02-05,ORL,BKN,118,98
2026-02-05,ATL,UTA,121,119
2026-02-05,TOR,CHI,123,107
2026-02-05,HOU,CHA,99,109
2026-02-05,DAL,SAS,123,135
2026-02-05,PHX,GSW,97,101
2026-02-05,LAL,PHI,119,115
