date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-03-29,0022501082,1631172,Ousmane Dieng,MIL,7.0,2.0,4.0,0.0,1.0,0.0,3.0,13.0
2026-03-29,0022501082,1631250,Pete Nance,MIL,5.0,3.0,1.0,1.0,2.0,0.0,2.0,9.0
2026-03-29,0022501082,1630579,Jericho Sims,MIL,6.0,5.0,3.0,0.0,1.0,0.0,2.0,14.0
2026-03-29,0022501082,1629018,Gary Trent Jr.,MIL,36.0,2.0,4.0,9.0,2.0,0.0,5.0,42.0
2026-03-29,0022501082,1641748,Andre Jackson Jr.,MIL,13.0,6.0,0.0,1.0,2.0,0.0,4.0,19.0
2026-03-29,0022501082,1627752,Taurean Prince,MIL,18.0,6.0,8.0,4.0,2.0,1.0,5.0,32.0
2026-03-29,0022501082,1631260,AJ Green,MIL,15.0,3.0,3.0,2.0,2.0,0.0,0.0,21.0
2026-03-29,0022501082,1642504,Cormac Ryan,MIL,13.0,0.0,0.0,3.0,1.0,0.0,1.0,13.0
2026-03-29,0022501082,202695,Kawhi Leonard,LAC,20.0,8.0,2.0,4.0,0.0,0.0,1.0,30.0
2026-03-29,0022501082,1628381,John Collins,LAC,22.0,3.0,3.0,0.0,0.0,1.0,1.0,28.0
2026-03-29,0022501082,201572,Brook Lopez,LAC,8.0,7.0,1.0,0.0,4.0,2.0,0.0,16.0
2026-03-29,0022501082,1627884,Derrick Jones Jr.,LAC,13.0,4.0,0.0,1.0,2.0,1.0,1.0,17.0
2026-03-29,0022501082,1629636,Darius Garland,LAC,15.0,2.0,11.0,3.0,2.0,0.0,5.0,28.0
2026-03-29,0022501082,1627739,Kris Dunn,LAC,10.0,2.0,5.0,2.0,2.0,0.0,2.0,17.0
2026-03-29,0022501082,1631097,Bennedict Mathurin,LAC,28.0,6.0,1.0,1.0,0.0,0.0,4.0,35.0
2026-03-29,0022501082,1641757,Jordan Miller,LAC,5.0,5.0,3.0,0.0,3.0,0.0,1.0,13.0
2026-03-29,0022501082,201587,Nicolas Batum,LAC,3.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0
