date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-03-26,0022501063,1642851,Kon Knueppel,CHA,26.0,11.0,8.0,6.0,0.0,0.0,2.0,45.0
2026-03-26,0022501063,1628970,Miles Bridges,CHA,17.0,5.0,3.0,0.0,0.0,0.0,1.0,25.0
2026-03-26,0022501063,1631217,Moussa Diabaté,CHA,2.0,5.0,3.0,0.0,4.0,1.0,1.0,10.0
2026-03-26,0022501063,1641706,Brandon Miller,CHA,21.0,8.0,3.0,4.0,0.0,0.0,4.0,32.0
2026-03-26,0022501063,1630163,LaMelo Ball,CHA,22.0,5.0,6.0,4.0,0.0,0.0,1.0,33.0
2026-03-26,0022501063,1629684,Grant Williams,CHA,5.0,1.0,1.0,1.0,0.0,1.0,2.0,7.0
2026-03-26,0022501063,1642883,Sion James,CHA,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0
2026-03-26,0022501063,1641750,Ryan Kalkbrenner,CHA,4.0,4.0,1.0,0.0,0.0,2.0,2.0,9.0
2026-03-26,0022501063,1629632,Coby White,CHA,17.0,3.0,2.0,1.0,0.0,0.0,3.0,22.0
2026-03-26,0022501063,1628384,OG Anunoby,NYK,17.0,3.0,2.0,5.0,0.0,1.0,2.0,22.0
2026-03-26,0022501063,1628404,Josh Hart,NYK,16.0,7.0,4.0,2.0,5.0,0.0,1.0,27.0
2026-03-26,0022501063,1626157,Karl-Anthony Towns,NYK,13.0,3.0,2.0,1.0,0.0,0.0,1.0,18.0
2026-03-26,0022501063,1628969,Mikal Bridges,NYK,14.0,0.0,2.0,2.0,0.0,0.0,1.0,16.0
2026-03-26,0022501063,1628973,Jalen Brunson,NYK,26.0,2.0,13.0,0.0,1.0,0.0,2.0,41.0
2026-03-26,0022501063,203903,Jordan Clarkson,NYK,8.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0
2026-03-26,0022501063,1629011,Mitchell Robinson,NYK,4.0,6.0,1.0,0.0,1.0,1.0,1.0,11.0
2026-03-26,0022501063,1642885,Mohamed Diawara,NYK,5.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0
2026-03-26,0022501063,1630631,Jose Alvarado,NYK,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2026-03-26,0022501063,1642278,Tyler Kolek,NYK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-26,0022501064,1641709,Ausar Thompson,DET,11.0,4.0,0.0,0.0,3.0,2.0,1.0,15.0
2026-03-26,0022501064,202699,Tobias Harris,DET,12.0,9.0,7.0,1.0,0.0,1.0,0.0,28.0
2026-03-26,0022501064,1631105,Jalen Duren,DET,30.0,10.0,7.0,0.0,2.0,2.0,3.0,47.0
2026-03-26,0022501064,1628989,Kevin Huerter,DET,22.0,3.0,2.0,4.0,1.0,0.0,3.0,27.0
2026-03-26,0022501064,1642450,Daniss Jenkins,DET,19.0,2.0,9.0,5.0,1.0,0.0,3.0,30.0
2026-03-26,0022501064,1631204,Marcus Sasser,DET,7.0,2.0,1.0,1.0,0.0,0.0,2.0,10.0
2026-03-26,0022501064,1641842,Ronald Holland II,DET,2.0,7.0,4.0,0.0,0.0,0.0,2.0,13.0
2026-03-26,0022501064,1630194,Paul Reed,DET,8.0,3.0,1.0,0.0,1.0,0.0,1.0,12.0
2026-03-26,0022501064,1629750,Javonte Green,DET,8.0,1.0,1.0,2.0,1.0,0.0,1.0,10.0
2026-03-26,0022501064,1642404,Chaz Lanier,DET,6.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0
2026-03-26,0022501064,1642403,Isaac Jones,DET,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2026-03-26,0022501064,1641752,Bobi Klintman,DET,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-03-26,0022501064,1642449,Tolu Smith,DET,2.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
2026-03-26,0022501064,1630180,Saddiq Bey,NOP,17.0,1.0,3.0,3.0,3.0,0.0,2.0,21.0
2026-03-26,0022501064,1629627,Zion Williamson,NOP,21.0,6.0,2.0,0.0,2.0,1.0,2.0,29.0
2026-03-26,0022501064,201599,DeAndre Jordan,NOP,4.0,5.0,3.0,0.0,1.0,1.0,0.0,12.0
2026-03-26,0022501064,1630529,Herbert Jones,NOP,11.0,0.0,4.0,3.0,0.0,1.0,0.0,15.0
2026-03-26,0022501064,1627749,Dejounte Murray,NOP,12.0,7.0,4.0,0.0,3.0,0.0,5.0,23.0
2026-03-26,0022501064,1642274,Yves Missi,NOP,2.0,4.0,1.0,0.0,0.0,2.0,0.0,7.0
2026-03-26,0022501064,1641722,Jordan Hawkins,NOP,9.0,3.0,0.0,3.0,0.0,1.0,1.0,12.0
2026-03-26,0022501064,1642847,Jeremiah Fears,NOP,13.0,2.0,6.0,0.0,1.0,0.0,2.0,21.0
2026-03-26,0022501064,1642852,Derik Queen,NOP,11.0,11.0,2.0,0.0,1.0,0.0,3.0,24.0
2026-03-26,0022501064,1631255,Karlo Matković,NOP,8.0,3.0,1.0,0.0,1.0,1.0,0.0,12.0
2026-03-26,0022501065,1641783,Tristan da Silva,ORL,18.0,2.0,2.0,3.0,0.0,0.0,2.0,22.0
2026-03-26,0022501065,1631094,Paolo Banchero,ORL,30.0,9.0,7.0,1.0,0.0,0.0,1.0,46.0
2026-03-26,0022501065,1628976,Wendell Carter Jr.,ORL,10.0,11.0,0.0,0.0,1.0,1.0,2.0,21.0
2026-03-26,0022501065,1630217,Desmond Bane,ORL,23.0,0.0,6.0,3.0,0.0,0.0,2.0,29.0
2026-03-26,0022501065,1630591,Jalen Suggs,ORL,8.0,4.0,4.0,2.0,0.0,1.0,2.0,16.0
2026-03-26,0022501065,1641724,Jett Howard,ORL,3.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
2026-03-26,0022501065,1628975,Jevon Carter,ORL,7.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
2026-03-26,0022501065,1631288,Jamal Cain,ORL,11.0,5.0,2.0,1.0,0.0,0.0,0.0,18.0
2026-03-26,0022501065,1629048,Goga Bitadze,ORL,6.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0
2026-03-26,0022501065,1642859,Jase Richardson,ORL,5.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0
2026-03-26,0022501065,1629021,Moritz Wagner,ORL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-03-26,0022501065,201942,DeMar DeRozan,SAC,33.0,6.0,11.0,0.0,0.0,0.0,0.0,50.0
2026-03-26,0022501065,1630173,Precious Achiuwa,SAC,14.0,9.0,2.0,0.0,2.0,2.0,2.0,25.0
2026-03-26,0022501065,1642875,Maxime Raynaud,SAC,10.0,7.0,3.0,0.0,3.0,0.0,1.0,20.0
2026-03-26,0022501065,1642269,Devin Carter,SAC,14.0,3.0,4.0,3.0,1.0,0.0,5.0,21.0
2026-03-26,0022501065,1628370,Malik Monk,SAC,13.0,2.0,5.0,3.0,1.0,1.0,0.0,20.0
2026-03-26,0022501065,1631342,Daeqwon Plowden,SAC,23.0,3.0,0.0,6.0,0.0,0.0,0.0,26.0
2026-03-26,0022501065,203926,Doug McDermott,SAC,6.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0
2026-03-26,0022501065,1642928,Dylan Cardwell,SAC,2.0,5.0,2.0,0.0,0.0,0.0,1.0,9.0
2026-03-26,0022501065,1630165,Killian Hayes,SAC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2026-03-26,0022501065,1629610,DaQuan Jeffries,SAC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
