date,home_tri,away_tri,home_pts,visitor_pts
2025-12-31,CHA,GSW,125,132
2025-12-31,ATL,MIN,126,102
2025-12-31,IND,ORL,110,112
2025-12-31,CLE,PHX,129,113
2025-12-31,CHI,NOP,134,118
2025-12-31,SAS,NYK,134,132
2025-12-31,TOR,DEN,103,106
2025-12-31,MIL,WAS,113,114
2025-12-31,OKC,POR,124,95
