date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2025-12-06,0022500350,1629008,Michael Porter Jr.,BKN,35.0,9.0,3.0,5.0,47.0
2025-12-06,0022500350,1641730,Noah Clowney,BKN,10.0,6.0,0.0,2.0,16.0
2025-12-06,0022500350,1629651,Nic Claxton,BKN,14.0,11.0,10.0,0.0,35.0
2025-12-06,0022500350,1629611,Terance Mann,BKN,10.0,5.0,4.0,1.0,19.0
2025-12-06,0022500350,1642856,Egor Dëmin,BKN,8.0,4.0,7.0,2.0,19.0
2025-12-06,0022500350,1630533,Ziaire Williams,BKN,9.0,1.0,0.0,1.0,10.0
2025-12-06,0022500350,1642874,Danny Wolf,BKN,7.0,4.0,2.0,1.0,13.0
2025-12-06,0022500350,1630549,Day'Ron Sharpe,BKN,16.0,3.0,3.0,0.0,22.0
2025-12-06,0022500350,1642879,Ben Saraf,BKN,7.0,1.0,4.0,1.0,12.0
2025-12-06,0022500350,1642962,Drake Powell,BKN,3.0,1.0,3.0,1.0,7.0
2025-12-06,0022500350,1630530,Trey Murphy III,NOP,23.0,5.0,5.0,2.0,33.0
2025-12-06,0022500350,1630180,Saddiq Bey,NOP,18.0,5.0,2.0,2.0,25.0
2025-12-06,0022500350,1642852,Derik Queen,NOP,6.0,9.0,5.0,0.0,20.0
2025-12-06,0022500350,1631121,Bryce McGowens,NOP,16.0,2.0,2.0,1.0,20.0
2025-12-06,0022500350,1642847,Jeremiah Fears,NOP,14.0,2.0,5.0,0.0,21.0
2025-12-06,0022500350,1642274,Yves Missi,NOP,4.0,6.0,2.0,0.0,12.0
2025-12-06,0022500350,1641722,Jordan Hawkins,NOP,6.0,2.0,1.0,2.0,9.0
2025-12-06,0022500350,1630631,Jose Alvarado,NOP,9.0,2.0,6.0,1.0,17.0
2025-12-06,0022500350,1631255,Karlo Matković,NOP,3.0,2.0,0.0,1.0,5.0
2025-12-06,0022500350,1642877,Micah Peavy,NOP,2.0,1.0,2.0,0.0,5.0
2025-12-06,0022500351,1630551,Justin Champagnie,WAS,16.0,5.0,3.0,2.0,24.0
2025-12-06,0022500351,1642273,Kyshawn George,WAS,15.0,6.0,7.0,3.0,28.0
2025-12-06,0022500351,1628963,Marvin Bagley III,WAS,6.0,3.0,2.0,0.0,11.0
2025-12-06,0022500351,1642267,Bub Carrington,WAS,14.0,2.0,9.0,3.0,25.0
2025-12-06,0022500351,203468,CJ McCollum,WAS,28.0,0.0,3.0,7.0,31.0
2025-12-06,0022500351,1641774,Tristan Vukcevic,WAS,18.0,5.0,4.0,1.0,27.0
2025-12-06,0022500351,1642860,Will Riley,WAS,15.0,1.0,0.0,1.0,16.0
2025-12-06,0022500351,1631103,Malaki Branham,WAS,2.0,1.0,1.0,0.0,4.0
2025-12-06,0022500351,1642364,Jamir Watkins,WAS,2.0,3.0,0.0,0.0,5.0
2025-12-06,0022500351,1642258,Zaccharie Risacher,ATL,7.0,5.0,3.0,0.0,15.0
2025-12-06,0022500351,1630552,Jalen Johnson,ATL,30.0,12.0,12.0,2.0,54.0
2025-12-06,0022500351,1630168,Onyeka Okongwu,ATL,21.0,9.0,6.0,0.0,36.0
2025-12-06,0022500351,1630700,Dyson Daniels,ATL,12.0,6.0,3.0,0.0,21.0
2025-12-06,0022500351,1629638,Nickeil Alexander-Walker,ATL,17.0,4.0,4.0,3.0,25.0
2025-12-06,0022500351,1630249,Vít Krejčí,ATL,14.0,2.0,2.0,4.0,18.0
2025-12-06,0022500351,1628379,Luke Kennard,ATL,15.0,3.0,2.0,3.0,20.0
2025-12-06,0022500351,1631243,Mouhamed Gueye,ATL,4.0,1.0,0.0,0.0,5.0
2025-12-06,0022500351,1630811,Keaton Wallace,ATL,0.0,0.0,1.0,0.0,1.0
2025-12-06,0022500351,1642854,Asa Newell,ATL,11.0,3.0,3.0,1.0,17.0
2025-12-06,0022500352,1642281,Jaylon Tyson,CLE,11.0,11.0,3.0,1.0,25.0
2025-12-06,0022500352,1629631,De'Andre Hunter,CLE,6.0,3.0,3.0,0.0,12.0
2025-12-06,0022500352,1630596,Evan Mobley,CLE,18.0,10.0,1.0,0.0,29.0
2025-12-06,0022500352,1628378,Donovan Mitchell,CLE,29.0,4.0,3.0,7.0,36.0
2025-12-06,0022500352,1629636,Darius Garland,CLE,17.0,5.0,4.0,1.0,26.0
2025-12-06,0022500352,1641854,Craig Porter Jr.,CLE,0.0,4.0,0.0,0.0,4.0
2025-12-06,0022500352,1628418,Thomas Bryant,CLE,2.0,6.0,0.0,0.0,8.0
2025-12-06,0022500352,1629731,Dean Wade,CLE,3.0,4.0,0.0,1.0,7.0
2025-12-06,0022500352,1641772,Nae'Qwan Tomlin,CLE,6.0,12.0,1.0,0.0,19.0
2025-12-06,0022500352,1631247,Luke Travers,CLE,2.0,2.0,0.0,0.0,4.0
2025-12-06,0022500352,1642954,Will Richard,GSW,4.0,3.0,0.0,0.0,7.0
2025-12-06,0022500352,1630228,Jonathan Kuminga,GSW,4.0,7.0,3.0,0.0,14.0
2025-12-06,0022500352,1642366,Quinten Post,GSW,12.0,9.0,3.0,2.0,24.0
2025-12-06,0022500352,1627741,Buddy Hield,GSW,13.0,7.0,3.0,3.0,23.0
2025-12-06,0022500352,1630311,Pat Spencer,GSW,19.0,4.0,7.0,3.0,30.0
2025-12-06,0022500352,1641764,Brandin Podziemski,GSW,10.0,3.0,2.0,2.0,15.0
2025-12-06,0022500352,1631218,Trayce Jackson-Davis,GSW,8.0,5.0,1.0,0.0,14.0
2025-12-06,0022500352,1630541,Moses Moody,GSW,9.0,2.0,2.0,1.0,13.0
2025-12-06,0022500352,1627780,Gary Payton II,GSW,6.0,3.0,1.0,0.0,10.0
2025-12-06,0022500352,1630611,Gui Santos,GSW,14.0,3.0,3.0,2.0,20.0
2025-12-06,0022500353,1641709,Ausar Thompson,DET,13.0,6.0,8.0,0.0,27.0
2025-12-06,0022500353,1630191,Isaiah Stewart,DET,19.0,2.0,0.0,3.0,21.0
2025-12-06,0022500353,1631105,Jalen Duren,DET,16.0,16.0,1.0,0.0,33.0
2025-12-06,0022500353,1629130,Duncan Robinson,DET,7.0,2.0,1.0,1.0,10.0
