player,team,plays,ladders
Ace Bailey,UTA,"[{'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -115.0, 'edge': 0.1531214401729744, 'ev': 0.2862705185842564, 'ev_pct': 28.627051858425638, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': 100.0, 'edge': 0.1419637257883694, 'ev': 0.2839274515767389, 'ev_pct': 28.392745157673886, 'book': 'betmgm'}]",[]
Ajay Mitchell,OKC,"[{'market': 'dd', 'side': 'YES', 'line': nan, 'price': 4000.0, 'edge': 0.0248779389605027, 'ev': 1.0199954973806136, 'ev_pct': 101.99954973806136, 'book': 'fanduel'}, {'market': 'dd', 'side': 'YES', 'line': nan, 'price': 3500.0, 'edge': 0.021490405085164, 'ev': 0.7736545830659045, 'ev_pct': 77.36545830659045, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 150.0, 'edge': 0.2404099564805307, 'ev': 0.601024891201327, 'ev_pct': 60.102489120132695, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -105.0, 'edge': 0.218735030776495, 'ev': 0.4270541077064903, 'ev_pct': 42.70541077064903, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -110.0, 'edge': 0.2071206289181907, 'ev': 0.3954121097529096, 'ev_pct': 39.54121097529096, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -112.0, 'edge': 0.2026282659352617, 'ev': 0.3835463605203169, 'ev_pct': 38.35463605203169, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -114.0, 'edge': 0.1982198723538828, 'ev': 0.3720969533660606, 'ev_pct': 37.20969533660606, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -190.0, 'edge': 0.1531421901543128, 'ev': 0.233743342867109, 'ev_pct': 23.374334286710898, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 142.0, 'edge': 0.3101522659532889, 'ev': 0.750568483606959, 'ev_pct': 75.05684836069591, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 140.0, 'edge': 0.3067087397824899, 'ev': 0.7361009754779759, 'ev_pct': 73.6100975477976, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 136.0, 'edge': 0.2996465928898346, 'ev': 0.7071659592200098, 'ev_pct': 70.71659592200098, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.2885927977535045, 'ev': 0.6637634348330603, 'ev_pct': 66.37634348330603, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.2789309620047122, 'ev': 0.6275946645106025, 'ev_pct': 62.759466451060256, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 125.0, 'edge': 0.2789309620047122, 'ev': 0.6275946645106025, 'ev_pct': 62.759466451060256, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -165.0, 'edge': 0.2001956934908085, 'ev': 0.3215264168185713, 'ev_pct': 32.15264168185713, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -175.0, 'edge': 0.1864735665611344, 'ev': 0.2930298903103541, 'ev_pct': 29.30298903103541, 'book': 'fanatics'}]",[]
Andre Drummond,PHI,"[{'market': 'ast', 'side': 'UNDER', 'line': 0.5, 'price': 180.0, 'edge': 0.2253146652335499, 'ev': 0.63088106265394, 'ev_pct': 63.088106265393996, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -105.0, 'edge': 0.2543552212258505, 'ev': 0.4965982890599938, 'ev_pct': 49.65982890599938, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -123.0, 'edge': 0.2511375189284842, 'ev': 0.4553143635857886, 'ev_pct': 45.53143635857886, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': 100.0, 'edge': 0.391690509084684, 'ev': 0.7833810181693681, 'ev_pct': 78.33810181693681, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 12.5, 'price': -104.0, 'edge': 0.3878321147775703, 'ev': 0.7607476097560032, 'ev_pct': 76.07476097560031, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 12.5, 'price': -105.0, 'edge': 0.3854409143949782, 'ev': 0.7525274995330526, 'ev_pct': 75.25274995330527, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 12.5, 'price': -109.0, 'edge': 0.3761049358677288, 'ev': 0.7211553357463791, 'ev_pct': 72.11553357463791, 'book': 'betrivers'}]",[]
Brandon Ingram,TOR,"[{'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 115.0, 'edge': 0.1396740134537272, 'ev': 0.3002991289255136, 'ev_pct': 30.02991289255136, 'book': 'betrivers'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -160.0, 'edge': 0.1318350507202492, 'ev': 0.2142319574204051, 'ev_pct': 21.42319574204051, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 110.0, 'edge': 0.1285998163330185, 'ev': 0.2700596142993389, 'ev_pct': 27.00596142993389, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 108.0, 'edge': 0.1240210617542639, 'ev': 0.257963808448869, 'ev_pct': 25.7963808448869, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 107.0, 'edge': 0.1216985050838811, 'ev': 0.2519159055236341, 'ev_pct': 25.191590552363408, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 105.0, 'edge': 0.1169854144747142, 'ev': 0.2398200996731642, 'ev_pct': 23.98200996731642, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 104.0, 'edge': 0.1145942140921221, 'ev': 0.2337721967479292, 'ev_pct': 23.377219674792922, 'book': 'williamhill_us'}]",[]
Brice Sensabaugh,UTA,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 135.0, 'edge': 0.268643924995795, 'ev': 0.6313132237401182, 'ev_pct': 63.13132237401182, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 130.0, 'edge': 0.2593932311937598, 'ev': 0.5966044317456476, 'ev_pct': 59.66044317456476, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 9.5, 'price': -110.0, 'edge': 0.1561959369287601, 'ev': 0.2981922432276329, 'ev_pct': 29.819224322763286, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 12.5, 'price': 115.0, 'edge': 0.2012620269573619, 'ev': 0.432713357958328, 'ev_pct': 43.2713357958328, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 3.5, 'price': 105.0, 'edge': 0.2739639271317073, 'ev': 0.5616260506200002, 'ev_pct': 56.16260506200001, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 136.0, 'edge': 0.2082327058171896, 'ev': 0.4914291857285676, 'ev_pct': 49.14291857285676, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 130.0, 'edge': 0.1971789106808595, 'ev': 0.4535114945659769, 'ev_pct': 45.35114945659769, 'book': 'fanatics'}]",[]
Brook Lopez,LAC,"[{'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': 120.0, 'edge': 0.1884796335523036, 'ev': 0.4146551938150679, 'ev_pct': 41.46551938150679, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': 120.0, 'edge': 0.1884796335523036, 'ev': 0.4146551938150679, 'ev_pct': 41.46551938150679, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 7.5, 'price': 100.0, 'edge': 0.2605300616267223, 'ev': 0.5210601232534446, 'ev_pct': 52.106012325344466, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 9.5, 'price': 110.0, 'edge': 0.2476341434642669, 'ev': 0.5200317012749606, 'ev_pct': 52.003170127496055, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 9.5, 'price': 100.0, 'edge': 0.2909916671150399, 'ev': 0.5819833342300798, 'ev_pct': 58.19833342300797, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 9.5, 'price': -105.0, 'edge': 0.2787965451638203, 'ev': 0.5443170643674587, 'ev_pct': 54.43170643674588, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 2.5, 'price': -115.0, 'edge': 0.1180415876154278, 'ev': 0.2206864464114519, 'ev_pct': 22.06864464114519, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 175.0, 'edge': 0.2791636282231139, 'ev': 0.7676999776135633, 'ev_pct': 76.76999776135634, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 160.0, 'edge': 0.2581846072440929, 'ev': 0.6712799788346417, 'ev_pct': 67.12799788346418, 'book': 'fanatics'}]",[]
Collin Murray-Boyles,TOR,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 120.0, 'edge': 0.1770845408606217, 'ev': 0.3895859898933677, 'ev_pct': 38.95859898933677, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 120.0, 'edge': 0.1770845408606217, 'ev': 0.3895859898933677, 'ev_pct': 38.95859898933677, 'book': 'betmgm'}]",[]
Davion Mitchell,MIA,"[{'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': 105.0, 'edge': 0.176200026205894, 'ev': 0.3612100537220828, 'ev_pct': 36.12100537220828, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -104.0, 'edge': 0.1542009826860471, 'ev': 0.3024711583457077, 'ev_pct': 30.24711583457077, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': -125.0, 'edge': 0.1532536432239962, 'ev': 0.2758565578031933, 'ev_pct': 27.58565578031933, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': -125.0, 'edge': 0.1532536432239962, 'ev': 0.2758565578031933, 'ev_pct': 27.58565578031933, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': -128.0, 'edge': 0.147405690007622, 'ev': 0.2625663853260767, 'ev_pct': 26.256638532607667, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': -130.0, 'edge': 0.143591807475204, 'ev': 0.2540470439945917, 'ev_pct': 25.40470439945917, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': 105.0, 'edge': 0.2248359129803404, 'ev': 0.4609136216096979, 'ev_pct': 46.09136216096979, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': 100.0, 'edge': 0.2126407910291209, 'ev': 0.4252815820582418, 'ev_pct': 42.52815820582418, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': 100.0, 'edge': 0.2126407910291209, 'ev': 0.4252815820582418, 'ev_pct': 42.52815820582418, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -102.0, 'edge': 0.2076902959796159, 'ev': 0.4113082332145336, 'ev_pct': 41.130823321453356, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -104.0, 'edge': 0.2028368694604935, 'ev': 0.3978723208648141, 'ev_pct': 39.78723208648141, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -130.0, 'edge': 0.1880831837491839, 'ev': 0.3327625558639409, 'ev_pct': 33.276255586394086, 'book': 'bovada'}]",[]
Day'Ron Sharpe,BKN,"[{'market': 'pa', 'side': 'OVER', 'line': 8.5, 'price': -110.0, 'edge': 0.2384428276940159, 'ev': 0.4552090346885759, 'ev_pct': 45.52090346885759, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': 110.0, 'edge': 0.2676468861989516, 'ev': 0.5620584610177983, 'ev_pct': 56.205846101779834, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -115.0, 'edge': 0.2471317831601057, 'ev': 0.4620289859080236, 'ev_pct': 46.20289859080236, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -118.0, 'edge': 0.2407311004206135, 'ev': 0.4447405075567265, 'ev_pct': 44.47405075567265, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -120.0, 'edge': 0.2365609586357928, 'ev': 0.4336950908322868, 'ev_pct': 43.36950908322868, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -127.0, 'edge': 0.2225441384515717, 'ev': 0.3977757435315495, 'ev_pct': 39.77757435315495, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': -165.0, 'edge': 0.1940464715052992, 'ev': 0.3116503936297229, 'ev_pct': 31.16503936297229, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 13.5, 'price': -120.0, 'edge': 0.23421293898672, 'ev': 0.42939038814232, 'ev_pct': 42.939038814232, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 14.5, 'price': -110.0, 'edge': 0.2215505924044379, 'ev': 0.4229602218630179, 'ev_pct': 42.29602218630179, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 8.5, 'price': 205.0, 'edge': 0.3327873769076832, 'ev': 1.0150014995684336, 'ev_pct': 101.50014995684336, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': 150.0, 'edge': 0.3080126168299741, 'ev': 0.7700315420749354, 'ev_pct': 77.00315420749354, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 6.5, 'price': 105.0, 'edge': 0.2642345174673139, 'ev': 0.5416807608079937, 'ev_pct': 54.168076080799366, 'book': 'fanatics'}, {'market': 'pts', 'side': 'OVER', 'line': 6.5, 'price': 105.0, 'edge': 0.2642345174673139, 'ev': 0.5416807608079937, 'ev_pct': 54.168076080799366, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 6.5, 'price': 105.0, 'edge': 0.2642345174673139, 'ev': 0.5416807608079937, 'ev_pct': 54.168076080799366, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 6.5, 'price': 102.0, 'edge': 0.2569898905655994, 'ev': 0.5191195789425108, 'ev_pct': 51.91195789425108, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 290.0, 'edge': 0.2461712335660537, 'ev': 0.9600678109076096, 'ev_pct': 96.00678109076097, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 240.0, 'edge': 0.2084638429174866, 'ev': 0.7087770659194543, 'ev_pct': 70.87770659194544, 'book': 'fanatics'}]",[]
De'Andre Hunter,CLE,"[{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -132.0, 'edge': 0.2783834593343267, 'ev': 0.4892800194360894, 'ev_pct': 48.92800194360894, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 205.0, 'edge': 0.2731166636544138, 'ev': 0.833005824145962, 'ev_pct': 83.3005824145962, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -136.0, 'edge': 0.2710777901350281, 'ev': 0.4703996946460782, 'ev_pct': 47.03996946460782, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -140.0, 'edge': 0.2640156432423727, 'ev': 0.4525982455583532, 'ev_pct': 45.25982455583532, 'book': 'fanatics'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -145.0, 'edge': 0.2555122418818285, 'ev': 0.4317275811106758, 'ev_pct': 43.17275811106758, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -145.0, 'edge': 0.2555122418818285, 'ev': 0.4317275811106758, 'ev_pct': 43.17275811106758, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -148.0, 'edge': 0.2505747830273189, 'ev': 0.4198820688565885, 'ev_pct': 41.988206885658855, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -156.0, 'edge': 0.237973976575706, 'ev': 0.390521397457569, 'ev_pct': 39.0521397457569, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -160.0, 'edge': 0.2319643611910906, 'ev': 0.3769420869355223, 'ev_pct': 37.69420869355223, 'book': 'betmgm'}]",[]
