date,team_tri,player_id,player_name,_baseline_source,exp_min_mean,exp_min_source,exp_asof_ts
,CHI,2529137,Natasha Cloud,blend_lag1_roll3_roll5_roll10,27.37666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,4433630,Rickea Jackson,blend_lag1_roll3_roll5_roll10,26.299999999999997,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,4433405,Kamilla Cardoso,blend_lag1_roll3_roll5_roll10,23.53666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,4858656,Gabriela Jaquez,blend_lag1_roll3_roll5_roll10,21.8,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,2491205,Skylar Diggins,blend_lag1_roll3_roll5_roll10,21.736666666666665,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,2566186,Rachel Banham,blend_lag1_roll3_roll5_roll10,20.496666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,4433424,Maddy Westbeld,blend_lag1_roll3_roll5_roll10,17.42666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,3142010,Azura Stevens,blend_lag1_roll3_roll5_roll10,16.746666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,4432865,Jacy Sheldon,blend_lag1_roll3_roll5_roll10,15.599999999999998,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,4433433,Aicha Coulibaly,blend_lag1_roll3_roll5_roll10,15.466666666666669,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,2566081,Elizabeth Williams,blend_lag1_roll3_roll5_roll10,14.853333333333335,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,4594786,Sydney Taylor,blend_lag1_roll3_roll5_roll10,10.733333333333333,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,4066548,DiJonai Carrington,blend_lag1_roll3_roll5_roll10,0.5,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
,CHI,981,Courtney Vandersloot,blend_lag1_roll3_roll5_roll10,0.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-20T16:00:00Z
