date,home_team,visitor_team,home_tri,away_tri,actual_q1_total,actual_q2_total,actual_q3_total,actual_q4_total,actual_h1_total,actual_h2_total,actual_game_total,pred_q1_total,pred_q2_total,pred_q3_total,pred_q4_total,pred_h1_total,pred_h2_total,pred_game_total,err_q1_total,err_q2_total,err_q3_total,err_q4_total,err_h1_total,err_h2_total,err_game_total
2026-03-04,Boston Celtics,Charlotte Hornets,BOS,CHA,58.0,49.0,52.0,48.0,107.0,100.0,207.0,53.87371702128832,54.15734447358302,54.41209426299913,53.13853979877014,108.03106149487134,107.55063406176929,215.58169555664065,4.126282978711679,-5.1573444735830165,-2.4120942629991333,-5.1385397987701396,-1.031061494871338,-7.550634061769287,-8.581695556640653
