game_id,expected_threes_0_3,prob_ge_1
0022500171,1.3351974159957576,0.7368937710495165
0022500172,1.1269343875042184,0.6759749293079506
0022500173,1.3213132140963217,0.7332152736375227
0022500174,1.368172395506918,0.7454282087913697
0022500175,1.2518922045991419,0.7140368162510939
0022500176,1.134551414935159,0.6784336611579769
0022500177,1.0852817818059104,0.6621934152671292
0022500178,1.1307911102540615,0.6772221974398975
0022500179,1.045461119413778,0.6484703151629501
0022500180,1.3545774478137202,0.741943686323425
0022500181,1.1706117726461938,0.6898228746714449
