date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2025-10-24,1630559.0,Austin Reaves,LAL,ast,UNDER,9.5,162,0.3816793893129771,0.9820637033416197,0.6003843140286427,1.5730069027550437,fanduel,FanDuel,2025-10-25T02:17:55Z,Los Angeles Lakers,Minnesota Timberwolves
2025-10-24,1630559.0,Austin Reaves,LAL,ast,UNDER,9.5,130,0.43478260869565216,0.9820637033416197,0.5472810946459676,1.2587465176857255,fanatics,Fanatics,2025-10-25T02:17:55Z,Los Angeles Lakers,Minnesota Timberwolves
2025-10-24,1628960.0,Grayson Allen,PHX,ast,UNDER,6.5,-115,0.5348837209302325,0.9563565110100898,0.4214727900798573,0.7879708684101678,draftkings,DraftKings,2025-10-25T02:43:33Z,Los Angeles Clippers,Phoenix Suns
2025-10-24,1628960.0,Grayson Allen,PHX,ast,UNDER,6.5,-115,0.5348837209302325,0.9563565110100898,0.4214727900798573,0.7879708684101678,fanatics,Fanatics,2025-10-25T02:43:33Z,Los Angeles Clippers,Phoenix Suns
2025-10-24,1628960.0,Grayson Allen,PHX,ast,UNDER,6.5,-120,0.5454545454545454,0.9563565110100898,0.41090196555554437,0.7533202701851647,fanduel,FanDuel,2025-10-25T02:43:33Z,Los Angeles Clippers,Phoenix Suns
2025-10-24,1628960.0,Grayson Allen,PHX,ast,UNDER,6.5,-124,0.5535714285714286,0.9563565110100898,0.4027850824386612,0.7276117618246782,williamhill_us,Caesars,2025-10-25T02:43:33Z,Los Angeles Clippers,Phoenix Suns
2025-10-24,1641718.0,Keyonte George,UTA,ast,UNDER,8.5,-130,0.5652173913043478,0.946449185617082,0.38123179431273424,0.6744870207071452,williamhill_us,Caesars,2025-10-25T02:11:37Z,Sacramento Kings,Utah Jazz
2025-10-24,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,4.5,154,0.3937007874015748,0.7728119605258321,0.3791111731242573,0.9629423797356136,fanduel,FanDuel,2025-10-25T02:17:55Z,Los Angeles Lakers,Minnesota Timberwolves
2025-10-24,1630559.0,Austin Reaves,LAL,ast,UNDER,10.5,-166,0.6240601503759399,0.9937616813284411,0.36970153095250124,0.5924132965865382,williamhill_us,Caesars,2025-10-25T02:17:55Z,Los Angeles Lakers,Minnesota Timberwolves
2025-10-24,201939.0,Stephen Curry,GSW,ast,OVER,3.5,144,0.4098360655737705,0.7770518036162859,0.3672157380425154,0.8960064008237376,williamhill_us,Caesars,2025-10-25T02:12:47Z,Portland Trail Blazers,Golden State Warriors
2025-10-24,1630559.0,Austin Reaves,LAL,ast,UNDER,10.5,-180,0.6428571428571429,0.9937616813284411,0.3509045384712982,0.5458515042886862,draftkings,DraftKings,2025-10-25T02:17:55Z,Los Angeles Lakers,Minnesota Timberwolves
2025-10-24,1641718.0,Keyonte George,UTA,ast,UNDER,8.5,-162,0.6183206106870229,0.946449185617082,0.3281285749300591,0.5306770779733054,fanduel,FanDuel,2025-10-25T02:11:37Z,Sacramento Kings,Utah Jazz
2025-10-24,202710.0,Jimmy Butler,GSW,ast,OVER,3.5,114,0.4672897196261682,0.7774128857345481,0.3101231661083799,0.663663575471933,draftkings,DraftKings,2025-10-25T02:12:47Z,Portland Trail Blazers,Golden State Warriors
2025-10-24,1630162.0,Anthony Edwards,MIN,ast,UNDER,6.5,-114,0.5327102803738317,0.8213739004057621,0.28866362003193036,0.5418773218143252,fanduel,FanDuel,2025-10-25T02:17:55Z,Los Angeles Lakers,Minnesota Timberwolves
2025-10-24,1630162.0,Anthony Edwards,MIN,ast,UNDER,6.5,-120,0.5454545454545454,0.8213739004057621,0.27591935495121667,0.5058521507438972,fanatics,Fanatics,2025-10-25T02:17:55Z,Los Angeles Lakers,Minnesota Timberwolves
2025-10-24,202710.0,Jimmy Butler,GSW,ast,OVER,3.5,-118,0.5412844036697247,0.7774128857345481,0.2361284820648234,0.43623736517060585,fanduel,FanDuel,2025-10-25T02:12:47Z,Portland Trail Blazers,Golden State Warriors
2025-10-24,1626164.0,Devin Booker,PHX,ast,UNDER,7.5,132,0.43103448275862066,0.6563531399375695,0.22531865717894883,0.5227392846551613,fanduel,FanDuel,2025-10-25T02:43:33Z,Los Angeles Clippers,Phoenix Suns
2025-10-24,201939.0,Stephen Curry,GSW,ast,OVER,2.5,-188,0.6527777777777778,0.8774379403532682,0.22466016257549037,0.344160249051815,fanduel,FanDuel,2025-10-25T02:12:47Z,Portland Trail Blazers,Golden State Warriors
2025-10-24,203944.0,Julius Randle,MIN,ast,UNDER,5.5,-101,0.5024875621890548,0.7077907101218937,0.20530314793283888,0.40857359143069927,williamhill_us,Caesars,2025-10-25T02:17:55Z,Los Angeles Lakers,Minnesota Timberwolves
2025-10-24,202695.0,Kawhi Leonard,LAC,ast,UNDER,6.5,-182,0.6453900709219859,0.8496521501469168,0.2042620792249309,0.31649399088698094,fanduel,FanDuel,2025-10-25T02:43:33Z,Los Angeles Clippers,Phoenix Suns
2025-10-24,1626164.0,Devin Booker,PHX,ast,UNDER,7.5,120,0.45454545454545453,0.6563531399375695,0.20180768539211497,0.44397690786265287,fanatics,Fanatics,2025-10-25T02:43:33Z,Los Angeles Clippers,Phoenix Suns
