date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2026-01-13,0022500564,1626181,Norman Powell,MIA,27.0,5.0,3.0,4.0,35.0
2026-01-13,0022500564,203952,Andrew Wiggins,MIA,8.0,6.0,1.0,0.0,15.0
2026-01-13,0022500564,1628389,Bam Adebayo,MIA,29.0,9.0,4.0,4.0,42.0
2026-01-13,0022500564,1629639,Tyler Herro,MIA,23.0,2.0,3.0,2.0,28.0
2026-01-13,0022500564,1630558,Davion Mitchell,MIA,9.0,3.0,6.0,1.0,18.0
2026-01-13,0022500564,1631170,Jaime Jaquez Jr.,MIA,16.0,4.0,8.0,0.0,28.0
2026-01-13,0022500564,1642276,Kel'el Ware,MIA,10.0,5.0,1.0,2.0,16.0
2026-01-13,0022500564,1641796,Pelle Larsson,MIA,2.0,3.0,2.0,0.0,7.0
2026-01-13,0022500564,1631107,Nikola Jović,MIA,1.0,3.0,0.0,0.0,4.0
2026-01-13,0022500564,1630696,Dru Smith,MIA,2.0,1.0,0.0,0.0,3.0
2026-01-13,0022500564,1628415,Dillon Brooks,PHX,25.0,4.0,0.0,1.0,29.0
2026-01-13,0022500564,1626220,Royce O'Neale,PHX,8.0,4.0,4.0,2.0,16.0
2026-01-13,0022500564,1631109,Mark Williams,PHX,18.0,14.0,1.0,0.0,33.0
2026-01-13,0022500564,1626164,Devin Booker,PHX,24.0,9.0,9.0,1.0,42.0
2026-01-13,0022500564,1631221,Collin Gillespie,PHX,13.0,5.0,1.0,3.0,19.0
2026-01-13,0022500564,1628960,Grayson Allen,PHX,25.0,4.0,1.0,6.0,30.0
2026-01-13,0022500564,1642346,Ryan Dunn,PHX,3.0,1.0,2.0,1.0,6.0
2026-01-13,0022500564,1642345,Oso Ighodaro,PHX,3.0,3.0,3.0,0.0,9.0
2026-01-13,0022500564,1630692,Jordan Goodwin,PHX,2.0,4.0,1.0,0.0,7.0
2026-01-13,0022500565,201142,Kevin Durant,HOU,28.0,10.0,4.0,1.0,42.0
2026-01-13,0022500565,1631095,Jabari Smith Jr.,HOU,18.0,7.0,0.0,2.0,25.0
2026-01-13,0022500565,1630578,Alperen Sengun,HOU,23.0,7.0,11.0,0.0,41.0
2026-01-13,0022500565,1629006,Josh Okogie,HOU,4.0,3.0,0.0,0.0,7.0
2026-01-13,0022500565,1641708,Amen Thompson,HOU,23.0,5.0,2.0,1.0,30.0
2026-01-13,0022500565,1631120,JD Davison,HOU,9.0,7.0,4.0,1.0,20.0
2026-01-13,0022500565,203500,Steven Adams,HOU,4.0,7.0,1.0,0.0,12.0
