market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,New York Knicks,Minnesota Timberwolves,New York Knicks,2025-12-23,,,,-1.609151840209961,8.0,6.390848159790039,8.0,,Medium
TOTAL,Under,Minnesota Timberwolves,New York Knicks,2025-12-23,,,,-4.4928131103515625,228.5,,,224.00718688964844,High
ML,Portland Trail Blazers,Portland Trail Blazers,Orlando Magic,2025-12-23,0.13661945089614658,89.36363636363636,0.528084493518963,,,,,,High
ATS,Portland Trail Blazers,Portland Trail Blazers,Orlando Magic,2025-12-23,,,,1.5138664245605469,1.5,0.0138664245605468,-1.5,,Medium
TOTAL,Under,Portland Trail Blazers,Orlando Magic,2025-12-23,,,,-11.576522827148409,232.5,,,220.9234771728516,High
ATS,Dallas Mavericks,Dallas Mavericks,Denver Nuggets,2025-12-23,,,,1.1374931335449219,6.5,-5.362506866455078,-6.5,,Low
TOTAL,Under,Dallas Mavericks,Denver Nuggets,2025-12-23,,,,-8.697769165039091,235.5,,,226.8022308349609,High
ML,Los Angeles Lakers,Phoenix Suns,Los Angeles Lakers,2025-12-23,0.8923811857688797,191.45454545454547,0.34310667498440417,,,,,,High
ATS,Los Angeles Lakers,Phoenix Suns,Los Angeles Lakers,2025-12-23,,,,-8.972422361373901,6.0,-2.9724223613739014,6.0,,High
TOTAL,Under,Phoenix Suns,Los Angeles Lakers,2025-12-23,,,,-2.5299835205078125,226.5,,,223.9700164794922,Medium
ATS,Cleveland Cavaliers,Cleveland Cavaliers,New Orleans Pelicans,2025-12-23,,,,3.3205623626708984,-9.5,12.820562362670898,9.5,,High
TOTAL,Under,Cleveland Cavaliers,New Orleans Pelicans,2025-12-23,,,,-15.296493530273438,245.0,,,229.70350646972656,High
ML,Los Angeles Clippers,Los Angeles Clippers,Houston Rockets,2025-12-23,1.4584320930883088,240.27272727272728,0.29388191290408766,,,,,,High
ATS,Los Angeles Clippers,Los Angeles Clippers,Houston Rockets,2025-12-23,,,,15.092902183532715,7.5,7.592902183532715,-7.5,,High
TOTAL,Over,Los Angeles Clippers,Houston Rockets,2025-12-23,,,,10.796981811523438,220.0,,,230.79698181152344,High
ML,Memphis Grizzlies,Utah Jazz,Memphis Grizzlies,2025-12-23,0.10358905645084288,-161.27272727272728,0.617258176757133,,,,,,High
ATS,Memphis Grizzlies,Utah Jazz,Memphis Grizzlies,2025-12-23,,,,-1.4405889511108398,-3.5,-4.94058895111084,-3.5,,Low
TOTAL,Under,Utah Jazz,Memphis Grizzlies,2025-12-23,,,,-7.4396209716796875,243.5,,,236.0603790283203,High
ATS,Chicago Bulls,Atlanta Hawks,Chicago Bulls,2025-12-23,,,,-4.269464015960693,4.0,-0.2694640159606933,4.0,,High
TOTAL,Under,Atlanta Hawks,Chicago Bulls,2025-12-23,,,,-20.887847900390653,253.5,,,232.61215209960935,High
ML,Miami Heat,Miami Heat,Toronto Raptors,2025-12-23,0.06295061268246976,-212.0,0.6794871794871795,,,,,,High
ATS,Miami Heat,Miami Heat,Toronto Raptors,2025-12-23,,,,2.077848434448242,-5.5,7.577848434448242,5.5,,Medium
ML,Washington Wizards,Charlotte Hornets,Washington Wizards,2025-12-23,0.1267759026810794,183.8181818181818,0.35233824471492636,,,,,,High
ATS,Washington Wizards,Charlotte Hornets,Washington Wizards,2025-12-23,,,,-5.3203712701797485,5.5,0.1796287298202514,5.5,,High
TOTAL,Under,Charlotte Hornets,Washington Wizards,2025-12-23,,,,-12.334060668945312,232.5,,,220.1659393310547,High
ML,Oklahoma City Thunder,San Antonio Spurs,Oklahoma City Thunder,2025-12-23,0.08320168323425847,-222.8181818181818,0.6902281047592227,,,,,,High
ATS,Oklahoma City Thunder,San Antonio Spurs,Oklahoma City Thunder,2025-12-23,,,,-3.7982664108276367,-5.5,-9.298266410827637,-5.5,,High
TOTAL,Under,San Antonio Spurs,Oklahoma City Thunder,2025-12-23,,,,-3.44720458984375,234.0,,,230.55279541015625,Medium
ML,Sacramento Kings,Sacramento Kings,Detroit Pistons,2025-12-23,1.457083525900745,302.8181818181818,0.24825095915143308,,,,,,High
ATS,Sacramento Kings,Sacramento Kings,Detroit Pistons,2025-12-23,,,,9.098524570465088,8.5,0.5985245704650879,-8.5,,High
TOTAL,Over,Sacramento Kings,Detroit Pistons,2025-12-23,,,,1.5013580322265625,227.5,,,229.00135803222656,Low
ML,Brooklyn Nets,Philadelphia 76ers,Brooklyn Nets,2025-12-23,1.6481692571813655,336.45454545454544,0.22911893355550927,,,,,,High
ATS,Brooklyn Nets,Philadelphia 76ers,Brooklyn Nets,2025-12-23,,,,-10.404781341552734,10.0,-0.4047813415527344,10.0,,High
TOTAL,Over,Philadelphia 76ers,Brooklyn Nets,2025-12-23,,,,6.29693603515625,218.5,,,224.79693603515625,High
ML,Indiana Pacers,Indiana Pacers,Milwaukee Bucks,2025-12-23,0.24295138466799426,101.1818181818182,0.49706281066425667,,,,,,High
ATS,Indiana Pacers,Indiana Pacers,Milwaukee Bucks,2025-12-23,,,,2.5702033042907715,1.5,1.0702033042907717,-1.5,,Medium
TOTAL,Over,Indiana Pacers,Milwaukee Bucks,2025-12-23,,,,13.697692871093722,218.5,,,232.19769287109372,High
