date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2026-02-02,0022500712,NOP,1630530,Trey Murphy III,0.1361367343652784,7.3455559563873996,635,1,0.1361367343652784
2026-02-02,0022500712,CHA,1628970,Miles Bridges,0.1155091175961824,8.657325246791169,766,2,0.25164585196146083
2026-02-02,0022500712,CHA,1642851,Kon Knueppel,0.1124942693719528,8.889341702318937,789,3,0.3641401213334136
2026-02-02,0022500713,HOU,1641708,Amen Thompson,0.1260982598387804,7.930323553065075,693,1,0.1260982598387804
2026-02-02,0022500713,HOU,201142,Kevin Durant,0.1229685615247012,8.132159859405412,713,2,0.2490668213634816
2026-02-02,0022500713,HOU,1631095,Jabari Smith Jr.,0.1124139618506628,8.89569216792179,790,3,0.3614807832141444
2026-02-02,0022500714,MIN,1630162,Anthony Edwards,0.1272045073928657,7.861356649191231,686,1,0.1272045073928657
2026-02-02,0022500714,MIN,203944,Julius Randle,0.1158309326844372,8.633272449979659,763,2,0.2430354400773029
2026-02-02,0022500714,MIN,1630183,Jaden McDaniels,0.1089815966760947,9.175861159128639,818,3,0.35201703675339757
2026-02-02,0022500715,PHI,1630178,Tyrese Maxey,0.1370597510904143,7.296087961959958,630,1,0.1370597510904143
2026-02-02,0022500715,PHI,1642845,VJ Edgecombe,0.1176180453505322,8.502096740510703,750,2,0.2546777964409465
2026-02-02,0022500715,LAC,201935,James Harden,0.1168693643169961,8.556562327896327,756,3,0.3715471607579426
