date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,books_h2h,books_spreads,books_totals,bookmaker
2026-01-04,2026-01-04T23:10:00Z,Washington Wizards,Minnesota Timberwolves,345.54545454545456,-454.54545454545456,10.0,-10.0,-111.22222222222223,,235.5,-112.0,-107.0,11,11,9,5,oddsapi_consensus
2026-01-04,2026-01-04T20:10:00Z,Orlando Magic,Indiana Pacers,-243.72727272727272,199.54545454545453,-6.5,6.5,-109.9090909090909,,227.5,-109.5,-109.5,11,11,11,6,oddsapi_consensus
2026-01-04,2026-01-05T01:10:00Z,Phoenix Suns,Oklahoma City Thunder,305.72727272727275,-392.8181818181818,9.5,-9.5,-110.4,,229.5,-110.57142857142857,-108.57142857142857,11,11,10,7,oddsapi_consensus
2026-01-04,2026-01-05T02:10:00Z,Sacramento Kings,Milwaukee Bucks,207.27272727272728,-254.0,6.5,-6.5,-105.375,,228.5,-110.8,-108.7,11,11,8,10,oddsapi_consensus
2026-01-04,2026-01-05T02:40:00Z,Los Angeles Lakers,Memphis Grizzlies,-227.9090909090909,187.72727272727272,-5.5,5.5,-112.57142857142857,,240.5,-111.25,-108.125,11,11,7,8,oddsapi_consensus
2026-01-04,2026-01-04T20:40:00Z,Brooklyn Nets,Denver Nuggets,122.9090909090909,-145.54545454545453,2.5,-2.5,-110.33333333333333,,224.5,-109.625,-109.625,11,11,6,8,oddsapi_consensus
2026-01-04,2026-01-04T19:10:00Z,Cleveland Cavaliers,Detroit Pistons,-197.9090909090909,165.0909090909091,-4.5,4.5,-113.5,,237.5,-109.88888888888889,-109.44444444444444,11,11,8,9,oddsapi_consensus
2026-01-04,2026-01-04T23:10:00Z,Miami Heat,New Orleans Pelicans,-312.27272727272725,249.54545454545453,-8.0,8.0,-109.125,,244.0,-109.5,-109.5,11,11,8,6,oddsapi_consensus
