date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2025-11-06,0022500182,1628960,Grayson Allen,PHX,18.0,3.0,4.0,4.0,25.0
2025-11-06,0022500182,1626220,Royce O'Neale,PHX,17.0,4.0,2.0,5.0,23.0
2025-11-06,0022500182,1631109,Mark Williams,PHX,13.0,10.0,0.0,0.0,23.0
2025-11-06,0022500182,1630224,Jalen Green,PHX,29.0,3.0,3.0,6.0,35.0
2025-11-06,0022500182,1626164,Devin Booker,PHX,24.0,6.0,7.0,3.0,37.0
2025-11-06,0022500182,1642346,Ryan Dunn,PHX,10.0,5.0,3.0,1.0,18.0
2025-11-06,0022500182,1642345,Oso Ighodaro,PHX,0.0,3.0,1.0,0.0,4.0
2025-11-06,0022500182,1631221,Collin Gillespie,PHX,1.0,5.0,7.0,0.0,13.0
2025-11-06,0022500182,1630692,Jordan Goodwin,PHX,0.0,1.0,0.0,0.0,1.0
2025-11-06,0022500182,1630208,Nick Richards,PHX,3.0,3.0,0.0,0.0,6.0
2025-11-06,0022500182,1642853,Rasheer Fleming,PHX,0.0,1.0,0.0,0.0,1.0
2025-11-06,0022500182,201587,Nicolas Batum,LAC,0.0,2.0,1.0,0.0,3.0
2025-11-06,0022500182,1627884,Derrick Jones Jr.,LAC,10.0,1.0,0.0,2.0,11.0
2025-11-06,0022500182,1627826,Ivica Zubac,LAC,23.0,11.0,2.0,0.0,36.0
2025-11-06,0022500182,203078,Bradley Beal,LAC,5.0,1.0,1.0,1.0,7.0
2025-11-06,0022500182,1627739,Kris Dunn,LAC,9.0,2.0,6.0,1.0,17.0
2025-11-06,0022500182,203992,Bogdan Bogdanović,LAC,12.0,4.0,5.0,2.0,21.0
2025-11-06,0022500182,101108,Chris Paul,LAC,2.0,2.0,2.0,0.0,6.0
2025-11-06,0022500182,1642353,Cam Christie,LAC,17.0,2.0,3.0,2.0,22.0
2025-11-06,0022500182,1628381,John Collins,LAC,13.0,4.0,1.0,2.0,18.0
2025-11-06,0022500182,201572,Brook Lopez,LAC,6.0,3.0,0.0,0.0,9.0
2025-11-06,0022500182,1641738,Kobe Brown,LAC,0.0,7.0,2.0,0.0,9.0
2025-11-06,0022500182,1643141,Jahmyl Telfort,LAC,1.0,1.0,1.0,0.0,3.0
2025-11-06,0022500182,1642949,Yanic Konan Niederhäuser,LAC,4.0,1.0,0.0,0.0,5.0
