game_id,expected_threes_0_3,prob_ge_1
0022500716,2.0797418721309646,0.8750375356695567
0022500717,2.1978716450488296,0.8889607620454939
0022500718,2.2340211086783137,0.892903085201314
0022500719,2.211561374578857,0.8904705016388443
0022500720,2.23300758203775,0.8927944845995384
0022500721,2.209053566680333,0.8901954779886293
0022500722,2.247517333804735,0.8943387792563475
0022500723,2.138414075942646,0.8821584172938693
0022500724,2.318186734204879,0.9015480566081295
0022500725,2.32363841841668,0.9020833251303448
