market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Houston Rockets,Houston Rockets,Charlotte Hornets,2026-02-05,0.23369748189980372,-158.05585418047772,0.6124869931062966,,,,,,High
ATS,Houston Rockets,Houston Rockets,Charlotte Hornets,2026-02-05,-0.044422986407043674,-340.0,0.7727272727272727,7.6610612869262695,-4.5,12.16106128692627,4.5,,High
TOTAL,Over,Houston Rockets,Charlotte Hornets,2026-02-05,0.305940211080714,100.992511052964,0.4975309750404022,6.154144287109347,219.0,,,225.15414428710935,High
ML,Los Angeles Lakers,Los Angeles Lakers,Philadelphia 76ers,2026-02-05,0.2587954994678616,-149.11401990651038,0.5985773902346851,,,,,,High
ATS,Los Angeles Lakers,Los Angeles Lakers,Philadelphia 76ers,2026-02-05,0.06991832008086912,-245.0,0.7101449275362319,8.467799186706545,-3.5,11.967799186706545,3.5,,High
TOTAL,Under,Los Angeles Lakers,Philadelphia 76ers,2026-02-05,0.40756457797716017,100.70300554475614,0.4982486422092982,-8.451080322265597,233.5,,,225.0489196777344,High
ML,Golden State Warriors,Phoenix Suns,Golden State Warriors,2026-02-05,0.7636681467876456,197.255502567818,0.3364109297764313,,,,,,High
ATS,Golden State Warriors,Phoenix Suns,Golden State Warriors,2026-02-05,0.5493725939766928,-105.0,0.5121951219512195,-9.826918601989746,5.5,-4.326918601989746,5.5,,High
TOTAL,Over,Phoenix Suns,Golden State Warriors,2026-02-05,0.3037875263456584,101.60077518805451,0.4960298387083053,6.023574829101591,214.5,,,220.5235748291016,High
ML,Utah Jazz,Atlanta Hawks,Utah Jazz,2026-02-05,0.12380924830797224,275.32455487112554,0.2664360716669252,,,,,,High
ATS,Atlanta Hawks,Atlanta Hawks,Utah Jazz,2026-02-05,-0.03460389658644131,-110.0,0.5238095238095238,0.17096805572509766,-9.0,9.170968055725098,9.0,,Low
TOTAL,Under,Atlanta Hawks,Utah Jazz,2026-02-05,0.33439312628017737,-100.11878177412454,0.50029677817612,-6.932403564453125,244.5,,,237.56759643554688,High
ML,Dallas Mavericks,Dallas Mavericks,San Antonio Spurs,2026-02-05,0.8896150465967521,271.0973458574701,0.26947107306557694,,,,,,High
ATS,Dallas Mavericks,Dallas Mavericks,San Antonio Spurs,2026-02-05,0.4083851601420907,-115.0,0.5348837209302325,8.219781517982483,8.0,0.2197815179824829,-8.0,,High
TOTAL,Under,Dallas Mavericks,San Antonio Spurs,2026-02-05,0.25778123514762874,-100.0,0.5,-5.262664794921932,230.0,,,224.73733520507807,High
ML,Washington Wizards,Detroit Pistons,Washington Wizards,2026-02-05,1.2289595632855075,745.9857250917927,0.11820530421970137,,,,,,High
ATS,Washington Wizards,Detroit Pistons,Washington Wizards,2026-02-05,0.34923621009313166,-105.0,0.5121951219512195,-5.986701965332031,17.0,11.013298034667969,17.0,,High
TOTAL,Under,Detroit Pistons,Washington Wizards,2026-02-05,0.09698992688092178,101.45507457257185,0.4963885879378837,-1.789779663085909,227.5,,,225.7102203369141,Low
ML,Chicago Bulls,Toronto Raptors,Chicago Bulls,2026-02-05,1.3575033535904852,269.8766662956488,0.2703603906715983,,,,,,High
ATS,Chicago Bulls,Toronto Raptors,Chicago Bulls,2026-02-05,0.6348332820359992,-115.0,0.5348837209302325,-13.771930694580078,7.5,-6.271930694580078,7.5,,High
TOTAL,Over,Toronto Raptors,Chicago Bulls,2026-02-05,0.010687273635585304,-100.72490032620514,0.5018057060310581,0.2875213623046875,227.0,,,227.2875213623047,Low
ML,Brooklyn Nets,Orlando Magic,Brooklyn Nets,2026-02-05,0.13351085332540358,323.90086745374936,0.23590421175750653,,,,,,High
ATS,Orlando Magic,Orlando Magic,Brooklyn Nets,2026-02-05,0.037371725427302493,-110.0,0.5238095238095238,1.3075895309448242,-9.5,10.807589530944824,9.5,,Low
TOTAL,Over,Orlando Magic,Brooklyn Nets,2026-02-05,0.3164260430911163,-102.01330197845203,0.5049830925952262,6.8083953857421875,214.5,,,221.3083953857422,High
