date,home_tri,away_tri,home_pts,visitor_pts
2026-02-24,IND,PHI,114,135
2026-02-24,ATL,WAS,119,98
2026-02-24,BKN,DAL,114,123
2026-02-24,TOR,OKC,107,116
2026-02-24,CLE,NYK,109,94
2026-02-24,CHI,CHA,99,131
2026-02-24,MIL,MIA,128,117
2026-02-24,NOP,GSW,113,109
2026-02-24,PHX,BOS,81,97
2026-02-24,POR,MIN,121,124
2026-02-24,LAL,ORL,109,110
