player_id,player_name,team,team_inj,injury_status,team_on_slate,playing_today
1629684,Grant Williams,CHA,BKN,NAN,True,
1631114,Jalen Williams,OKC,NYK,OUT,False,False
1631119,Jaylin Williams,OKC,NYK,NAN,False,False
1629026,Kenrich Williams,OKC,NYK,OUT,False,False
1631109,Mark Williams,PHX,PHI,DAY-TO-DAY,False,False
1631466,Nate Williams,HOU,,,False,False
1630172,Patrick Williams,CHI,CHA,NAN,False,False
1630172,Patrick Williams,CHI,BKN,DAY-TO-DAY,False,False
1630533,Ziaire Williams,BKN,,,True,True
1629057,Robert Williams III,POR,PHX,OUT,True,False
1631246,Vince Williams Jr.,MEM,LAL,OUT,False,False
1629627,Zion Williamson,NOP,,,False,False
1630592,Jalen Wilson,BKN,,,True,True
1630164,James Wiseman,IND,,,True,True
1631209,Isaiah Wong,CHA,,,True,True
1626153,Delon Wright,NYK,,,True,True
1627824,Guerschon Yabusele,NYK,,,True,True
1642443,Jahmir Young,MIA,,,True,True
1629027,Trae Young,ATL,,,False,False
1627826,Ivica Zubac,LAC,,,True,True
1641783,Tristan da Silva,ORL,,,False,False
1628427,Vlatko Čančar,DEN,,,False,False
203967,Dario Šarić,SAC,,,True,True
