game_id,expected_threes_0_3,prob_ge_1
0022500868,1.249149697290352,0.7132514837317604
0022500869,1.2931790259461062,0.7256029203730874
0022500870,1.2582978070020552,0.7158627284309782
0022500871,1.1815137957105493,0.6931860667363816
0022500872,1.2261655997170176,0.7065845040934063
0022500873,1.3232727371136976,0.7337375325931809
0022500874,1.270444771556441,0.7192932563659545
0022500875,1.056526070974366,0.6523385338053921
0022500876,1.1161644574749594,0.6724663422641491
0022500877,1.0783993893842223,0.6598604789053379
0022500878,1.0297795049895058,0.6429143124982064
