date,home_tri,away_tri,home_pts,visitor_pts
2025-12-12,CHA,CHI,,
2025-12-12,DET,ATL,,
2025-12-12,PHI,IND,,
2025-12-12,WAS,CLE,,
2025-12-12,MEM,UTA,,
2025-12-12,DAL,BKN,,
2025-12-12,GSW,MIN,,
