player,team,plays,ladders
Alperen Sengun,HOU,"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 125.0, 'edge': 0.1528066815238877, 'ev': 0.3438150334287474, 'ev_pct': 34.381503342874744, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -143.0, 'edge': 0.152460122913166, 'ev': 0.2590755934818135, 'ev_pct': 25.90755934818135, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -144.0, 'edge': 0.1507735547420805, 'ev': 0.2554774122018587, 'ev_pct': 25.54774122018587, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -145.0, 'edge': 0.1491007544744325, 'ev': 0.2519288610085238, 'ev_pct': 25.19288610085238, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -147.0, 'edge': 0.1457957887634517, 'ev': 0.2449765974460719, 'ev_pct': 24.49765974460719, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -150.0, 'edge': 0.14093748916831, 'ev': 0.2348958152805167, 'ev_pct': 23.48958152805167, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -150.0, 'edge': 0.14093748916831, 'ev': 0.2348958152805167, 'ev_pct': 23.48958152805167, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': -104.0, 'edge': 0.1896962269829706, 'ev': 0.3720964452358269, 'ev_pct': 37.20964452358269, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': -105.0, 'edge': 0.1873050266003785, 'ev': 0.3656907662197866, 'ev_pct': 36.56907662197866, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': 110.0, 'edge': 0.1779312129429779, 'ev': 0.3736555471802537, 'ev_pct': 37.365554718025365, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 28.5, 'price': -130.0, 'edge': 0.1767602967637842, 'ev': 0.312729755812849, 'ev_pct': 31.2729755812849, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': -110.0, 'edge': 0.1756906247420742, 'ev': 0.3354093745075962, 'ev_pct': 33.54093745075962, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': -117.0, 'edge': 0.1603296416391556, 'ev': 0.2973635233820236, 'ev_pct': 29.73635233820236, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 31.5, 'price': -125.0, 'edge': 0.1650880146060231, 'ev': 0.2971584262908417, 'ev_pct': 29.71584262908417, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -116.0, 'edge': 0.1867631583210562, 'ev': 0.3477658810116221, 'ev_pct': 34.77658810116221, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -120.0, 'edge': 0.1783456499035479, 'ev': 0.3269670248231712, 'ev_pct': 32.69670248231712, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -122.0, 'edge': 0.1742506458085437, 'ev': 0.3170790440122683, 'ev_pct': 31.707904401226827, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 15.5, 'price': -125.0, 'edge': 0.1682446398025378, 'ev': 0.3028403516445681, 'ev_pct': 30.284035164456807, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': 115.0, 'edge': 0.1672377166167483, 'ev': 0.3595610907260087, 'ev_pct': 35.956109072600874, 'book': 'bovada'}]",[]
Andrew Nembhard,IND,"[{'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -113.0, 'edge': 0.2445301618428187, 'ev': 0.4609285351550477, 'ev_pct': 46.09285351550477, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -127.0, 'edge': 0.2155752281289348, 'ev': 0.3853195022462063, 'ev_pct': 38.53195022462063, 'book': 'williamhill_us'}]",[]
Anthony Black,ORL,"[{'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 116.0, 'edge': 0.338716715803412, 'ev': 0.73162810613537, 'ev_pct': 73.162810613537, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 115.0, 'edge': 0.3365633996966076, 'ev': 0.7236113093477062, 'ev_pct': 72.36113093477063, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 109.0, 'edge': 0.3232107792448439, 'ev': 0.6755105286217239, 'ev_pct': 67.55105286217238, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 108.0, 'edge': 0.3209104479971442, 'ev': 0.6674937318340601, 'ev_pct': 66.74937318340601, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 106.0, 'edge': 0.3162427855624915, 'ev': 0.6514601382587326, 'ev_pct': 65.14601382587327, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 102.0, 'edge': 0.30663017381588, 'ev': 0.6193929511080776, 'ev_pct': 61.939295110807755, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -110.0, 'edge': 0.2778701549568512, 'ev': 0.5304793867358069, 'ev_pct': 53.04793867358069, 'book': 'bovada'}]",[]
Anthony Edwards,MIN,"[{'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': -125.0, 'edge': 0.1942087208725154, 'ev': 0.3495756975705277, 'ev_pct': 34.95756975705277, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 30.5, 'price': 110.0, 'edge': 0.1868465185080972, 'ev': 0.3923776888670041, 'ev_pct': 39.23776888670041, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': -130.0, 'edge': 0.1845468851237232, 'ev': 0.3265060275265872, 'ev_pct': 32.65060275265872, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 31.5, 'price': -110.0, 'edge': 0.1840893990206199, 'ev': 0.3514433981302745, 'ev_pct': 35.14433981302745, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 31.5, 'price': -110.0, 'edge': 0.1840893990206199, 'ev': 0.3514433981302745, 'ev_pct': 35.14433981302745, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 31.5, 'price': -112.0, 'edge': 0.1795970360376909, 'ev': 0.339951532499915, 'ev_pct': 33.9951532499915, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -125.0, 'edge': 0.184888724705864, 'ev': 0.3327997044705553, 'ev_pct': 33.27997044705553, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -125.0, 'edge': 0.184888724705864, 'ev': 0.3327997044705553, 'ev_pct': 33.27997044705553, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 31.5, 'price': 110.0, 'edge': 0.1781707444660122, 'ev': 0.3741585633786256, 'ev_pct': 37.41585633786256, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -130.0, 'edge': 0.1752268889570718, 'ev': 0.3100168035394347, 'ev_pct': 31.001680353943474, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 32.5, 'price': -110.0, 'edge': 0.1749788101685137, 'ev': 0.3340504557762535, 'ev_pct': 33.405045577625344, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 32.5, 'price': -110.0, 'edge': 0.1749788101685137, 'ev': 0.3340504557762535, 'ev_pct': 33.405045577625344, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 8.5, 'price': 140.0, 'edge': 0.1291296382689741, 'ev': 0.3099111318455378, 'ev_pct': 30.991113184553782, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -108.0, 'edge': 0.1254956609830171, 'ev': 0.2416953470784034, 'ev_pct': 24.16953470784034, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -114.0, 'edge': 0.1120161498399546, 'ev': 0.2102759304013183, 'ev_pct': 21.02759304013183, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -115.0, 'edge': 0.1098427092835538, 'ev': 0.2053581086605571, 'ev_pct': 20.53581086605571, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -115.0, 'edge': 0.1098427092835538, 'ev': 0.2053581086605571, 'ev_pct': 20.53581086605571, 'book': 'betmgm'}]",[]
Ayo Dosunmu,CHI,"[{'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -116.0, 'edge': 0.3073620198556783, 'ev': 0.5723292783519528, 'ev_pct': 57.23292783519528, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': 115.0, 'edge': 0.3145077420019765, 'ev': 0.6761916453042496, 'ev_pct': 67.61916453042495, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': -108.0, 'edge': 0.2918903309509305, 'ev': 0.5621591559054959, 'ev_pct': 56.21591559054959, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': -110.0, 'edge': 0.2873115763721759, 'ev': 0.5485039185286996, 'ev_pct': 54.85039185286996, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': -110.0, 'edge': 0.2873115763721759, 'ev': 0.5485039185286996, 'ev_pct': 54.85039185286996, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 14.5, 'price': -145.0, 'edge': 0.2478439239905177, 'ev': 0.4187707681219093, 'ev_pct': 41.87707681219093, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': 145.0, 'edge': 0.3125670144927607, 'ev': 0.7657891855072637, 'ev_pct': 76.57891855072637, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -101.0, 'edge': 0.3003162913775727, 'ev': 0.5976591541276449, 'ev_pct': 59.76591541276449, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': 110.0, 'edge': 0.2875374266534857, 'ev': 0.60382859597232, 'ev_pct': 60.382859597232, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -114.0, 'edge': 0.2700935731927958, 'ev': 0.5070177602040201, 'ev_pct': 50.701776020402015, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -115.0, 'edge': 0.267920132636395, 'ev': 0.5008941610158688, 'ev_pct': 50.08941610158688, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -125.0, 'edge': 0.2472482980110719, 'ev': 0.4450469364199296, 'ev_pct': 44.50469364199296, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -125.0, 'edge': 0.2472482980110719, 'ev': 0.4450469364199296, 'ev_pct': 44.50469364199296, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 125.0, 'edge': 0.2222933994231984, 'ev': 0.5001601487021965, 'ev_pct': 50.01601487021965, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 124.0, 'edge': 0.2203092724390714, 'ev': 0.4934927702635201, 'ev_pct': 49.34927702635201, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 122.0, 'edge': 0.2162873934171924, 'ev': 0.4801580133861672, 'ev_pct': 48.01580133861672, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 116.0, 'edge': 0.2037748809046799, 'ev': 0.4401537427541085, 'ev_pct': 44.01537427541085, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 150.0, 'edge': 0.2463777345552767, 'ev': 0.615944336388192, 'ev_pct': 61.594433638819204, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 149.0, 'edge': 0.2447713088524655, 'ev': 0.6094805590426392, 'ev_pct': 60.94805590426392, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 145.0, 'edge': 0.2382144692491543, 'ev': 0.5836254496604282, 'ev_pct': 58.36254496604282, 'book': 'bovada'}]",[]
Bam Adebayo,MIA,"[{'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': 115.0, 'edge': 0.2026432067825883, 'ev': 0.4356828945825649, 'ev_pct': 43.56828945825649, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': -105.0, 'edge': 0.1992227740844592, 'ev': 0.3889587494029918, 'ev_pct': 38.89587494029918, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': -125.0, 'edge': 0.1966126462133879, 'ev': 0.3539027631840983, 'ev_pct': 35.39027631840983, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 11.5, 'price': 110.0, 'edge': 0.1312899272957106, 'ev': 0.2757088473209923, 'ev_pct': 27.57088473209923, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -135.0, 'edge': 0.1270708573345653, 'ev': 0.2211974183231323, 'ev_pct': 22.11974183231323, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': 100.0, 'edge': 0.1767897553470526, 'ev': 0.3535795106941053, 'ev_pct': 35.35795106941053, 'book': 'bovada'}]",[]
Bobby Portis,MIL,"[{'market': 'pra', 'side': 'OVER', 'line': 20.5, 'price': 135.0, 'edge': 0.2661671234958939, 'ev': 0.6254927402153508, 'ev_pct': 62.54927402153508, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': 110.0, 'edge': 0.2534689184529664, 'ev': 0.5322847287512293, 'ev_pct': 53.22847287512293, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -111.0, 'edge': 0.2390612378240605, 'ev': 0.4544317223502412, 'ev_pct': 45.44317223502412, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -115.0, 'edge': 0.2302438676047284, 'ev': 0.4304559263914488, 'ev_pct': 43.04559263914488, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -115.0, 'edge': 0.2302438676047284, 'ev': 0.4304559263914488, 'ev_pct': 43.04559263914488, 'book': 'betmgm'}]",[]
Bruce Brown,DEN,"[{'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': 105.0, 'edge': 0.2033194664260225, 'ev': 0.4168049061733461, 'ev_pct': 41.68049061733461, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': -120.0, 'edge': 0.1887341355884448, 'ev': 0.3460125819121489, 'ev_pct': 34.60125819121489, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': -122.0, 'edge': 0.1846391314934407, 'ev': 0.3359826818979003, 'ev_pct': 33.59826818979003, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': -125.0, 'edge': 0.1786331254874347, 'ev': 0.3215396258773825, 'ev_pct': 32.15396258773825, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': 105.0, 'edge': 0.2505897912114512, 'ev': 0.5137090719834749, 'ev_pct': 51.370907198347496, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': -120.0, 'edge': 0.231575428078309, 'ev': 0.4245549514768998, 'ev_pct': 42.45549514768998, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': -123.0, 'edge': 0.2254604668063969, 'ev': 0.408761659331923, 'ev_pct': 40.8761659331923, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': -125.0, 'edge': 0.2214744179772988, 'ev': 0.398653952359138, 'ev_pct': 39.865395235913795, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 17.5, 'price': 115.0, 'edge': 0.2822150964837136, 'ev': 0.6067624574399842, 'ev_pct': 60.67624574399842, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': -108.0, 'edge': 0.2622567018669081, 'ev': 0.5050869813733045, 'ev_pct': 50.508698137330455, 'book': 'fanduel'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': -109.0, 'edge': 0.2599563706192085, 'ev': 0.498448453756097, 'ev_pct': 49.8448453756097, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': -110.0, 'edge': 0.2576779472881535, 'ev': 0.4919306266410204, 'ev_pct': 49.19306266410204, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': -110.0, 'edge': 0.2576779472881535, 'ev': 0.4919306266410204, 'ev_pct': 49.19306266410204, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': -114.0, 'edge': 0.2487771907238456, 'ev': 0.4670027966219556, 'ev_pct': 46.70027966219556, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': -135.0, 'edge': 0.2383523699880617, 'ev': 0.4149096810903298, 'ev_pct': 41.49096810903298, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 10.5, 'price': 135.0, 'edge': 0.2844149941605845, 'ev': 0.6683752362773737, 'ev_pct': 66.83752362773737, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 106.0, 'edge': 0.2683840188074478, 'ev': 0.5528710787433425, 'ev_pct': 55.287107874334254, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 100.0, 'edge': 0.2538209120113313, 'ev': 0.5076418240226626, 'ev_pct': 50.76418240226626, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 100.0, 'edge': 0.2538209120113313, 'ev': 0.5076418240226626, 'ev_pct': 50.76418240226626, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 100.0, 'edge': 0.2538209120113313, 'ev': 0.5076418240226626, 'ev_pct': 50.76418240226626, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 100.0, 'edge': 0.2538209120113313, 'ev': 0.5076418240226626, 'ev_pct': 50.76418240226626, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -103.0, 'edge': 0.2464317494497548, 'ev': 0.4856858751291286, 'ev_pct': 48.568587512912856, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': -103.0, 'edge': 0.2464317494497548, 'ev': 0.4856858751291286, 'ev_pct': 48.568587512912856, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 110.0, 'edge': 0.2421904220938652, 'ev': 0.508599886397117, 'ev_pct': 50.859988639711695, 'book': 'betonlineag'}]",[]
Collin Gillespie,PHX,"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 106.0, 'edge': 0.157175109784172, 'ev': 0.3237807261553944, 'ev_pct': 32.37807261553944, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 105.0, 'edge': 0.154807124939275, 'ev': 0.3173546061255139, 'ev_pct': 31.735460612551393, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 105.0, 'edge': 0.154807124939275, 'ev': 0.3173546061255139, 'ev_pct': 31.735460612551393, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 103.0, 'edge': 0.1500011655496319, 'ev': 0.3045023660657527, 'ev_pct': 30.45023660657527, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 103.0, 'edge': 0.1500011655496319, 'ev': 0.3045023660657527, 'ev_pct': 30.45023660657527, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 102.0, 'edge': 0.1475624980375605, 'ev': 0.2980762460358722, 'ev_pct': 29.807624603587218, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': 100.0, 'edge': 0.1426120029880555, 'ev': 0.2852240059761111, 'ev_pct': 28.52240059761111, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 106.0, 'edge': 0.1355555030715984, 'ev': 0.2792443363274929, 'ev_pct': 27.92443363274929, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 101.0, 'edge': 0.1234799584645366, 'ev': 0.2481947165137187, 'ev_pct': 24.81947165137187, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 100.0, 'edge': 0.1209923962754819, 'ev': 0.2419847925509639, 'ev_pct': 24.198479255096387, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': -150.0, 'edge': 0.1136780486601787, 'ev': 0.1894634144336311, 'ev_pct': 18.94634144336311, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -110.0, 'edge': 0.0971828724659581, 'ev': 0.1855309383441019, 'ev_pct': 18.553093834410188, 'book': 'betmgm'}]",[]
Cooper Flagg,DAL,"[{'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -140.0, 'edge': 0.1086820543234575, 'ev': 0.1863120931259273, 'ev_pct': 18.63120931259273, 'book': 'betmgm'}]",[]
