date,home_tri,away_tri,home_pts,visitor_pts
2026-03-22,DEN,POR,128,112
2026-03-22,SAC,BKN,126,122
2026-03-22,NYK,WSH,145,113
2026-03-22,BOS,MIN,92,102
2026-03-22,PHX,TOR,120,98
