game_id,expected_threes_0_3,prob_ge_1
0022500532,2.2486689815741885,0.8944603937235783
0022500533,2.1419125805938526,0.8825699662962588
0022500534,2.0969760430256876,0.8771727083218402
0022500535,2.25046424872355,0.8946496955371763
0022500536,2.2247732553567956,0.8919080748786381
0022500537,2.1983259144931795,0.8890111923230861
0022500538,2.2818322810429352,0.897903035105215
0022500539,2.206038144617958,0.8898638712946056
0022500540,2.1708154849617483,0.8859154552640852
0022500541,2.1579201571778017,0.8844347712301097
