date,snapshot_ts,open_snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,open_line,open_price,open_implied_prob,line_move,implied_move,sentiment_strength,sentiment_w,sentiment_applied
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T22:13:48.180596+00:00,1631124.0,Julian Strawther,DEN,ast,OVER,1.5,210,0.3225806451612903,0.49793695492916473,0.6407302945777471,0.17535630976787442,0.5436045602804107,bovada,Bovada,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,0.5,-210,0.6774193548387096,1.0,-0.3548387096774193,6.580645161290322,0.35,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1629614.0,Andrew Nembhard,IND,ast,UNDER,6.5,-122,0.5495495495495496,0.8377395742585284,0.9949673622247783,0.2881900247089788,0.52441135643765,draftkings,DraftKings,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,6.5,-118,0.5412844036697247,0.0,0.008265145879824853,0.13775243133041423,0.03030553489269113,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1629614.0,Andrew Nembhard,IND,ast,UNDER,6.5,-125,0.5555555555555556,0.8467462801476633,0.9949673622247783,0.2911907245921077,0.5241433042657939,betmgm,BetMGM,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,6.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,-108,0.5192307692307693,0.7876144676240548,0.9353186393218915,0.2683836983932856,0.5168871228315131,draftkings,DraftKings,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,9.5,100,0.5,0.0,0.019230769230769273,0.32051282051282126,0.07051282051282068,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,-104,0.5098039215686274,0.7712252816824816,0.9353186393218915,0.2614213601138542,0.5127880525310217,betrivers,BetRivers,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,9.5,110,0.47619047619047616,0.0,0.03361344537815125,0.5602240896358542,0.12324929971988793,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,203114.0,Khris Middleton,DAL,ast,UNDER,2.5,110,0.47619047619047616,0.7191780382226749,0.9999999999999902,0.24298756203219873,0.5102738802676173,betonlineag,BetOnline.ag,2026-03-07T00:10:00Z,Boston Celtics,Dallas Mavericks,3.5,-156,0.609375,-1.0,-0.13318452380952384,2.8864087301587307,0.35,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1629614.0,Andrew Nembhard,IND,ast,UNDER,6.5,-124,0.5535714285714286,0.8342271676968148,0.9949673622247783,0.2806557391253862,0.5069910126136009,betrivers,BetRivers,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,6.5,-130,0.5652173913043478,0.0,-0.01164596273291918,0.19409937888198633,0.042701863354036994,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1629614.0,Andrew Nembhard,IND,ast,UNDER,6.5,-125,0.5555555555555556,0.8359614384961036,0.9949673622247783,0.280405882940548,0.5047305892929865,betonlineag,BetOnline.ag,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,6.5,-120,0.5454545454545454,0.0,0.010101010101010166,0.16835016835016944,0.03703703703703728,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T22:13:48.180596+00:00,1631128.0,Christian Braun,DEN,ast,OVER,2.5,131,0.4329004329004329,0.6508880479324791,0.7079048461101064,0.21798761503204622,0.5035513907240268,draftkings,DraftKings,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,2.5,131,0.4329004329004329,0.0,0.0,0.0,0.0,False
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,-109,0.5215311004784688,0.7827479801333227,0.9353186393218915,0.26121687965485385,0.5008653930996738,betonlineag,BetOnline.ag,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,9.5,101,0.4975124378109453,0.0,0.02401866266752356,0.400311044458726,0.08806842978091972,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1629614.0,Andrew Nembhard,IND,ast,UNDER,6.5,-112,0.5283018867924528,0.7907359135517675,0.9949673622247783,0.2624340267593147,0.4967501220801315,fanduel,FanDuel,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,6.5,-136,0.576271186440678,0.0,-0.04796929964822516,0.7994883274704194,0.17588743204349228,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,-109,0.5215311004784688,0.7801611793126689,0.9353186393218915,0.2586300788342001,0.49590538051695243,williamhill_us,Caesars,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,9.5,102,0.49504950495049505,0.0,0.0264815955279738,0.44135992546623004,0.09709918360257061,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,-110,0.5238095238095238,0.7831665471578989,0.9353186393218915,0.25935702334837507,0.4951361354832615,bovada,Bovada,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,9.5,100,0.5,0.0,0.023809523809523836,0.3968253968253973,0.08730158730158741,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1630559.0,Austin Reaves,LAL,ast,UNDER,5.5,-116,0.5370370370370371,0.8021939899808573,0.9460410073202326,0.26515695294382025,0.4937405330678033,draftkings,DraftKings,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,5.5,-122,0.5495495495495496,0.0,-0.012512512512512508,0.2085418752085418,0.0458792125458792,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1630559.0,Austin Reaves,LAL,ast,UNDER,5.5,-115,0.5348837209302325,0.7937164856262944,0.9460410073202326,0.25883276469606187,0.4839047339969851,bovada,Bovada,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,5.5,-125,0.5555555555555556,0.0,-0.02067183462532307,0.34453057708871787,0.07579672695951793,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,203114.0,Khris Middleton,DAL,ast,UNDER,2.5,105,0.4878048780487805,0.7232430788730814,0.9999999999999902,0.2354382008243009,0.4826483116898168,betmgm,BetMGM,2026-03-07T00:10:00Z,Boston Celtics,Dallas Mavericks,3.5,-160,0.6153846153846154,-1.0,-0.12757973733583494,2.792995622263916,0.35,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1631221.0,Collin Gillespie,PHX,ast,UNDER,4.5,-102,0.504950495049505,0.7444905995847307,0.8794120886734728,0.23954010453522578,0.4743833442756432,fanduel,FanDuel,2026-03-07T02:10:00Z,Phoenix Suns,New Orleans Pelicans,4.5,-114,0.5327102803738317,0.0,-0.02775978532432677,0.4626630887387795,0.10178587952253149,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,201950.0,Jrue Holiday,POR,ast,UNDER,4.5,200,0.3333333333333333,0.48986419171728635,0.6132475258794647,0.15653085838395303,0.46959257515185904,bovada,Bovada,2026-03-07T01:10:00Z,Houston Rockets,Portland Trail Blazers,5.5,-110,0.5238095238095238,-1.0,-0.19047619047619052,3.841269841269842,0.35,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T22:13:48.180596+00:00,1631128.0,Christian Braun,DEN,ast,OVER,2.5,125,0.4444444444444444,0.6508880479324791,0.7079048461101064,0.2064436034880347,0.464498107848078,bovada,Bovada,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,2.5,125,0.4444444444444444,0.0,0.0,0.0,0.0,False
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,-113,0.5305164319248826,0.776928820353092,0.9353186393218915,0.24641238842820934,0.46447644898414686,fanduel,FanDuel,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,9.5,100,0.5,0.0,0.030516431924882625,0.5086071987480438,0.11189358372456965,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1631221.0,Collin Gillespie,PHX,ast,UNDER,4.5,-105,0.5121951219512195,0.7500521227362212,0.8794120886734728,0.23785700078500172,0.4643874777230985,betonlineag,BetOnline.ag,2026-03-07T02:10:00Z,Phoenix Suns,New Orleans Pelicans,4.5,-115,0.5348837209302325,0.0,-0.022688598979012986,0.37814331631688314,0.08319152958971429,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1631221.0,Collin Gillespie,PHX,ast,UNDER,4.5,-105,0.5121951219512195,0.7500521227362212,0.8794120886734728,0.23785700078500172,0.4643874777230985,betmgm,BetMGM,2026-03-07T02:10:00Z,Phoenix Suns,New Orleans Pelicans,4.5,-115,0.5348837209302325,0.0,-0.022688598979012986,0.37814331631688314,0.08319152958971429,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1630559.0,Austin Reaves,LAL,ast,UNDER,5.5,-120,0.5454545454545454,0.7954159172854214,0.9460410073202326,0.24996137183087597,0.45826251502327253,fanduel,FanDuel,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,5.5,-130,0.5652173913043478,0.0,-0.01976284584980237,0.3293807641633728,0.07246376811594202,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T22:13:48.180596+00:00,1631128.0,Christian Braun,DEN,ast,OVER,2.5,124,0.44642857142857145,0.6508880479324791,0.7079048461101064,0.20445947650390767,0.45798922736875325,betonlineag,BetOnline.ag,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,2.5,124,0.44642857142857145,0.0,0.0,0.0,0.0,False
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1631221.0,Collin Gillespie,PHX,ast,UNDER,4.5,-112,0.5283018867924528,0.7696594848864732,0.8794120886734728,0.24135759809402035,0.45685545353511003,betrivers,BetRivers,2026-03-07T02:10:00Z,Phoenix Suns,New Orleans Pelicans,4.5,-113,0.5305164319248826,0.0,-0.0022145451324298016,0.0369090855404967,0.008119998818909274,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1631221.0,Collin Gillespie,PHX,ast,UNDER,4.5,-105,0.5121951219512195,0.7399962998529618,0.8794120886734728,0.22780117790174226,0.4447546806653063,williamhill_us,Caesars,2026-03-07T02:10:00Z,Phoenix Suns,New Orleans Pelicans,4.5,-120,0.5454545454545454,0.0,-0.03325942350332589,0.5543237250554316,0.12195121951219495,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-115,0.5348837209302325,0.7722262131453763,0.8890966465978807,0.2373424922151438,0.4437272680543992,draftkings,DraftKings,2026-03-07T02:40:00Z,San Antonio Spurs,Los Angeles Clippers,6.5,-118,0.5412844036697247,0.0,-0.006400682739492236,0.10667804565820393,0.023469170044804866,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-115,0.5348837209302325,0.7685099043677013,0.8890966465978807,0.23362618343746877,0.436779386426572,bovada,Bovada,2026-03-07T02:40:00Z,San Antonio Spurs,Los Angeles Clippers,6.5,-120,0.5454545454545454,0.0,-0.010570824524312905,0.17618040873854843,0.038759689922480654,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1629614.0,Andrew Nembhard,IND,ast,UNDER,6.5,-137,0.5780590717299579,0.8284339243257164,0.9949673622247783,0.25037485259575853,0.43313021945397656,williamhill_us,Caesars,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,6.5,-127,0.5594713656387665,0.0,0.018587706091191314,0.30979510151985523,0.06815492233436815,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1631221.0,Collin Gillespie,PHX,ast,UNDER,4.5,-114,0.5327102803738317,0.762288932789889,0.8794120886734728,0.22957865241605724,0.43096343523715996,draftkings,DraftKings,2026-03-07T02:10:00Z,Phoenix Suns,New Orleans Pelicans,4.5,-119,0.54337899543379,0.0,-0.010668715059958256,0.17781191766597093,0.039118621886513605,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1631221.0,Collin Gillespie,PHX,ast,UNDER,4.5,-115,0.5348837209302325,0.7624589325172573,0.8794120886734728,0.22757521158702476,0.4254666999235679,bovada,Bovada,2026-03-07T02:10:00Z,Phoenix Suns,New Orleans Pelicans,4.5,-120,0.5454545454545454,0.0,-0.010570824524312905,0.17618040873854843,0.038759689922480654,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1627783.0,Pascal Siakam,IND,ast,UNDER,2.5,175,0.36363636363636365,0.5180764274637137,0.6443505318802205,0.1544400638273501,0.42471017552521273,bovada,Bovada,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,2.5,120,0.45454545454545453,0.0,-0.09090909090909088,1.5151515151515147,0.33333333333333326,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1630559.0,Austin Reaves,LAL,ast,UNDER,5.5,-123,0.5515695067264574,0.782599981064951,0.9460410073202326,0.23103047433849355,0.4188601282722282,betonlineag,BetOnline.ag,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,5.5,-141,0.5850622406639004,0.0,-0.03349273393744301,0.5582122322907168,0.1228066911039577,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1630559.0,Austin Reaves,LAL,ast,UNDER,5.5,-135,0.574468085106383,0.8149441494597086,0.9460410073202326,0.24047606435332558,0.41860648239282605,williamhill_us,Caesars,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,5.5,-135,0.574468085106383,0.0,0.0,0.0,0.0,False
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-118,0.5412844036697247,0.7672688429041501,0.8890966465978807,0.22598443923442535,0.4174966758737688,betrivers,BetRivers,2026-03-07T02:40:00Z,San Antonio Spurs,Los Angeles Clippers,6.5,-124,0.5535714285714286,0.0,-0.012287024901703858,0.20478374836173097,0.04505242463958081,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-122,0.5495495495495496,0.7762235029157658,0.8890966465978807,0.2266739533662162,0.4124722757975411,williamhill_us,Caesars,2026-03-07T02:40:00Z,San Antonio Spurs,Los Angeles Clippers,6.5,-121,0.5475113122171946,0.0,0.002038237332354975,0.033970622205916255,0.007473536885301576,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,201950.0,Jrue Holiday,POR,ast,UNDER,5.5,-105,0.5121951219512195,0.7232258798165646,0.8049359771000112,0.2110307578653451,0.41201243202281657,betmgm,BetMGM,2026-03-07T01:10:00Z,Houston Rockets,Portland Trail Blazers,5.5,-105,0.5121951219512195,0.0,0.0,0.0,0.0,False
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,201950.0,Jrue Holiday,POR,ast,UNDER,5.5,100,0.5,0.7037379061817851,0.8049359771000112,0.2037379061817851,0.4074758123635702,bovada,Bovada,2026-03-07T01:10:00Z,Houston Rockets,Portland Trail Blazers,5.5,-110,0.5238095238095238,0.0,-0.023809523809523836,0.3968253968253973,0.08730158730158741,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1631106.0,Tari Eason,HOU,ast,OVER,2.5,140,0.4166666666666667,0.5849098183258348,0.6394754201541124,0.1682431516591681,0.40378356398200344,betonlineag,BetOnline.ag,2026-03-07T01:10:00Z,Houston Rockets,Portland Trail Blazers,2.5,146,0.4065040650406504,0.0,0.010162601626016288,0.16937669376693815,0.03726287262872639,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,201950.0,Jrue Holiday,POR,ast,UNDER,5.5,100,0.5,0.701890704889389,0.8049359771000112,0.20189070488938898,0.40378140977877797,draftkings,DraftKings,2026-03-07T01:10:00Z,Houston Rockets,Portland Trail Blazers,5.5,-111,0.5260663507109005,0.0,-0.026066350710900466,0.4344391785150078,0.09557661927330172,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-123,0.5515695067264574,0.7693937861065216,0.8890966465978807,0.2178242793800642,0.3949171894451571,betonlineag,BetOnline.ag,2026-03-07T02:40:00Z,San Antonio Spurs,Los Angeles Clippers,6.5,-118,0.5412844036697247,0.0,0.010285103056732692,0.1714183842788782,0.037712044541353205,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,201950.0,Jrue Holiday,POR,ast,UNDER,5.5,-105,0.5121951219512195,0.714238894386759,0.8049359771000112,0.2020437724355395,0.394466412850339,betonlineag,BetOnline.ag,2026-03-07T01:10:00Z,Houston Rockets,Portland Trail Blazers,5.5,-110,0.5238095238095238,0.0,-0.011614401858304313,0.19357336430507188,0.042586140147115814,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1631128.0,Christian Braun,DEN,ast,OVER,2.5,115,0.46511627906976744,0.6436875917750097,0.7079048461101064,0.17857131270524224,0.3839283223162707,betmgm,BetMGM,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,2.5,120,0.45454545454545453,0.0,0.010570824524312905,0.17618040873854843,0.038759689922480654,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1627750.0,Jamal Murray,DEN,ast,UNDER,6.5,100,0.5,0.6877979286379811,0.7780672524107896,0.18779792863798106,0.3755958572759621,betmgm,BetMGM,2026-03-07T02:10:00Z,Denver Nuggets,New York Knicks,6.5,-110,0.5238095238095238,0.0,-0.023809523809523836,0.3968253968253973,0.08730158730158741,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,201950.0,Jrue Holiday,POR,ast,UNDER,5.5,-111,0.5260663507109005,0.7216097699323935,0.8049359771000112,0.195543419221493,0.3717086617633786,fanduel,FanDuel,2026-03-07T01:10:00Z,Houston Rockets,Portland Trail Blazers,5.5,-112,0.5283018867924528,0.0,-0.0022355360815523584,0.03725893469253931,0.008196965632358649,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,201950.0,Jrue Holiday,POR,ast,UNDER,5.5,-110,0.5238095238095238,0.7183218335029553,0.8049359771000112,0.19451230969343147,0.3713416821420056,williamhill_us,Caesars,2026-03-07T01:10:00Z,Houston Rockets,Portland Trail Blazers,5.5,-113,0.5305164319248826,0.0,-0.0067069081153587895,0.1117818019226465,0.02459199642298223,True
2026-03-06,2026-03-06T22:13:48.180596+00:00,2026-03-06T16:34:07.654959+00:00,1630559.0,Austin Reaves,LAL,ast,UNDER,5.5,-140,0.5833333333333334,0.7995593730261933,0.9460410073202326,0.21622603969285992,0.37067321090204564,betmgm,BetMGM,2026-03-07T03:40:00Z,Los Angeles Lakers,Indiana Pacers,5.5,-130,0.5652173913043478,0.0,0.018115942028985588,0.3019323671497598,0.06642512077294715,True
