date,home_tri,away_tri,home_pts,visitor_pts
2026-01-11,ORL,NOP,128,118
2026-01-11,MEM,BKN,103,98
2026-01-11,TOR,PHI,116,115
2026-01-11,POR,NYK,114,123
2026-01-11,MIN,SAS,104,103
2026-01-11,OKC,MIA,124,112
2026-01-11,DEN,MIL,108,104
2026-01-11,PHX,WAS,112,93
2026-01-11,GSW,ATL,111,124
2026-01-11,SAC,HOU,111,98
