date,home_tri,away_tri,home_pts,visitor_pts
2025-11-21,CLE,IND,120,109
2025-11-21,BOS,BKN,105,113
2025-11-21,TOR,WAS,140,110
2025-11-21,CHI,MIA,107,143
2025-11-21,DAL,NOP,118,115
2025-11-21,PHX,MIN,114,113
2025-11-21,HOU,DEN,109,112
2025-11-21,UTA,OKC,112,144
2025-11-21,GSW,POR,123,127
