date,home_tri,away_tri,home_pts,visitor_pts
2026-01-20,PHI,PHX,110,116
2026-01-20,CHI,LAC,138,110
2026-01-20,HOU,SAS,111,106
2026-01-20,HOU,SAS,111,106
2026-01-20,UTA,MIN,127,122
2026-01-20,DEN,LAL,107,115
2026-01-20,DEN,LAL,107,115
2026-01-20,GSW,TOR,127,145
2026-01-20,SAC,MIA,117,130
