date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-03-16,0022500983,1630700,Dyson Daniels,ATL,15.0,12.0,3.0,0.0,1.0,1.0,2.0,30.0
2026-03-16,0022500983,1630552,Jalen Johnson,ATL,24.0,15.0,13.0,2.0,1.0,0.0,4.0,52.0
2026-03-16,0022500983,1630168,Onyeka Okongwu,ATL,15.0,7.0,4.0,2.0,0.0,1.0,1.0,26.0
2026-03-16,0022500983,1629638,Nickeil Alexander-Walker,ATL,41.0,7.0,5.0,9.0,2.0,0.0,3.0,53.0
2026-03-16,0022500983,203468,CJ McCollum,ATL,9.0,2.0,3.0,1.0,1.0,1.0,1.0,14.0
2026-03-16,0022500983,1629216,Gabe Vincent,ATL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2026-03-16,0022500983,1631243,Mouhamed Gueye,ATL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2026-03-16,0022500983,1629111,Jock Landale,ATL,8.0,1.0,2.0,1.0,0.0,0.0,0.0,11.0
2026-03-16,0022500983,1642258,Zaccharie Risacher,ATL,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
2026-03-16,0022500983,1630228,Jonathan Kuminga,ATL,7.0,8.0,1.0,0.0,0.0,0.0,2.0,16.0
2026-03-16,0022500983,1630557,Corey Kispert,ATL,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
2026-03-16,0022500983,1641783,Tristan da Silva,ORL,7.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0
2026-03-16,0022500983,1631094,Paolo Banchero,ORL,18.0,10.0,3.0,1.0,0.0,2.0,2.0,31.0
2026-03-16,0022500983,1628976,Wendell Carter Jr.,ORL,17.0,3.0,1.0,2.0,1.0,0.0,2.0,21.0
2026-03-16,0022500983,1630217,Desmond Bane,ORL,18.0,2.0,4.0,3.0,1.0,0.0,1.0,24.0
2026-03-16,0022500983,1630591,Jalen Suggs,ORL,8.0,6.0,5.0,0.0,1.0,1.0,3.0,19.0
2026-03-16,0022500983,1631288,Jamal Cain,ORL,2.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0
2026-03-16,0022500983,1628975,Jevon Carter,ORL,13.0,3.0,2.0,3.0,2.0,0.0,3.0,18.0
2026-03-16,0022500983,1629021,Moritz Wagner,ORL,7.0,6.0,1.0,1.0,0.0,0.0,0.0,14.0
2026-03-16,0022500983,1642869,Noah Penda,ORL,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0
