date,game_id,home_team,visitor_team,tip_prob_home,tip_outcome_home,tip_brier,tip_logloss,first_basket_top1_name,first_basket_top1_prob,first_basket_actual_name,first_basket_hit_top1,first_basket_hit_top5,first_basket_prob_actual,early_threes_expected,early_threes_prob_ge_1,early_threes_actual,early_threes_error,early_threes_brier_ge1
2026-01-26,0022500657,CHA,PHI,,0.0,,,,,Drummond,,,,,,3,,
2026-01-26,0022500658,CLE,ORL,0.5654264443266163,1.0,0.18885417529060755,0.5701750638106879,Donovan Mitchell,0.1142966415751933,Mobley,False,True,0.1102804814907272,2.2032693921373143,0.8895585090739164,5,2.7967306078626857,0.0121973229179762
2026-01-26,0022500659,ATL,IND,,1.0,,,,,Kispert,,,,,,8,,
2026-01-26,0022500660,BOS,POR,0.5357426782618251,0.0,0.28702021731115346,0.7673163077629147,Deni Avdija,0.1219966229730882,Queta,False,False,0.0695935425186407,2.368294675066328,0.9063597227041036,7,4.631705324933672,0.008768501532052372
2026-01-26,0022500661,CHI,LAL,0.5207917524455661,,,,Luka Dončić,0.1297364734980461,James,False,True,0.1120803991298714,2.1921594641690207,0.8883246708290842,5,2.8078405358309793,0.012471379145432403
2026-01-26,0022500662,HOU,MEM,0.5058034885367917,1.0,0.24423019194240497,0.6816070477024577,Amen Thompson,0.1353744289976143,Eason,False,False,,2.119471230331384,0.8799048856208904,7,4.880528769668616,0.014422836497731413
2026-01-26,0022500663,MIN,GSW,0.6090248329060428,1.0,0.15286158128414773,0.49589623557477414,Anthony Edwards,0.1253989245805158,Spencer,False,False,,2.3396263429170885,0.9036363615397504,6,3.6603736570829115,0.009285950817297705
2026-01-26,0022500658,CLE,ORL,0.5654264443266163,1.0,0.18885417529060755,0.5701750638106879,Donovan Mitchell,0.1142966415751933,Mobley,False,True,0.1102804814907272,2.2032693921373143,0.8895585090739164,5,2.7967306078626857,0.0121973229179762
2026-01-26,0022500660,BOS,POR,0.5357426782618251,0.0,0.28702021731115346,0.7673163077629147,Deni Avdija,0.1219966229730882,Queta,False,False,0.0695935425186407,2.368294675066328,0.9063597227041036,7,4.631705324933672,0.008768501532052372
2026-01-26,0022500661,CHI,LAL,0.5207917524455661,,,,Luka Dončić,0.1297364734980461,James,False,True,0.1120803991298714,2.1921594641690207,0.8883246708290842,5,2.8078405358309793,0.012471379145432403
2026-01-26,0022500662,HOU,MEM,0.5058034885367917,1.0,0.24423019194240497,0.6816070477024577,Amen Thompson,0.1353744289976143,Eason,False,False,,2.119471230331384,0.8799048856208904,7,4.880528769668616,0.014422836497731413
2026-01-26,0022500663,MIN,GSW,0.6090248329060428,1.0,0.15286158128414773,0.49589623557477414,Anthony Edwards,0.1253989245805158,Spencer,False,False,,2.3396263429170885,0.9036363615397504,6,3.6603736570829115,0.009285950817297705
