date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2025-12-03,0022500324,CLE,1628378,Donovan Mitchell,0.1104917255201618,9.050451473106252,805,1,0.1104917255201618
2025-12-03,0022500324,POR,1630166,Deni Avdija,0.1102923096612472,9.066815293572226,807,2,0.220784035181409
2025-12-03,0022500324,CLE,1630596,Evan Mobley,0.1099855160321477,9.092106270681219,809,3,0.33076955121355667
2025-12-03,0022500325,DEN,203999,Nikola Jokić,0.1116107993873743,8.95970645751976,796,1,0.1116107993873743
2025-12-03,0022500325,DEN,1627750,Jamal Murray,0.1114256510246445,8.974594187283014,797,2,0.2230364504120188
2025-12-03,0022500325,IND,1627783,Pascal Siakam,0.1100117908001626,9.08993474905348,809,3,0.3330482412121814
2025-12-03,0022500326,SAS,1641705,Victor Wembanyama,0.1077564683841123,9.280185356811868,828,1,0.1077564683841123
2025-12-03,0022500326,ORL,1630532,Franz Wagner,0.1072742535514123,9.321901266092144,832,2,0.2150307219355246
2025-12-03,0022500326,SAS,1628368,De'Aaron Fox,0.1036020021331586,9.652323115481014,865,3,0.3186327240686832
2025-12-03,0022500327,LAC,201935,James Harden,0.1126153334049923,8.879785458732828,788,1,0.1126153334049923
2025-12-03,0022500327,ATL,1630552,Jalen Johnson,0.1118143708629938,8.943394237090512,794,2,0.22442970426798609
2025-12-03,0022500327,ATL,1630700,Dyson Daniels,0.1087852761587084,9.192420475553012,819,3,0.3332149804266945
2025-12-03,0022500328,NYK,1628969,Mikal Bridges,0.1116295354244919,8.958202649480851,796,1,0.1116295354244919
2025-12-03,0022500328,CHA,1628970,Miles Bridges,0.111477658505547,8.97040728524309,797,2,0.22310719393003892
2025-12-03,0022500328,NYK,1628973,Jalen Brunson,0.1105663969918777,9.044339213418167,804,3,0.3336735909219166
2025-12-03,0022500329,CHI,1630581,Josh Giddey,0.1143267014060768,8.746863048625027,775,1,0.1143267014060768
2025-12-03,0022500329,BKN,1629008,Michael Porter Jr.,0.1101729631196968,9.07663705943495,808,2,0.2244996645257736
2025-12-03,0022500329,CHI,202696,Nikola Vučević,0.103708122328113,9.642446295924518,864,3,0.32820778685388663
2025-12-03,0022500330,SAC,1631099,Keegan Murray,0.1158305338846721,8.633302173981695,763,1,0.1158305338846721
2025-12-03,0022500330,HOU,1630578,Alperen Sengun,0.1082079236433345,9.241467411352543,824,2,0.2240384575280066
2025-12-03,0022500330,HOU,1641708,Amen Thompson,0.1080422147250446,9.255641441124551,826,3,0.3320806722530512
2025-12-03,0022500331,DET,1630595,Cade Cunningham,0.1204250207431105,8.303922173558853,730,1,0.1204250207431105
2025-12-03,0022500331,MIL,1631157,Ryan Rollins,0.1055143127037537,9.477387231888066,848,2,0.22593933344686418
2025-12-03,0022500331,DET,1629130,Duncan Robinson,0.1044591695767162,9.573118416048548,857,3,0.33039850302358037
2025-12-03,0022500332,DAL,1642843,Cooper Flagg,0.1107093956862669,9.032657018866253,803,1,0.1107093956862669
2025-12-03,0022500332,MIA,203952,Andrew Wiggins,0.1077850942106829,9.27772070269144,828,2,0.2184944898969498
2025-12-03,0022500332,DAL,1629023,P.J. Washington,0.1029702801835803,9.711540050363586,871,3,0.3214647700805301
