date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-03-17,0022500991,1642851,Kon Knueppel,CHA,22.0,2.0,2.0,2.0,2.0,1.0,0.0,26.0
2026-03-17,0022500991,1628970,Miles Bridges,CHA,14.0,10.0,2.0,2.0,2.0,1.0,1.0,26.0
2026-03-17,0022500991,1631217,Moussa Diabaté,CHA,8.0,13.0,4.0,0.0,2.0,1.0,2.0,25.0
2026-03-17,0022500991,1641706,Brandon Miller,CHA,16.0,2.0,2.0,4.0,1.0,0.0,0.0,20.0
2026-03-17,0022500991,1630163,LaMelo Ball,CHA,30.0,6.0,13.0,4.0,1.0,0.0,5.0,49.0
2026-03-17,0022500991,1630182,Josh Green,CHA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0
2026-03-17,0022500991,1629684,Grant Williams,CHA,8.0,2.0,2.0,1.0,0.0,0.0,1.0,12.0
2026-03-17,0022500991,1629632,Coby White,CHA,24.0,3.0,3.0,3.0,0.0,0.0,0.0,30.0
2026-03-17,0022500991,1641750,Ryan Kalkbrenner,CHA,6.0,3.0,1.0,0.0,0.0,0.0,1.0,10.0
2026-03-17,0022500991,1642883,Sion James,CHA,2.0,4.0,2.0,0.0,0.0,0.0,2.0,8.0
2026-03-17,0022500991,1630544,Tre Mann,CHA,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
2026-03-17,0022500991,1626192,Pat Connaughton,CHA,4.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0
2026-03-17,0022500991,1626181,Norman Powell,MIA,17.0,6.0,3.0,1.0,0.0,1.0,0.0,26.0
2026-03-17,0022500991,1641796,Pelle Larsson,MIA,14.0,2.0,0.0,1.0,0.0,0.0,4.0,16.0
2026-03-17,0022500991,1642276,Kel'el Ware,MIA,7.0,8.0,1.0,0.0,0.0,1.0,0.0,16.0
2026-03-17,0022500991,1629639,Tyler Herro,MIA,20.0,8.0,5.0,1.0,1.0,0.0,4.0,33.0
2026-03-17,0022500991,1630558,Davion Mitchell,MIA,4.0,3.0,5.0,0.0,0.0,0.0,1.0,12.0
2026-03-17,0022500991,1631323,Simone Fontecchio,MIA,10.0,2.0,1.0,1.0,0.0,0.0,0.0,13.0
2026-03-17,0022500991,1631170,Jaime Jaquez Jr.,MIA,6.0,1.0,6.0,0.0,0.0,0.0,1.0,13.0
2026-03-17,0022500991,1642352,Keshad Johnson,MIA,15.0,5.0,1.0,3.0,3.0,1.0,2.0,21.0
2026-03-17,0022500991,1642857,Kasparas Jakučionis,MIA,6.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0
2026-03-17,0022500991,1630696,Dru Smith,MIA,4.0,3.0,2.0,0.0,0.0,0.0,1.0,9.0
2026-03-17,0022500991,1642066,Myron Gardner,MIA,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0
