game_id,team,player_id,player_name,prob_first_basket
0022500423,ATL,1630552,Jalen Johnson,0.1111407280864063
0022500423,ATL,1630700,Dyson Daniels,0.10719255392384912
0022500423,ATL,1629638,Nickeil Alexander-Walker,0.1030767186324887
0022500423,ATL,1630168,Onyeka Okongwu,0.09932617276505393
0022500423,ATL,1629027,Trae Young,0.08495691651498805
0022500423,MIA,203952,Andrew Wiggins,0.10226295506433745
0022500423,MIA,1629639,Tyler Herro,0.09911640260081939
0022500423,MIA,1626181,Norman Powell,0.0989276094530083
0022500423,MIA,1628389,Bam Adebayo,0.09859197719023303
0022500423,MIA,1630558,Davion Mitchell,0.09540796576881594
0022500424,ORL,1630217,Desmond Bane,0.10861704608119262
0022500424,ORL,1630532,Franz Wagner,0.10732909691817454
0022500424,ORL,1631094,Paolo Banchero,0.10561183136748373
0022500424,ORL,1628976,Wendell Carter Jr.,0.09704030762739779
0022500424,ORL,1641710,Anthony Black,0.09509357986950263
0022500424,CHA,1628970,Miles Bridges,0.11065629892263794
0022500424,CHA,1642851,Kon Knueppel,0.10829505879043809
0022500424,CHA,1641706,Brandon Miller,0.09337631431881184
0022500424,CHA,1630163,LaMelo Ball,0.09080041599277565
0022500424,CHA,1642883,Sion James,0.08318005011158525
0022500425,WAS,1642273,Kyshawn George,0.10543333328010346
0022500425,WAS,203468,CJ McCollum,0.10239006543167725
0022500425,WAS,1642259,Alex Sarr,0.09572069493400288
0022500425,WAS,1642267,Bub Carrington,0.09058036930345612
0022500425,WAS,1641731,Bilal Coulibaly,0.08786413919396525
0022500425,TOR,1627742,Brandon Ingram,0.11253497536375882
0022500425,TOR,1630567,Scottie Barnes,0.11242830714066522
0022500425,TOR,1630193,Immanuel Quickley,0.10680689178363195
0022500425,TOR,1629628,RJ Barrett,0.10231364975084759
0022500425,TOR,1627751,Jakob Poeltl,0.08392757381789154
0022500426,IND,1627783,Pascal Siakam,0.11213611863568528
0022500426,IND,1631097,Bennedict Mathurin,0.1078795961101202
0022500426,IND,1629614,Andrew Nembhard,0.10391898156761577
0022500426,IND,1630174,Aaron Nesmith,0.09973833288386111
0022500426,IND,1630167,Obi Toppin,0.09087933924447625
0022500426,BOS,1627759,Jaylen Brown,0.11083142978810959
0022500426,BOS,1628401,Derrick White,0.10957138922677384
0022500426,BOS,1630202,Payton Pritchard,0.10647267830054966
0022500426,BOS,1629674,Neemias Queta,0.08041665761793682
0022500426,BOS,1629014,Anfernee Simons,0.07815547662487154
0022500427,CHI,1630581,Josh Giddey,0.10548146255155277
0022500427,CHI,202696,Nikola Vučević,0.09475368845099276
0022500427,CHI,1629632,Coby White,0.09261197183270564
0022500427,CHI,1641824,Matas Buzelis,0.08758405979389035
0022500427,CHI,1630200,Tre Jones,0.08583087047817106
0022500427,PHI,1630178,Tyrese Maxey,0.1253767817108561
0022500427,PHI,1642845,VJ Edgecombe,0.11041499122221728
0022500427,PHI,1626162,Kelly Oubre Jr.,0.10976009803584587
0022500427,PHI,1629656,Quentin Grimes,0.10252604714638953
0022500427,PHI,202331,Paul George,0.08566002877737852
0022500428,MEM,1628991,Jaren Jackson Jr.,0.10279771866666806
0022500428,MEM,1629630,Ja Morant,0.09699760728931706
0022500428,MEM,1642377,Jaylen Wells,0.09490792177180334
0022500428,MEM,1630583,Santi Aldama,0.09456238322166328
0022500428,MEM,1642907,Cedric Coward,0.09389116465874754
0022500428,MIL,1629645,Kevin Porter Jr.,0.10994408413547387
0022500428,MIL,1631157,Ryan Rollins,0.108153566193839
0022500428,MIL,203507,Giannis Antetokounmpo,0.10081595345262948
0022500428,MIL,1626167,Myles Turner,0.0995151024403375
0022500428,MIL,1631260,AJ Green,0.098414498169521
0022500429,NOP,1630530,Trey Murphy III,0.1161894593951352
0022500429,NOP,1630180,Saddiq Bey,0.09693065859128401
0022500429,NOP,1629673,Jordan Poole,0.09588662088536883
0022500429,NOP,1629627,Zion Williamson,0.09363369741470973
0022500429,NOP,1630529,Herbert Jones,0.09231491294408002
0022500429,PHX,1626164,Devin Booker,0.1127307109990208
0022500429,PHX,1628960,Grayson Allen,0.10238896098361257
0022500429,PHX,1628415,Dillon Brooks,0.1012023735070194
0022500429,PHX,1626220,Royce O'Neale,0.09674875728499027
0022500429,PHX,1631221,Collin Gillespie,0.09197384799477924
0022500430,UTA,1628374,Lauri Markkanen,0.11738596217522113
0022500430,UTA,1641718,Keyonte George,0.11354399029806601
0022500430,UTA,1631117,Walker Kessler,0.1027956165941202
0022500430,UTA,1629004,Svi Mykhailiuk,0.08361025958001021
0022500430,UTA,203994,Jusuf Nurkić,0.08213446288661713
0022500430,DET,1630595,Cade Cunningham,0.11925274039771888
0022500430,DET,1629130,Duncan Robinson,0.10007176961063544
0022500430,DET,1631105,Jalen Duren,0.09591801261649686
0022500430,DET,202699,Tobias Harris,0.09550044380356973
0022500430,DET,1641709,Ausar Thompson,0.08978674203754419
0022500431,POR,1630166,Deni Avdija,0.11039721440839975
0022500431,POR,201950,Jrue Holiday,0.10544146552855756
0022500431,POR,1641739,Toumani Camara,0.10544146552855756
0022500431,POR,203924,Jerami Grant,0.09611395127026208
0022500431,POR,1631101,Shaedon Sharpe,0.09246405438658124
0022500431,LAC,201935,James Harden,0.11270521093163595
0022500431,LAC,202695,Kawhi Leonard,0.10538597002038463
0022500431,LAC,1627826,Ivica Zubac,0.10156272590375703
0022500431,LAC,1628381,John Collins,0.08606205134692957
0022500431,LAC,1627739,Kris Dunn,0.08442589067493471
